t, x, y, z, angX, angY, angZ, qx, qy, qz, qw
0, -0.102528, 2.63316, 0.180519, 3.12875, 3.12813, 1.92692, -0.00911251, 0.00186441, -0.570692, 0.821112
0.0147793, -0.100499, 2.62764, 0.180627, 3.12872, 3.12781, 1.92989, -0.00921535, 0.00199699, -0.569471, 0.821957
0.0250227, -0.0990119, 2.62385, 0.180515, 3.12788, 3.12586, 1.93214, -0.0101104, 0.0025728, -0.568551, 0.822582
0.0350444, -0.0975145, 2.62023, 0.180655, 3.12778, 3.12647, 1.93396, -0.0099767, 0.00230099, -0.567802, 0.823102
0.0449176, -0.0959562, 2.61631, 0.180747, 3.12784, 3.12602, 1.93611, -0.0100783, 0.00251879, -0.566918, 0.823709
0.0551264, -0.094413, 2.61236, 0.180731, 3.1278, 3.12581, 1.93815, -0.0101523, 0.00260074, -0.566078, 0.824285
0.064868, -0.0928398, 2.60824, 0.180651, 3.12776, 3.12553, 1.94047, -0.0102448, 0.00271501, -0.565119, 0.824941
0.0750422, -0.0912192, 2.60435, 0.180687, 3.12807, 3.12811, 1.94197, -0.00938472, 0.00174998, -0.564498, 0.825379
0.0850797, -0.0895911, 2.60022, 0.180683, 3.12841, 3.12858, 1.94441, -0.00910861, 0.00166092, -0.563492, 0.82607
0.0950367, -0.0879669, 2.59615, 0.180605, 3.12782, 3.12622, 1.94653, -0.010017, 0.00248231, -0.562616, 0.826654
0.105017, -0.0861962, 2.5921, 0.180745, 3.12785, 3.12605, 1.9489, -0.0100521, 0.0025705, -0.561639, 0.827317
0.115018, -0.0844715, 2.58782, 0.180562, 3.12801, 3.12849, 1.95085, -0.00929546, 0.00161611, -0.560826, 0.82788
0.125017, -0.0826445, 2.58365, 0.180708, 3.12788, 3.12607, 1.95302, -0.0100259, 0.00259231, -0.559933, 0.828473
0.135015, -0.080827, 2.57935, 0.18065, 3.1278, 3.12675, 1.95552, -0.00986693, 0.00230056, -0.558896, 0.829176
0.144737, -0.0788881, 2.57511, 0.180786, 3.12743, 3.12645, 1.95746, -0.0101004, 0.00233374, -0.558093, 0.829714
0.154992, -0.0770628, 2.57058, 0.180695, 3.12706, 3.12571, 1.96013, -0.0104573, 0.00255093, -0.556984, 0.830453
0.169987, -0.0741606, 2.56404, 0.180856, 3.12718, 3.1237, 1.96377, -0.0109614, 0.0034379, -0.555474, 0.831454
0.180047, -0.0721339, 2.55952, 0.180788, 3.12685, 3.12529, 1.96579, -0.0106516, 0.00269352, -0.554632, 0.832023
0.189772, -0.0701478, 2.55519, 0.180898, 3.12714, 3.126, 1.96807, -0.0103359, 0.00249271, -0.553681, 0.832661
0.200026, -0.0681632, 2.55046, 0.180828, 3.1266, 3.12277, 1.97085, -0.0114488, 0.00370423, -0.552526, 0.833409
0.209765, -0.0661405, 2.54584, 0.18084, 3.1268, 3.12453, 1.97297, -0.0108735, 0.00303561, -0.551643, 0.834004
0.219747, -0.0640676, 2.54138, 0.180979, 3.12687, 3.12475, 1.97552, -0.0107808, 0.00297682, -0.550578, 0.834708
0.229823, -0.0620736, 2.53649, 0.180749, 3.12689, 3.12448, 1.97797, -0.0108434, 0.00311098, -0.549556, 0.83538
0.23978, -0.059923, 2.53185, 0.180846, 3.127, 3.1246, 1.9802, -0.0107624, 0.00309922, -0.548624, 0.835994
0.249762, -0.057769, 2.52711, 0.180622, 3.12667, 3.12666, 1.98265, -0.0103298, 0.00216122, -0.5476, 0.836674
0.259765, -0.055669, 2.52231, 0.180621, 3.12583, 3.12474, 1.98565, -0.011205, 0.0027513, -0.546346, 0.83748
0.269914, -0.0533871, 2.51758, 0.180504, 3.12544, 3.1279, 1.98779, -0.0105047, 0.00133388, -0.545447, 0.838078
0.280025, -0.0511382, 2.51265, 0.180451, 3.1249, 3.1262, 1.99064, -0.0111886, 0.00191481, -0.544253, 0.838844
0.290062, -0.048846, 2.50776, 0.180527, 3.12529, 3.12617, 1.99285, -0.0110332, 0.00204346, -0.543325, 0.839448
0.299963, -0.0464704, 2.50281, 0.180534, 3.12485, 3.12537, 1.99545, -0.011431, 0.00227657, -0.542233, 0.840147
0.310084, -0.0441044, 2.49792, 0.180655, 3.12446, 3.12447, 1.99832, -0.011836, 0.00256625, -0.541029, 0.840916
0.320006, -0.0434124, 2.48568, 0.17793, 3.1222, 3.11939, 2.00299, -0.0141507, 0.00412404, -0.539075, 0.842129
0.330032, -0.0405574, 2.48102, 0.177043, 3.11829, 3.12009, 2.00368, -0.0156091, 0.00277957, -0.538789, 0.842291
0.340045, -0.0369703, 2.48181, 0.179992, 3.12246, 3.12219, 2.00844, -0.0132778, 0.00305051, -0.536777, 0.843614
0.34986, -0.0344779, 2.47669, 0.179854, 3.12162, 3.12053, 2.01134, -0.0140706, 0.00354692, -0.535555, 0.844375
0.365021, -0.0323925, 2.4626, 0.177644, 3.12029, 3.11922, 2.01533, -0.0149753, 0.00377415, -0.533873, 0.845424
0.375131, -0.0298536, 2.4575, 0.177761, 3.12097, 3.11867, 2.0179, -0.0148342, 0.0042066, -0.532785, 0.84611
0.384814, -0.0270819, 2.45242, 0.177607, 3.12001, 3.11942, 2.02074, -0.0150344, 0.00365289, -0.531584, 0.846864
0.395024, -0.0242999, 2.44708, 0.177868, 3.11978, 3.11616, 2.0237, -0.0159874, 0.00499685, -0.530337, 0.847622
0.404981, -0.0215157, 2.44166, 0.177747, 3.1196, 3.11746, 2.02651, -0.0157146, 0.00442088, -0.529146, 0.848374
0.415047, -0.0187775, 2.43643, 0.177894, 3.12015, 3.1177, 2.0294, -0.0154114, 0.00448514, -0.527917, 0.849144
0.425019, -0.0159642, 2.4311, 0.177792, 3.11965, 3.11893, 2.03197, -0.015295, 0.00385036, -0.526822, 0.849829
0.435023, -0.0132306, 2.42567, 0.177783, 3.11917, 3.11649, 2.03599, -0.0161318, 0.00479578, -0.525121, 0.850861
0.445026, -0.0103918, 2.42053, 0.177591, 3.118, 3.11692, 2.03849, -0.0165077, 0.00432463, -0.524055, 0.851513
0.455059, -0.0061867, 2.42125, 0.17959, 3.11744, 3.12035, 2.04186, -0.0158427, 0.00274395, -0.522616, 0.852417
0.46507, -0.00505832, 2.40931, 0.177439, 3.1172, 3.11974, 2.04467, -0.0161039, 0.00296244, -0.521419, 0.853144
0.475023, -0.00214099, 2.40395, 0.177576, 3.11645, 3.11811, 2.04742, -0.0168443, 0.00348657, -0.520249, 0.853841
0.484831, 0.000743581, 2.39822, 0.177618, 3.11784, 3.12021, 2.05045, -0.0156966, 0.00297718, -0.518948, 0.854657
0.495028, 0.00369773, 2.39263, 0.177648, 3.118, 3.11937, 2.05364, -0.0158426, 0.00340093, -0.517587, 0.855477
0.505042, 0.0068346, 2.38727, 0.177748, 3.11757, 3.11996, 2.05609, -0.0158696, 0.00305561, -0.516536, 0.856113
0.520045, 0.0118292, 2.37925, 0.176939, 3.1141, 3.12293, 2.05868, -0.0165896, 0.000910909, -0.515422, 0.856775
0.525011, 0.0129224, 2.37589, 0.17751, 3.11689, 3.12165, 2.06199, -0.0157163, 0.0022046, -0.514008, 0.857638
0.540024, 0.017665, 2.3675, 0.177609, 3.11633, 3.12002, 2.06715, -0.0163681, 0.00280195, -0.511798, 0.858945
0.550111, 0.020783, 2.36195, 0.177812, 3.11768, 3.1204, 2.07028, -0.0156884, 0.00301144, -0.510447, 0.859761
0.559875, 0.0241228, 2.35626, 0.177542, 3.11656, 3.12193, 2.0724, -0.0157795, 0.00208403, -0.509535, 0.860303
0.570008, 0.0273015, 2.35061, 0.177978, 3.11688, 3.11962, 2.07629, -0.0162201, 0.00318817, -0.507867, 0.861277
0.579859, 0.0304748, 2.34469, 0.177871, 3.11766, 3.12106, 2.0791, -0.0155145, 0.00278925, -0.50665, 0.862008
0.589957, 0.0339678, 2.33915, 0.178082, 3.11745, 3.1206, 2.08184, -0.0157218, 0.00295631, -0.50547, 0.862696
0.599963, 0.0372568, 2.33314, 0.178199, 3.11757, 3.11877, 2.08515, -0.0161249, 0.00380406, -0.504048, 0.863516
0.610016, 0.040524, 2.32734, 0.17807, 3.11862, 3.1213, 2.08813, -0.0150298, 0.00299585, -0.50275, 0.864296
0.619991, 0.0439055, 2.32156, 0.178297, 3.11852, 3.12061, 2.09183, -0.0152378, 0.0032984, -0.501153, 0.865218
0.630233, 0.0474127, 2.31583, 0.177815, 3.11682, 3.12094, 2.09374, -0.0158885, 0.00274718, -0.500329, 0.865685
0.640031, 0.0509229, 2.31024, 0.178106, 3.11836, 3.12165, 2.09688, -0.0150407, 0.00284514, -0.498967, 0.866486
0.65003, 0.0543851, 2.30433, 0.178171, 3.11798, 3.12092, 2.10036, -0.0153807, 0.00309296, -0.49746, 0.867345
0.659899, 0.0580484, 2.29833, 0.178299, 3.11848, 3.12035, 2.10349, -0.0153036, 0.00348853, -0.496102, 0.868123
0.670003, 0.0618647, 2.29298, 0.178595, 3.11828, 3.12027, 2.10587, -0.0154051, 0.00348991, -0.495069, 0.86871
0.684951, 0.0674951, 2.28392, 0.178427, 3.11716, 3.11872, 2.11061, -0.0162638, 0.0039258, -0.493013, 0.869861
0.695238, 0.0712347, 2.27819, 0.17844, 3.11815, 3.11954, 2.11368, -0.0156257, 0.00383775, -0.491674, 0.87063
0.705006, 0.0749655, 2.27229, 0.178522, 3.11799, 3.11929, 2.11722, -0.0157502, 0.00393382, -0.490135, 0.871495
0.714979, 0.0787637, 2.26622, 0.1783, 3.11677, 3.11805, 2.12047, -0.0165773, 0.00420475, -0.488722, 0.872272
0.725038, 0.0825617, 2.26052, 0.178381, 3.11819, 3.12173, 2.12255, -0.0150578, 0.00296112, -0.487802, 0.87282
