t, x, y, z, angX, angY, angZ, qx, qy, qz, qw
0, 2.29448, 4.37618, 0.188493, 0.0118915, 0.00816092, 2.72632, 0.00521842, -0.00497677, 0.9785, 0.206121
0.0152473, 2.29093, 4.37741, 0.188545, 0.0115576, 0.00855904, 2.72938, 0.00537147, -0.00478063, 0.978815, 0.20462
0.025286, 2.28842, 4.3782, 0.188578, 0.0119858, 0.00816491, 2.73194, 0.00521597, -0.00503719, 0.979075, 0.20337
0.035243, 2.28589, 4.37901, 0.188552, 0.011786, 0.00853119, 2.73408, 0.0053697, -0.00490788, 0.979292, 0.20232
0.0452545, 2.28329, 4.37989, 0.188566, 0.0126679, 0.00825204, 2.73681, 0.00531488, -0.00537522, 0.979566, 0.200979
0.0552244, 2.28069, 4.38085, 0.188634, 0.0126026, 0.00797311, 2.73966, 0.00516405, -0.00537861, 0.979852, 0.199585
0.065264, 2.27794, 4.38177, 0.188632, 0.0126779, 0.00812974, 2.74211, 0.00524169, -0.0054063, 0.980095, 0.198384
0.0753293, 2.27503, 4.38263, 0.188516, 0.0133362, 0.0082856, 2.74434, 0.005377, -0.00571946, 0.980314, 0.19729
0.0852389, 2.27209, 4.38364, 0.188617, 0.0131903, 0.00787394, 2.7474, 0.00515213, -0.00569644, 0.980615, 0.195794
0.0952687, 2.26915, 4.38457, 0.188624, 0.0136399, 0.00783303, 2.75023, 0.00516769, -0.00592821, 0.98089, 0.194403
0.10516, 2.26613, 4.38559, 0.188629, 0.0139685, 0.00755804, 2.75326, 0.00505549, -0.00612376, 0.981183, 0.192916
0.115037, 2.263, 4.38657, 0.188602, 0.0144288, 0.00745186, 2.75629, 0.00503815, -0.00636746, 0.981473, 0.191429
0.125262, 2.25987, 4.38751, 0.188608, 0.0145523, 0.00764465, 2.75874, 0.00513673, -0.0064159, 0.981706, 0.190226
0.135114, 2.25661, 4.38851, 0.188614, 0.0152769, 0.00715536, 2.76197, 0.00495446, -0.00682618, 0.98201, 0.188639
0.145284, 2.25331, 4.38949, 0.188603, 0.0150479, 0.00747109, 2.76463, 0.005079, -0.0066907, 0.982261, 0.187333
0.160331, 2.24827, 4.39102, 0.188616, 0.0157828, 0.00700151, 2.76943, 0.00490016, -0.00710741, 0.982705, 0.184974
0.170294, 2.24487, 4.39207, 0.1887, 0.0159321, 0.00677765, 2.77237, 0.00479339, -0.00720854, 0.982976, 0.18353
0.180315, 2.24135, 4.39311, 0.18868, 0.0164069, 0.00640487, 2.77588, 0.00464061, -0.00748423, 0.983295, 0.181806
