t, x, y, z, angX, angY, angZ, qx, qy, qz, qw
0, 0.716992, 3.09947, 0.184345, 3.13119, 3.12888, 1.74618, -0.00806823, 0.001531, -0.642466, 0.76627
0.0101469, 0.718047, 3.09493, 0.184224, 3.1312, 3.12943, 1.75047, -0.00788651, 0.00133805, -0.64082, 0.76765
0.0200315, 0.719187, 3.09041, 0.184261, 3.13135, 3.13029, 1.75419, -0.00755089, 0.00106768, -0.63939, 0.768845
0.0300369, 0.72037, 3.08586, 0.184299, 3.13149, 3.1311, 1.75782, -0.0072357, 0.000818619, -0.637996, 0.770005
0.0399773, 0.721379, 3.08105, 0.184311, 3.13167, 3.1313, 1.76226, -0.0070995, 0.000812646, -0.636283, 0.771423
0.0500021, 0.72251, 3.0764, 0.184409, 3.13219, 3.13082, 1.76637, -0.00705047, 0.0011771, -0.634698, 0.772728
0.0600452, 0.723682, 3.07169, 0.1843, 3.13184, 3.1321, 1.77023, -0.00677982, 0.000584236, -0.633202, 0.773956
0.0698521, 0.724878, 3.067, 0.184189, 3.13151, 3.13311, 1.77437, -0.00658859, 0.000105009, -0.6316, 0.775266
0.0798092, 0.726215, 3.06222, 0.184102, 3.13114, 3.13135, 1.77859, -0.00728385, 0.000687228, -0.629964, 0.77659
0.0947611, 0.728247, 3.05504, 0.184078, 3.13094, 3.13257, 1.78486, -0.00697644, 0.000169373, -0.627527, 0.778564
0.104729, 0.729651, 3.05003, 0.183974, 3.13058, 3.1327, 1.78897, -0.00707747, 2.37123e-05, -0.625923, 0.779853
0.114787, 0.731181, 3.04521, 0.184052, 3.13054, 3.13182, 1.79339, -0.00736759, 0.000365722, -0.624201, 0.781229
0.125025, 0.732603, 3.04014, 0.183958, 3.13043, 3.1326, 1.79743, -0.00716779, 4.39371e-05, -0.622619, 0.782493
0.134988, 0.734131, 3.03523, 0.184111, 3.13045, 3.13041, 1.80212, -0.00783693, 0.000925029, -0.620785, 0.783941
0.145032, 0.735777, 3.03021, 0.183942, 3.13035, 3.1318, 1.80612, -0.00744511, 0.000363354, -0.619216, 0.785185
0.154997, 0.737429, 3.02511, 0.183914, 3.12983, 3.13031, 1.81045, -0.00811176, 0.000806085, -0.617513, 0.786518
0.165036, 0.739072, 3.02006, 0.184023, 3.13011, 3.13112, 1.81513, -0.00774916, 0.000590445, -0.615672, 0.787964
0.174943, 0.740851, 3.01485, 0.183788, 3.12969, 3.13197, 1.81909, -0.00765263, 0.000140174, -0.61411, 0.789183
0.185059, 0.742454, 3.00957, 0.183713, 3.12972, 3.13146, 1.82422, -0.00779821, 0.00037355, -0.612083, 0.790755
0.194842, 0.74422, 3.00437, 0.183634, 3.12961, 3.13142, 1.82856, -0.00785177, 0.000370672, -0.610367, 0.79208
0.204989, 0.746026, 2.99906, 0.183685, 3.12983, 3.12966, 1.83318, -0.00829793, 0.00115767, -0.608538, 0.793481
0.215002, 0.747926, 2.99384, 0.183751, 3.13044, 3.1309, 1.83757, -0.00767588, 0.000864464, -0.606793, 0.794822
0.225001, 0.7501, 2.98805, 0.183766, 3.13111, 3.12937, 1.84061, -0.00787026, 0.00169139, -0.605582, 0.795742
0.235097, 0.751528, 2.98302, 0.183773, 3.13057, 3.13201, 1.84711, -0.00728508, 0.00049713, -0.602995, 0.797712
0.245029, 0.753354, 2.97766, 0.183837, 3.13082, 3.13315, 1.85149, -0.00684249, 0.000136489, -0.601243, 0.799037
0.255002, 0.755176, 2.97224, 0.183951, 3.13143, 3.13245, 1.85688, -0.00680702, 0.000618761, -0.599089, 0.800653
0.26999, 0.758197, 2.96417, 0.183875, 3.13152, 3.13387, 1.86358, -0.00634398, 9.67742e-05, -0.596402, 0.802661
0.280029, 0.760139, 2.95861, 0.183742, 3.13108, 3.13331, 1.86882, -0.00668963, 0.000208061, -0.594299, 0.804216
0.290086, 0.762003, 2.95299, 0.183785, 3.13157, 3.13439, 1.87416, -0.00617139, -6.78745e-05, -0.592149, 0.805805
0.30002, 0.764096, 2.94749, 0.18385, 3.13172, 3.13506, 1.87919, -0.00591214, -0.00027778, -0.590119, 0.807295
0.310072, 0.766582, 2.9415, 0.183781, 3.13212, 3.13231, 1.88275, -0.00656035, 0.000963884, -0.588682, 0.808337
0.320025, 0.768369, 2.93638, 0.183911, 3.13204, 3.1342, 1.88953, -0.00603812, 0.000195957, -0.585937, 0.810334
0.330134, 0.77057, 2.9308, 0.183815, 3.13156, 3.13327, 1.89453, -0.00650335, 0.000446843, -0.58391, 0.811792
0.34002, 0.773162, 2.92477, 0.183682, 3.13177, 3.13144, 1.89854, -0.00694695, 0.0012683, -0.582283, 0.812955
0.349995, 0.775136, 2.91965, 0.183609, 3.13101, 3.13373, 1.90472, -0.00659362, 0.000135915, -0.579768, 0.814755
0.360036, 0.777511, 2.91397, 0.183646, 3.1314, 3.13407, 1.90992, -0.0063296, 0.000125651, -0.577646, 0.816263
0.370014, 0.779772, 2.90822, 0.183546, 3.1308, 3.13405, 1.91543, -0.00658275, -2.06997e-05, -0.575396, 0.817849
0.380059, 0.782176, 2.90266, 0.183678, 3.13093, 3.13464, 1.92069, -0.00636056, -0.000205704, -0.573243, 0.819361
0.389872, 0.784581, 2.89698, 0.183686, 3.13037, 3.13465, 1.92603, -0.00658922, -0.000357434, -0.571049, 0.820889
0.399989, 0.78753, 2.8909, 0.183742, 3.13096, 3.13261, 1.93008, -0.00692536, 0.000666084, -0.569391, 0.822038
0.410212, 0.790048, 2.8851, 0.183775, 3.13136, 3.1322, 1.93571, -0.0068758, 0.000964879, -0.567075, 0.823637
0.420065, 0.792321, 2.87972, 0.183672, 3.13074, 3.13367, 1.94276, -0.00671743, 0.000209165, -0.564165, 0.825635
0.43503, 0.796712, 2.87075, 0.1837, 3.13057, 3.1314, 1.94942, -0.00742121, 0.00112459, -0.561414, 0.827501
0.444937, 0.799375, 2.86495, 0.183641, 3.13039, 3.13149, 1.95491, -0.00746551, 0.00105535, -0.559143, 0.829037
0.455044, 0.801693, 2.85953, 0.183642, 3.13012, 3.13466, 1.96197, -0.00669434, -0.000309443, -0.556207, 0.831017
0.46503, 0.804436, 2.85363, 0.183578, 3.13089, 3.13603, 1.9676, -0.00599515, -0.000650577, -0.553865, 0.832584
0.475068, 0.807362, 2.84781, 0.1834, 3.13008, 3.13545, 1.97334, -0.00649576, -0.000615392, -0.551472, 0.834168
0.485149, 0.810258, 2.8419, 0.183318, 3.12977, 3.13557, 1.97877, -0.00659409, -0.000727781, -0.549208, 0.83566
0.494847, 0.813206, 2.83618, 0.183251, 3.12917, 3.13489, 1.98475, -0.00703368, -0.000588271, -0.546708, 0.837293
0.505068, 0.816228, 2.83026, 0.183272, 3.12881, 3.13348, 1.99035, -0.00757142, -7.63965e-05, -0.544362, 0.838816
0.514969, 0.81923, 2.82431, 0.183111, 3.12986, 3.1362, 1.99597, -0.00639076, -0.000910401, -0.542, 0.840354
0.525045, 0.822274, 2.81835, 0.183252, 3.12956, 3.13437, 2.00196, -0.00701511, -0.000205248, -0.539481, 0.841968
0.535024, 0.825395, 2.81246, 0.183316, 3.13068, 3.13664, 2.00745, -0.00593105, -0.00084021, -0.537165, 0.843456
0.544941, 0.828536, 2.80649, 0.183328, 3.13014, 3.13613, 2.01345, -0.00629875, -0.000751236, -0.534633, 0.845061
0.555018, 0.831878, 2.80059, 0.183224, 3.1301, 3.13547, 2.01896, -0.00649318, -0.000467841, -0.532303, 0.846529
0.565069, 0.835593, 2.79424, 0.182938, 3.12984, 3.13404, 2.02327, -0.00698399, 8.22603e-05, -0.53048, 0.847669
0.574988, 0.838719, 2.78863, 0.182824, 3.12954, 3.13429, 2.03012, -0.00704326, -7.69327e-05, -0.527575, 0.849479
0.585129, 0.842472, 2.78232, 0.182763, 3.13003, 3.13406, 2.03525, -0.00689797, 0.000168065, -0.525395, 0.85083
0.594886, 0.845863, 2.77617, 0.18265, 3.12933, 3.13362, 2.0415, -0.00731045, 0.000191082, -0.522735, 0.852464
0.610091, 0.851162, 2.76738, 0.182881, 3.12905, 3.13419, 2.05032, -0.00728074, -9.10079e-05, -0.518966, 0.854764
0.620048, 0.854684, 2.76129, 0.18299, 3.12966, 3.13509, 2.05608, -0.00678698, -0.000295728, -0.516501, 0.85626
0.629953, 0.858356, 2.75538, 0.18306, 3.13038, 3.13599, 2.062, -0.00624919, -0.000479683, -0.513963, 0.857789
0.639987, 0.862116, 2.7494, 0.182902, 3.12984, 3.13542, 2.06724, -0.00662949, -0.000355325, -0.511714, 0.85913
0.65009, 0.86586, 2.74349, 0.182905, 3.12906, 3.13413, 2.07339, -0.00729193, 2.182e-05, -0.509074, 0.860692
0.660054, 0.869839, 2.73755, 0.182806, 3.12906, 3.13406, 2.07874, -0.00731221, 6.92125e-05, -0.506772, 0.862049
0.670003, 0.87369, 2.73161, 0.182834, 3.12819, 3.13272, 2.0851, -0.00802423, 0.000454932, -0.504028, 0.86365
