t, x, y, z, angX, angY, angZ, qx, qy, qz, qw
0, 1.50616, 1.19778, 0.144401, 0.0122996, -0.00581705, -0.639777, 0.00675234, -0.00082708, -0.31447, 0.949243
0.00506449, 1.50619, 1.19786, 0.144396, 0.0129082, -0.00674552, -0.639532, 0.00718702, -0.00117294, -0.314357, 0.949277
0.0100958, 1.5062, 1.19783, 0.144421, 0.0114991, -0.00480937, -0.639667, 0.00621399, -0.000474999, -0.314416, 0.949265
0.0150032, 1.5062, 1.1978, 0.144451, 0.0114657, -0.00447681, -0.639866, 0.00614588, -0.000321796, -0.314509, 0.949235
0.0199628, 1.50617, 1.19782, 0.14449, 0.0124816, -0.00561686, -0.639449, 0.00680717, -0.00070455, -0.314314, 0.949294
0.0250535, 1.50621, 1.19788, 0.144502, 0.0128413, -0.00598891, -0.639764, 0.00703646, -0.00082352, -0.314465, 0.949243
0.0299714, 1.50626, 1.19787, 0.144456, 0.0124414, -0.00574558, -0.639895, 0.00680845, -0.000770456, -0.314526, 0.949224
0.0349388, 1.50625, 1.19796, 0.144499, 0.0119125, -0.00528137, -0.63983, 0.00648445, -0.000633508, -0.314494, 0.949237
0.0399411, 1.50616, 1.19784, 0.144476, 0.0123138, -0.00602558, -0.639357, 0.0067917, -0.000925234, -0.314272, 0.949308
0.0450494, 1.50621, 1.19779, 0.144408, 0.0111716, -0.00437623, -0.639537, 0.00599044, -0.00032129, -0.314353, 0.949287
0.0499618, 1.50623, 1.19787, 0.14446, 0.0123064, -0.00549942, -0.639623, 0.00670561, -0.000675756, -0.314397, 0.949268
0.0550494, 1.50616, 1.19779, 0.144406, 0.0112434, -0.00457194, -0.639457, 0.00605522, -0.000403151, -0.314315, 0.949299
0.059983, 1.50613, 1.19781, 0.14437, 0.0112386, -0.00543614, -0.639107, 0.00618864, -0.000815177, -0.314151, 0.949352
0.065037, 1.50621, 1.19794, 0.144556, 0.0125304, -0.00559184, -0.639387, 0.00682639, -0.00068521, -0.314285, 0.949304
0.0699644, 1.5062, 1.19788, 0.144508, 0.0120275, -0.00525472, -0.639525, 0.00653471, -0.000603788, -0.314349, 0.949285
0.0750523, 1.50616, 1.19779, 0.144438, 0.0114503, -0.005392, -0.639376, 0.00628227, -0.000760138, -0.314279, 0.94931
0.0800629, 1.50622, 1.19785, 0.144483, 0.0122523, -0.00577362, -0.639252, 0.00672286, -0.000815666, -0.314221, 0.949326
0.0850332, 1.50619, 1.19778, 0.144375, 0.0116559, -0.00531515, -0.639511, 0.00636782, -0.000690922, -0.314343, 0.949288
0.0900545, 1.50622, 1.19783, 0.144489, 0.0118085, -0.00514533, -0.639647, 0.00641365, -0.000585882, -0.314407, 0.949267
0.094969, 1.50626, 1.19794, 0.144527, 0.0124518, -0.00550506, -0.639548, 0.00677546, -0.000655836, -0.314361, 0.949279
0.100045, 1.50627, 1.1979, 0.144466, 0.0117114, -0.00494807, -0.639762, 0.00633658, -0.000507158, -0.314461, 0.949249
0.105096, 1.50623, 1.19786, 0.144478, 0.0119115, -0.0052991, -0.639702, 0.00648672, -0.0006425, -0.314433, 0.949257
0.109956, 1.50621, 1.1978, 0.14448, 0.0115799, -0.00455047, -0.639555, 0.00621159, -0.000339772, -0.314362, 0.949283
0.115046, 1.50622, 1.19788, 0.144506, 0.0121835, -0.00540333, -0.639938, 0.00663226, -0.000648429, -0.314546, 0.949219
0.119952, 1.50618, 1.19786, 0.144489, 0.0118543, -0.00500233, -0.639666, 0.00641288, -0.00051076, -0.314415, 0.949264
0.124983, 1.50624, 1.19786, 0.144408, 0.0116465, -0.00524981, -0.639847, 0.00635325, -0.000660306, -0.314502, 0.949235
0.130047, 1.50618, 1.19783, 0.144471, 0.0122195, -0.00550602, -0.639676, 0.0066654, -0.000692385, -0.314422, 0.94926
0.134928, 1.5062, 1.19782, 0.14444, 0.0121581, -0.00565921, -0.639731, 0.00666035, -0.000774561, -0.314448, 0.949251
0.139975, 1.50619, 1.19773, 0.144418, 0.0107585, -0.0038644, -0.639814, 0.00571393, -0.000142492, -0.314483, 0.949246
0.145007, 1.50624, 1.19791, 0.144535, 0.0128805, -0.0058587, -0.639903, 0.00703467, -0.000755056, -0.31453, 0.949221
0.150013, 1.50622, 1.19784, 0.144473, 0.0111163, -0.00451097, -0.639734, 0.00598539, -0.000393353, -0.314446, 0.949256
0.154948, 1.50618, 1.1978, 0.144425, 0.0114736, -0.00463062, -0.639818, 0.00617379, -0.000393708, -0.314487, 0.949242
0.160032, 1.50624, 1.19788, 0.144486, 0.0119637, -0.00527104, -0.639932, 0.00650714, -0.000620231, -0.314543, 0.949221
0.165024, 1.50625, 1.19791, 0.144494, 0.011656, -0.00499275, -0.639613, 0.00631723, -0.000537553, -0.314391, 0.949273
0.170076, 1.50618, 1.19783, 0.144478, 0.0129935, -0.00612176, -0.639937, 0.0071297, -0.000862013, -0.314548, 0.949215
0.175009, 1.50621, 1.19789, 0.144476, 0.0120962, -0.00546408, -0.639422, 0.00660019, -0.000692701, -0.314301, 0.9493
0.180022, 1.50617, 1.19777, 0.144445, 0.0113566, -0.00448816, -0.639688, 0.00609586, -0.000344881, -0.314425, 0.949263
0.185037, 1.50618, 1.19783, 0.144433, 0.0117216, -0.00556322, -0.639512, 0.00643802, -0.000798329, -0.314344, 0.949287
0.190002, 1.50614, 1.19779, 0.144469, 0.0107282, -0.00377634, -0.639586, 0.0056857, -0.000106107, -0.314375, 0.949282
0.195063, 1.50617, 1.19779, 0.144405, 0.0102406, -0.00381355, -0.639722, 0.00546011, -0.000200048, -0.314439, 0.949262
0.200006, 1.50621, 1.19784, 0.144451, 0.0119644, -0.00555822, -0.639748, 0.00655255, -0.000757028, -0.314456, 0.949249
0.204961, 1.50618, 1.19786, 0.144493, 0.0122271, -0.00520664, -0.639704, 0.00662196, -0.000548997, -0.314434, 0.949256
0.210042, 1.50619, 1.19781, 0.144413, 0.0113548, -0.00496756, -0.639399, 0.00617025, -0.000573606, -0.314289, 0.949307
0.214973, 1.50623, 1.19787, 0.144454, 0.0117573, -0.00510484, -0.63976, 0.00638301, -0.000574352, -0.314461, 0.949249
0.220037, 1.50618, 1.19789, 0.144463, 0.0128678, -0.00605498, -0.639705, 0.00705944, -0.000850902, -0.314437, 0.949252
0.225055, 1.50615, 1.1978, 0.144414, 0.0109102, -0.00420861, -0.639426, 0.00583997, -0.000283153, -0.3143, 0.949306
0.230062, 1.50612, 1.19779, 0.144347, 0.0107315, -0.00482646, -0.639216, 0.00585221, -0.000605106, -0.314201, 0.949338
