t, x, y, z, angX, angY, angZ, qx, qy, qz, qw
0, 0.735203, 0.670285, 0.146727, 0.0067873, 0.0167397, 0.0137789, 0.00345111, 0.00834614, 0.0069175, 0.999935
0.00488997, 0.736962, 0.670542, 0.146819, 0.00496125, 0.0165376, 0.0150427, 0.00254266, 0.00824978, 0.00754149, 0.999934
0.00988364, 0.738628, 0.670448, 0.146785, 0.00236346, 0.0171717, 0.0160371, 0.00125049, 0.00857599, 0.00802831, 0.99993
0.0150182, 0.740378, 0.670713, 0.14689, 0.00224086, 0.0168578, 0.0167297, 0.00119086, 0.00841911, 0.00837388, 0.999929
0.0198846, 0.742097, 0.670857, 0.146922, 0.00299327, 0.017153, 0.0171178, 0.00156993, 0.00856329, 0.00857133, 0.999925
0.0248821, 0.743983, 0.670778, 0.14682, 0.00294475, 0.0158568, 0.0197088, 0.00155038, 0.00791341, 0.00986561, 0.999919
0.0299268, 0.745624, 0.670923, 0.146758, 0.00290484, 0.01687, 0.0180643, 0.00152849, 0.0084214, 0.00904396, 0.999922
0.0348873, 0.747443, 0.671259, 0.146821, 0.00430325, 0.0162703, 0.0180991, 0.00222508, 0.00811524, 0.0090666, 0.999923
0.0398369, 0.749204, 0.671472, 0.146766, 0.0068955, 0.0148592, 0.0195514, 0.00352011, 0.00739544, 0.00980085, 0.999918
0.0449138, 0.750901, 0.671524, 0.146785, 0.00960051, 0.016119, 0.0185444, 0.0048746, 0.00801446, 0.00931033, 0.999913
0.04984, 0.752711, 0.671533, 0.146706, 0.00707681, 0.0159655, 0.0195925, 0.00361631, 0.00794756, 0.00982396, 0.999914
0.0548444, 0.754433, 0.671643, 0.14666, 0.00578303, 0.016191, 0.0205517, 0.00297445, 0.00806526, 0.0102987, 0.99991
0.0599449, 0.756312, 0.671898, 0.146786, 0.00696241, 0.0161506, 0.0212419, 0.00356665, 0.00803776, 0.0106484, 0.999905
0.0649569, 0.758099, 0.671846, 0.146714, 0.00627219, 0.0164574, 0.0216722, 0.00322496, 0.00819408, 0.0108613, 0.999902
0.0698671, 0.759903, 0.671977, 0.146694, 0.00399945, 0.0164234, 0.0225067, 0.00209194, 0.00818854, 0.0112691, 0.999901
0.0749199, 0.761791, 0.672179, 0.146691, 0.00377136, 0.0160345, 0.023237, 0.00197864, 0.00799468, 0.0116329, 0.999898
0.079921, 0.763602, 0.67247, 0.146576, 0.00719095, 0.0152729, 0.0228495, 0.00368237, 0.00759474, 0.0114516, 0.999899
0.0849266, 0.765495, 0.672362, 0.146358, 0.00557028, 0.0141533, 0.025283, 0.0028743, 0.0070408, 0.0126605, 0.999891
0.0898533, 0.767356, 0.672604, 0.146563, 0.00739301, 0.0154793, 0.0244315, 0.00379065, 0.00769381, 0.0122436, 0.999888
0.0949183, 0.769124, 0.672693, 0.146586, 0.00606614, 0.0155878, 0.0254024, 0.00313171, 0.00775462, 0.0127241, 0.999884
0.0999985, 0.77108, 0.673017, 0.146754, 0.00514887, 0.0158041, 0.0259184, 0.00267653, 0.00786792, 0.0129787, 0.999881
0.104829, 0.77293, 0.673076, 0.14659, 0.00694808, 0.0146119, 0.0265928, 0.00357077, 0.00725898, 0.0133209, 0.999879
0.109931, 0.774894, 0.672946, 0.146348, 0.00748737, 0.0132964, 0.0288746, 0.00383918, 0.00659337, 0.0144613, 0.999866
0.114895, 0.776714, 0.673378, 0.146692, 0.00397871, 0.0159603, 0.0269078, 0.00209647, 0.00795256, 0.0134689, 0.999875
0.119832, 0.778643, 0.673795, 0.146737, 0.00611642, 0.0151812, 0.0275811, 0.0031625, 0.00754758, 0.0138129, 0.999871
0.124946, 0.780562, 0.673865, 0.146639, 0.0077052, 0.015078, 0.0275262, 0.00395587, 0.00748512, 0.0137912, 0.999869
0.129892, 0.782472, 0.673907, 0.146279, 0.0100185, 0.0129217, 0.0296298, 0.00510428, 0.00638582, 0.0148462, 0.999856
0.134838, 0.784455, 0.674387, 0.14667, 0.00744306, 0.0150714, 0.0288391, 0.00382968, 0.00748111, 0.0144466, 0.99986
0.139899, 0.786355, 0.674607, 0.146605, 0.0108549, 0.0144261, 0.0296307, 0.00553353, 0.0071317, 0.0148533, 0.999849
0.144946, 0.788385, 0.674367, 0.146266, 0.0116434, 0.012586, 0.0326294, 0.00592344, 0.00619703, 0.01635, 0.99983
0.149869, 0.790312, 0.674719, 0.146356, 0.00875728, 0.0135583, 0.0317764, 0.00448567, 0.0067086, 0.0159167, 0.999841
0.154833, 0.792241, 0.675223, 0.14662, 0.010558, 0.0145917, 0.0309848, 0.00539125, 0.00721302, 0.0155297, 0.999839
0.159956, 0.794275, 0.675182, 0.146195, 0.00948064, 0.0120365, 0.0331329, 0.00483926, 0.00593879, 0.0165937, 0.999833
0.164896, 0.796988, 0.675424, 0.146298, 0.0177811, 0.0138786, 0.0312202, 0.00899745, 0.00679938, 0.0156701, 0.999814
0.169839, 0.798812, 0.675691, 0.146462, 0.0160765, 0.0146454, 0.0313263, 0.00815167, 0.00719559, 0.0157204, 0.999817
0.174898, 0.800938, 0.675924, 0.146261, 0.018185, 0.0122999, 0.0335951, 0.00919421, 0.00599609, 0.0168516, 0.999798
0.180024, 0.802647, 0.676135, 0.146513, 0.012346, 0.0140557, 0.0329033, 0.00628758, 0.00692517, 0.0164936, 0.99982
0.184916, 0.804654, 0.676464, 0.146579, 0.0137073, 0.0136862, 0.0336444, 0.00696759, 0.00672665, 0.0168675, 0.999811
0.189913, 0.806711, 0.676673, 0.146669, 0.0143575, 0.0138407, 0.0333715, 0.00729299, 0.0067994, 0.0167338, 0.99981
0.194917, 0.808681, 0.677003, 0.146633, 0.0159167, 0.0130867, 0.0350917, 0.00807164, 0.00640245, 0.0175961, 0.999792
0.19991, 0.810805, 0.677021, 0.146563, 0.0178573, 0.01406, 0.0340889, 0.00904684, 0.00687648, 0.0171053, 0.999789
0.204903, 0.812809, 0.677376, 0.146442, 0.0194968, 0.0137873, 0.0353314, 0.00986828, 0.00672001, 0.0177307, 0.999772
0.209864, 0.814908, 0.677173, 0.146429, 0.0148432, 0.0124038, 0.0389848, 0.00754085, 0.00605588, 0.0195363, 0.999762
0.214876, 0.816927, 0.677468, 0.146252, 0.0181193, 0.0117625, 0.0390599, 0.00917251, 0.00570292, 0.0195809, 0.99975
0.219873, 0.81906, 0.677789, 0.14649, 0.0124631, 0.0130952, 0.0383512, 0.00635576, 0.00642672, 0.0192144, 0.999775
0.224883, 0.820985, 0.678335, 0.14656, 0.0166105, 0.014479, 0.0366423, 0.00843615, 0.00708582, 0.0183791, 0.99977
0.229851, 0.823095, 0.678087, 0.146157, 0.0167289, 0.0105465, 0.0422634, 0.00847381, 0.00509511, 0.0211732, 0.999727
0.234904, 0.825243, 0.678422, 0.146295, 0.0147635, 0.0115176, 0.0408495, 0.00749765, 0.00560666, 0.0204649, 0.999747
0.239968, 0.827196, 0.678854, 0.146295, 0.0153604, 0.0123295, 0.0387971, 0.00779809, 0.00601438, 0.0194437, 0.999762
0.244989, 0.829308, 0.679018, 0.146206, 0.0165076, 0.0105333, 0.0422083, 0.00836287, 0.00509109, 0.021145, 0.999728
0.249919, 0.831563, 0.679171, 0.146332, 0.0144873, 0.0116628, 0.0433347, 0.00736811, 0.00567289, 0.0217069, 0.999721
0.254886, 0.833581, 0.679458, 0.146467, 0.010487, 0.0127548, 0.0423999, 0.00537737, 0.0062647, 0.0212311, 0.999741
0.259888, 0.835646, 0.679792, 0.146545, 0.0119143, 0.0130861, 0.0430896, 0.00609656, 0.00641304, 0.0215812, 0.999728
0.264864, 0.837726, 0.680298, 0.146539, 0.00963319, 0.0122692, 0.0436381, 0.00494918, 0.00602793, 0.0218462, 0.999731
0.269951, 0.839811, 0.680473, 0.146556, 0.0113388, 0.0137995, 0.044126, 0.00582007, 0.00677285, 0.0220994, 0.999716
0.274852, 0.841962, 0.680558, 0.146472, 0.0120437, 0.0133555, 0.044652, 0.00616925, 0.00654148, 0.0223635, 0.999709
0.279978, 0.844167, 0.680694, 0.146353, 0.01222, 0.011388, 0.0475486, 0.00624349, 0.00554703, 0.023806, 0.999682
0.284947, 0.846199, 0.681052, 0.146217, 0.0147424, 0.0108857, 0.0474158, 0.00749796, 0.00526641, 0.0237448, 0.999676
0.289912, 0.848389, 0.681464, 0.146263, 0.0116613, 0.012228, 0.0463539, 0.00597062, 0.00597711, 0.0232097, 0.999695
0.294837, 0.850488, 0.681955, 0.146452, 0.0124152, 0.0122121, 0.0465282, 0.00634781, 0.00595983, 0.023299, 0.999691
0.299964, 0.852788, 0.681811, 0.14625, 0.0151584, 0.0110565, 0.049724, 0.0077141, 0.00533794, 0.0249002, 0.999646
