t, x, y, z, angX, angY, angZ, qx, qy, qz, qw
0, 2.37307, 0.929875, 0.145208, 0.0296605, 0.005876, -0.244749, 0.0143601, 0.00472595, -0.122012, 0.992413
0.00493646, 2.37315, 0.929888, 0.145121, 0.0301953, 0.00482368, -0.244799, 0.0146897, 0.00423679, -0.122044, 0.992407
0.00988078, 2.37314, 0.929945, 0.14521, 0.0298249, 0.00588719, -0.245372, 0.0144396, 0.00474603, -0.122321, 0.992374
0.0149274, 2.37312, 0.929858, 0.145199, 0.0297388, 0.005752, -0.244971, 0.0144061, 0.00467079, -0.122123, 0.992399
0.0199485, 2.37321, 0.930001, 0.145165, 0.0295192, 0.00541453, -0.24567, 0.0143161, 0.00449493, -0.122473, 0.992358
0.0248652, 2.37313, 0.92993, 0.145167, 0.0299192, 0.00529049, -0.245076, 0.0145235, 0.00445357, -0.122178, 0.992392
0.0300279, 2.3731, 0.929868, 0.14518, 0.0294622, 0.00584053, -0.244732, 0.014264, 0.00469613, -0.122004, 0.992416
0.0349987, 2.37309, 0.929962, 0.14522, 0.0292256, 0.00601114, -0.245401, 0.0141345, 0.00477108, -0.122336, 0.992377
0.0398972, 2.37311, 0.929839, 0.145116, 0.0297184, 0.00510706, -0.244705, 0.0144359, 0.00434761, -0.121996, 0.992416
0.0449705, 2.37309, 0.929841, 0.14516, 0.0297816, 0.00545403, -0.244652, 0.0144462, 0.00452325, -0.121967, 0.992419
0.05002, 2.37311, 0.929933, 0.145125, 0.0300022, 0.0051385, -0.244882, 0.0145744, 0.00438182, -0.122083, 0.992403
0.0548813, 2.37315, 0.929864, 0.145105, 0.0306722, 0.00469619, -0.24467, 0.0149343, 0.00420166, -0.12198, 0.992411
0.059957, 2.37312, 0.930081, 0.145344, 0.0282382, 0.00724799, -0.246234, 0.0135667, 0.00533004, -0.122742, 0.992332
0.0648851, 2.3731, 0.929852, 0.145167, 0.0293784, 0.00581974, -0.245042, 0.0142229, 0.0046829, -0.122159, 0.992398
0.0698946, 2.37303, 0.929774, 0.145126, 0.0298756, 0.00517454, -0.244177, 0.0145109, 0.00438685, -0.121733, 0.992447
0.0749164, 2.3732, 0.929968, 0.145149, 0.0301906, 0.00528348, -0.245772, 0.0146571, 0.00447178, -0.122523, 0.992347
0.0799515, 2.37312, 0.929892, 0.145179, 0.0296841, 0.00556505, -0.244869, 0.0143906, 0.00457396, -0.122074, 0.992406
0.084902, 2.37309, 0.929922, 0.145248, 0.0295867, 0.00620739, -0.245094, 0.0143025, 0.00488835, -0.122181, 0.992393
0.0900035, 2.37308, 0.929937, 0.145287, 0.0292088, 0.00653522, -0.245413, 0.0140941, 0.00503018, -0.122338, 0.992376
0.095016, 2.3731, 0.929879, 0.145182, 0.0296208, 0.00557337, -0.244717, 0.014359, 0.00457313, -0.121998, 0.992416
0.0999546, 2.37315, 0.929929, 0.145176, 0.0294934, 0.00565923, -0.24494, 0.01429, 0.00460955, -0.122109, 0.992403
0.104951, 2.37311, 0.929923, 0.145221, 0.0292331, 0.00598861, -0.244991, 0.0141406, 0.00475746, -0.122132, 0.992402
0.109895, 2.37314, 0.930039, 0.145313, 0.0289328, 0.0067526, -0.245879, 0.0139426, 0.0051244, -0.122568, 0.992349
0.114959, 2.37315, 0.929957, 0.145199, 0.0307354, 0.0052321, -0.245005, 0.0149323, 0.00447394, -0.122142, 0.99239
0.119901, 2.37318, 0.929949, 0.145207, 0.0289122, 0.00603396, -0.245343, 0.0139778, 0.00476283, -0.122308, 0.992382
0.124928, 2.37314, 0.929853, 0.145176, 0.0299801, 0.00541497, -0.244703, 0.014547, 0.00451634, -0.121992, 0.992414
0.130007, 2.37306, 0.929872, 0.145293, 0.0293948, 0.00640328, -0.244454, 0.0141968, 0.00496927, -0.121862, 0.992433
0.13486, 2.37315, 0.929974, 0.145252, 0.0299446, 0.00597114, -0.245455, 0.0144936, 0.00479561, -0.122361, 0.992368
0.139961, 2.37317, 0.929958, 0.145207, 0.0291467, 0.00580416, -0.245257, 0.0141084, 0.00466254, -0.122266, 0.992386
0.144905, 2.37312, 0.929899, 0.145229, 0.0300139, 0.00589382, -0.245038, 0.0145337, 0.00475845, -0.122154, 0.992393
0.149906, 2.3731, 0.929855, 0.145206, 0.0300851, 0.0055772, -0.244548, 0.0145895, 0.00460212, -0.121914, 0.992423
0.154971, 2.37312, 0.929821, 0.145173, 0.0296722, 0.00537749, -0.244028, 0.014398, 0.00447411, -0.121658, 0.992458
0.15989, 2.37309, 0.929924, 0.145285, 0.0292555, 0.00646568, -0.245048, 0.0141224, 0.00499595, -0.122157, 0.992398
