t, x, y, z, angX, angY, angZ, qx, qy, qz, qw
0, 0.597576, 0.411196, 0.146472, 0.00158753, 0.0129878, -0.021148, 0.000725037, 0.00650186, -0.0105684, 0.999923
0.00499439, 0.597556, 0.411117, 0.146366, 3.13932, 3.12854, 3.12049, -0.00120274, 0.00651582, -0.0105578, 0.999922
0.0100501, 0.597576, 0.411263, 0.146459, 0.00180051, 0.0128366, -0.0213616, 0.000831633, 0.00642748, -0.0106746, 0.999922
0.0149627, 0.597589, 0.411239, 0.14648, 0.00132578, 0.0125819, -0.0204708, 0.000598455, 0.00629737, -0.0102309, 0.999928
0.0200253, 0.597597, 0.411167, 0.1464, 0.000481459, 0.012615, -0.0209083, 0.000174773, 0.00630964, -0.0104522, 0.999925
0.0249848, 0.597579, 0.411225, 0.146442, 0.00175337, 0.0124467, -0.0205965, 0.000812535, 0.00623202, -0.0102924, 0.999927
0.0299506, 0.597547, 0.411201, 0.146459, 0.000710983, 0.0127327, -0.0206843, 0.000289625, 0.00636965, -0.0103395, 0.999926
0.0350039, 0.597577, 0.411198, 0.146451, 0.000732789, 0.0126025, -0.0209459, 0.000300376, 0.00630469, -0.0104702, 0.999925
0.0400038, 0.597572, 0.411177, 0.146463, 3.14076, 3.12864, 3.12085, -0.00048138, 0.0064728, -0.0103748, 0.999925
0.0449805, 0.597551, 0.411117, 0.146393, 0.00148433, 0.0125744, -0.0207484, 0.000676886, 0.00629452, -0.0103691, 0.999926
0.0499966, 0.59757, 0.411177, 0.146461, 3.14156, 3.12869, 3.12068, -8.57328e-05, 0.00645086, -0.0104568, 0.999925
0.0550542, 0.597578, 0.411183, 0.146449, 0.00180859, 0.0127227, -0.0208389, 0.000837949, 0.0063704, -0.0104133, 0.999925
0.0600207, 0.597604, 0.411087, 0.146415, 3.14048, 3.12864, 3.12066, -0.000625425, 0.00647011, -0.0104671, 0.999924
0.0649979, 0.597527, 0.411034, 0.14637, 0.000131721, 0.0130892, -0.0209349, -2.64777e-06, 0.00654487, -0.0104666, 0.999924
0.0701413, 0.59756, 0.411109, 0.146435, 0.000197953, 0.0128704, -0.0206143, 3.26421e-05, 0.00643584, -0.0103061, 0.999926
0.0749662, 0.597533, 0.411058, 0.14641, 3.14135, 3.12871, 3.12124, -0.000184578, 0.00643924, -0.0101755, 0.999927
0.079927, 0.597571, 0.411081, 0.146408, 3.14136, 3.12894, 3.12107, -0.000180573, 0.00632583, -0.0102621, 0.999927
0.0850105, 0.597562, 0.411179, 0.14645, 0.000534309, 0.0126023, -0.020937, 0.000201173, 0.00630356, -0.0104664, 0.999925
0.0899956, 0.597578, 0.411093, 0.146446, 3.13946, 3.12845, 3.12079, -0.00113267, 0.00655978, -0.010406, 0.999924
0.0949271, 0.597576, 0.41125, 0.146473, 0.0025267, 0.012325, -0.0210931, 0.00119826, 0.00617541, -0.0105384, 0.999925
0.100017, 0.597561, 0.411201, 0.14648, 3.14136, 3.12879, 3.12093, -0.000180413, 0.00639799, -0.0103323, 0.999926
0.104959, 0.597564, 0.411115, 0.146429, 3.14062, 3.1286, 3.12104, -0.000552365, 0.00648946, -0.0102778, 0.999926
0.110014, 0.597604, 0.411284, 0.146521, 0.00138704, 0.0125952, -0.0210512, 0.000627182, 0.00630451, -0.0105208, 0.999925
0.114978, 0.597596, 0.411279, 0.146483, 0.00255667, 0.0126068, -0.0210274, 0.00121197, 0.00631645, -0.0105052, 0.999924
0.120041, 0.597583, 0.411233, 0.146503, 3.13989, 3.12864, 3.12082, -0.000919812, 0.00646917, -0.0103924, 0.999925
0.125003, 0.597602, 0.411246, 0.146471, 0.000478263, 0.0129244, -0.0210514, 0.000171095, 0.00646434, -0.0105238, 0.999924
0.130046, 0.597557, 0.411205, 0.146417, 0.00101765, 0.0127098, -0.0211372, 0.000441624, 0.00635989, -0.010565, 0.999924
0.135067, 0.597573, 0.411249, 0.146483, 0.00011628, 0.0128919, -0.0210151, -9.59416e-06, 0.00644617, -0.0105068, 0.999924
0.139987, 0.597597, 0.411206, 0.146471, 0.000591524, 0.0125256, -0.0206266, 0.000231152, 0.00626548, -0.010311, 0.999927
0.145017, 0.597606, 0.411278, 0.146481, 0.00118747, 0.0124278, -0.0206217, 0.000529624, 0.00621963, -0.0103068, 0.999927
0.150156, 0.59761, 0.411221, 0.14643, 0.00075165, 0.0123574, -0.0205401, 0.000312344, 0.00618222, -0.0102674, 0.999928
0.154997, 0.597574, 0.411243, 0.146459, 0.000825919, 0.0129875, -0.0210545, 0.000344568, 0.0064977, -0.0105242, 0.999923
0.160078, 0.597594, 0.411208, 0.146429, 3.14147, 3.12882, 3.12095, -0.000127765, 0.00638689, -0.010319, 0.999926
0.165049, 0.597622, 0.411264, 0.146509, 3.14152, 3.12839, 3.12044, -0.000106022, 0.00659977, -0.0105747, 0.999922
0.170017, 0.59756, 0.411206, 0.146442, 3.14154, 3.12861, 3.12056, -9.41587e-05, 0.00648834, -0.0105153, 0.999924
0.17495, 0.597584, 0.411207, 0.146477, 3.14097, 3.1285, 3.12029, -0.000379214, 0.00654068, -0.0106519, 0.999922
0.180039, 0.597568, 0.411223, 0.146431, 0.00187001, 0.0125736, -0.02097, 0.000869021, 0.00629621, -0.0104787, 0.999925
