t, x, y, z, angX, angY, angZ, qx, qy, qz, qw
0, 3.06353, 3.16252, 0.148633, 3.09468, 3.13058, -0.226104, 0.00282208, 0.0239245, 0.993313, 0.112907
0.00486445, 3.06353, 3.16251, 0.148623, 3.09418, 3.13054, -0.226114, 0.00281635, 0.0241738, 0.993307, 0.112913
0.00992155, 3.06353, 3.16251, 0.148616, 3.09444, 3.13053, -0.226085, 0.0028377, 0.0240477, 0.993311, 0.112898
0.0148978, 3.06354, 3.16252, 0.148614, 3.09452, 3.13061, -0.226006, 0.00280084, 0.024004, 0.993317, 0.112858
0.0198352, 3.06354, 3.16251, 0.148615, 3.09453, 3.13049, -0.226058, 0.00285992, 0.0240024, 0.993314, 0.112885
0.0249054, 3.06353, 3.16251, 0.148604, 3.09443, 3.13051, -0.226097, 0.00284379, 0.0240521, 0.993311, 0.112905
0.0298526, 3.06354, 3.16251, 0.148603, 3.09458, 3.13053, -0.226151, 0.00284175, 0.023978, 0.993309, 0.112931
0.0348127, 3.06354, 3.16252, 0.148628, 3.09424, 3.13052, -0.226122, 0.00282921, 0.0241452, 0.993307, 0.112917
0.0398779, 3.06353, 3.16249, 0.148605, 3.09398, 3.13028, -0.226165, 0.00293467, 0.0242904, 0.9933, 0.112942
0.0448542, 3.06354, 3.16249, 0.148617, 3.09469, 3.1305, -0.226151, 0.00286245, 0.0239227, 0.993311, 0.112931
0.0498662, 3.06354, 3.1625, 0.148599, 3.09448, 3.13043, -0.226249, 0.0028869, 0.0240317, 0.993302, 0.112981
0.0549498, 3.06355, 3.16251, 0.148621, 3.09473, 3.1305, -0.22613, 0.00286697, 0.0239038, 0.993312, 0.112921
0.0598266, 3.06354, 3.16251, 0.148622, 3.09466, 3.13051, -0.226154, 0.00285891, 0.0239389, 0.99331, 0.112933
0.0648184, 3.06355, 3.16251, 0.148634, 3.09424, 3.13041, -0.22613, 0.00288134, 0.0241546, 0.993306, 0.112922
0.0697825, 3.06354, 3.16252, 0.148611, 3.09452, 3.1305, -0.226114, 0.00285452, 0.0240099, 0.993311, 0.112913
0.0748909, 3.06355, 3.16252, 0.148645, 3.09442, 3.13052, -0.226097, 0.00283894, 0.0240601, 0.99331, 0.112905
0.0798528, 3.06355, 3.16251, 0.148632, 3.0945, 3.1305, -0.226088, 0.00285352, 0.0240202, 0.993312, 0.1129
0.0848017, 3.06354, 3.16252, 0.148628, 3.09439, 3.13041, -0.22623, 0.00288928, 0.0240793, 0.993302, 0.112972
0.0899029, 3.06355, 3.16252, 0.148612, 3.09464, 3.13046, -0.226116, 0.00287905, 0.0239493, 0.993312, 0.112914
0.0948801, 3.06352, 3.16251, 0.148604, 3.09423, 3.13039, -0.22622, 0.00289261, 0.0241597, 0.993301, 0.112968
0.0998282, 3.06354, 3.16251, 0.148632, 3.09448, 3.13044, -0.226169, 0.00288333, 0.0240344, 0.993307, 0.112941
0.104921, 3.06353, 3.16249, 0.148617, 3.09421, 3.13038, -0.226039, 0.00289636, 0.0241709, 0.993311, 0.112878
0.109908, 3.06355, 3.16252, 0.148632, 3.09479, 3.1306, -0.226013, 0.00282181, 0.0238681, 0.99332, 0.112861
0.114829, 3.06354, 3.1625, 0.148639, 3.09434, 3.13041, -0.226109, 0.00288992, 0.0241021, 0.993308, 0.112912
0.119883, 3.06354, 3.16251, 0.148628, 3.09447, 3.13039, -0.226146, 0.00290663, 0.0240417, 0.993308, 0.11293
0.124958, 3.06353, 3.16251, 0.148622, 3.09445, 3.13047, -0.22611, 0.00286333, 0.0240456, 0.99331, 0.112911
0.12983, 3.06353, 3.16251, 0.148624, 3.09449, 3.13057, -0.226113, 0.00281644, 0.0240178, 0.993311, 0.112912
0.134866, 3.06353, 3.1625, 0.14861, 3.09471, 3.13059, -0.226064, 0.00282321, 0.0239096, 0.993316, 0.112887
0.139907, 3.06354, 3.16252, 0.148639, 3.09452, 3.13059, -0.226142, 0.00280864, 0.0240027, 0.993309, 0.112926
0.144876, 3.06354, 3.1625, 0.148648, 3.09415, 3.13038, -0.226134, 0.00289202, 0.0241978, 0.993305, 0.112925
0.14993, 3.06354, 3.16253, 0.148632, 3.09444, 3.13045, -0.226208, 0.00287407, 0.0240534, 0.993304, 0.11296
0.15496, 3.06354, 3.1625, 0.148625, 3.0942, 3.13041, -0.22601, 0.00288231, 0.0241717, 0.993312, 0.112863
0.15988, 3.06355, 3.16251, 0.148639, 3.09443, 3.13052, -0.226129, 0.00283801, 0.024052, 0.993309, 0.112921
0.16481, 3.06355, 3.1625, 0.148631, 3.09468, 3.13047, -0.226124, 0.00287677, 0.0239326, 0.993312, 0.112918
0.169909, 3.06354, 3.16253, 0.148613, 3.09481, 3.13052, -0.226016, 0.00285998, 0.0238617, 0.99332, 0.112864
0.174906, 3.06354, 3.16251, 0.148618, 3.0947, 3.1306, -0.226077, 0.00281597, 0.0239165, 0.993315, 0.112893
0.179849, 3.06355, 3.16251, 0.148644, 3.09478, 3.13067, -0.226039, 0.00278481, 0.0238711, 0.993319, 0.112874
0.184925, 3.06354, 3.16251, 0.148635, 3.09461, 3.13057, -0.226048, 0.00282494, 0.0239592, 0.993316, 0.112879
0.189866, 3.06354, 3.1625, 0.148635, 3.09439, 3.1305, -0.226124, 0.00284573, 0.0240744, 0.993308, 0.112918
0.194854, 3.06355, 3.16251, 0.148633, 3.09453, 3.13056, -0.226138, 0.00282281, 0.0240006, 0.99331, 0.112924
0.199925, 3.06355, 3.16251, 0.148636, 3.09455, 3.13062, -0.226182, 0.0027964, 0.0239852, 0.993308, 0.112945
