time, velFL, velFR, velBL, velBR
0, 0, 0, 0, 0
0.0200272, 0, 0, 0, 0
0.0400002, 0, 0, 0, 0
0.0600221, 0, 0, 0, 0
0.0800011, 0, 0, 0, 0
0.100006, 0, 0, 0, 0
0.119991, 0, 0, 0, 0
0.140024, 0, 0, 0, 0
0.159998, 0, 0, 0, 0
0.179996, 0, 0, 0, 0
0.20002, 0, 0, 0, 0
0.21999, 0, 0, 0, 0
0.239999, 0, 0, 0, 0
0.260012, 0, 0, 0, 0
0.280028, 0, 0, 0, 0
0.300025, 0, 0, 0, 0
0.319989, 0, 0, 0, 0
0.340012, 0, 0, 0, 0
0.360006, 0, 0, 0, 0
0.38001, 0, 0, 0, 0
0.400014, 0, 0, 0, 0
0.420007, 0, 0, 0, 0
0.440019, 0, 0, 0, 0
0.460031, 0, 0, 0, 0
0.480105, 0, 0, 0, 0
0.500099, 0, 0, 0, 0
0.520117, 0, 0, 0, 0
0.540069, 0, 0, 0, 0
0.560069, 0, 0, 0, 0
0.580022, 0, 0, 0, 0
0.600034, 0, 0, 0, 0
0.62003, 0, 0, 0, 0
0.640014, 0, 0, 0, 0
0.66, 0, 0, 0, 0
0.680002, 0, 0, 0, 0
0.700004, 0, 0, 0, 0
0.720032, 0, 0, 0, 0
0.74001, 0, 0, 0, 0
0.760002, 0, 0, 0, 0
0.780023, 0, 0, 0, 0
0.800001, 0, 0, 0, 0
0.820007, 0, 0, 0, 0
0.840015, 0, 0, 0, 0
0.860006, 0, 0, 0, 0
0.88002, 0, 0, 0, 0
0.899996, 0, 0, 0, 0
0.92, 0, 0, 0, 0
0.940018, 0, 0, 0, 0
0.960079, 0, 0, 0, 0
0.980092, 0, 0, 0, 0
1.00005, 0, 0, 0, 0
1.02006, 0, 0, 0, 0
1.04004, 0, 0, 0, 0
1.06, 0, 0, 0, 0
1.08001, 0, 0, 0, 0
1.10002, 0, 0, 0, 0
1.12003, 0, 0, 0, 0
1.14006, 0, 0, 0, 0
1.16001, 0, 0, 0, 0
1.18001, 0, 0, 0, 0
1.20001, 0, 0, 0, 0
1.22003, 0, 0, 0, 0
1.24001, 0, 0, 0, 0
1.26, 0, 0, 0, 0
1.28001, 0, 0, 0, 0
1.30001, 0, 0, 0, 0
1.32004, 0, 0, 0, 0
1.33999, 0, 0, 0, 0
1.36001, 0, 0, 0, 0
1.38, 0, 0, 0, 0
1.39999, 0, 0, 0, 0
1.42001, 0, 0, 0, 0
1.44003, 0, 0, 0, 0
1.46005, 0, 0, 0, 0
1.48006, 0, 0, 0, 0
1.50006, 0, 0, 0, 0
1.52001, 0, 0, 0, 0
1.54007, 0, 0, 0, 0
1.56, 0, 0, 0, 0
1.58001, 0, 0, 0, 0
1.60001, 0, 0, 0, 0
1.61998, 0, 0, 0, 0
1.64002, 0, 0, 0, 0
1.66, 0, 0, 0, 0
1.67999, 0, 0, 0, 0
1.7, 0, 0, 0, 0
1.72, 0, 0, 0, 0
1.74, 0, 0, 0, 0
1.76, 0, 0, 0, 0
1.78004, 0, 0, 0, 0
1.79999, 0, 0, 0, 0
1.82004, 0, 0, 0, 0
1.84002, 0, 0, 0, 0
1.86001, 0, 0, 0, 0
1.88, 0, 0, 0, 0
1.90002, 0, 0, 0, 0
1.92002, 0, 0, 0, 0
1.94, 0, 0, 0, 0
1.96004, 0, 0, 0, 0
1.98003, 0, 0, 0, 0
1.99996, 0, 0, 0, 0
2.02003, 0, 0, 0, 0
2.04, 0, 0, 0, 0
2.05999, 0, 0, 0, 0
2.08, 0, 0, 0, 0
2.10004, 0, 0, 0, 0
2.12001, 0, 0, 0, 0
2.14, 0, 0, 0, 0
2.16002, 0, 0, 0, 0
2.18001, 0, 0, 0, 0
2.2, 0, 0, 0, 0
2.22001, 0, 0, 0, 0
2.24002, 0, 0, 0, 0
2.26002, 0, 0, 0, 0
2.28, 0, 0, 0, 0
2.30004, 0, 0, 0, 0
2.32002, 0, 0, 0, 0
2.34, 0, 0, 0, 0
2.36003, 0, 0, 0, 0
2.38, 0, 0, 0, 0
2.4, 0, 0, 0, 0
2.42, 0, 0, 0, 0
2.44011, 0, 0, 0, 0
2.46013, 0, 0, 0, 0
2.48009, 0, 0, 0, 0
2.50012, 0, 0, 0, 0
2.52003, 0, 0, 0, 0
2.54001, 0, 0, 0, 0
2.56001, 0, 0, 0, 0
2.58, 0, 0, 0, 0
2.60001, 0, 0, 0, 0
2.62003, 0, 0, 0, 0
2.64004, 0, 0, 0, 0
2.66005, 0, 0, 0, 0
2.68007, 0, 0, 0, 0
2.70003, 0, 0, 0, 0
2.72001, 0, 0, 0, 0
2.74001, 0, 0, 0, 0
2.76005, 0, 0, 0, 0
2.78002, 0, 0, 0, 0
2.80001, 0, 0, 0, 0
2.82, 0, 0, 0, 0
2.84003, 0, 0, 0, 0
2.86003, 0, 0, 0, 0
2.88003, 0, 0, 0, 0
2.90011, 0, 0, 0, 0
2.92, 0, 0, 0, 0
2.94001, 0, 0, 0, 0
2.96, 0, 0, 0, 0
2.98005, 0, 0, 0, 0
2.99999, 0, 0, 0, 0
3.02, 0, 0, 0, 0
3.04, 0, 0, 0, 0
3.05999, 0, 0, 0, 0
3.07999, 0, 0, 0, 0
3.1, 0, 0, 0, 0
3.12001, 0, 0, 0, 0
3.14001, 0, 0, 0, 0
3.15999, 0, 0, 0, 0
3.18001, 0, 0, 0, 0
3.20001, 0, 0, 0, 0
3.22, 0, 0, 0, 0
3.24002, 0.466407, 0.466407, 0, 0.466407
3.26002, 0.466407, 0.466407, 0, 0.466407
3.27996, 0.466407, 0.466407, 0, 0.466407
3.30002, 0.466407, 0.466407, 0, 0.466407
3.32001, 0.466407, 0.466407, 0, 0.466407
3.34, 0.466407, 0.466407, 0, 0.466407
3.36001, 0.466407, 0.466407, 0, 0.466407
3.38001, 0.466407, 0.466407, 0, 0.466407
3.40003, 0.466407, 0.466407, 0, 0.466407
3.42006, 0.466407, 0.466407, 0, 0.466407
3.44001, 0.466407, 0.466407, 0, 0.466407
3.46005, 0.466407, 0.466407, 0, 0.466407
3.48005, 0.466407, 0.466407, 0, 0.466407
3.50006, 0, 0.233103, 0, 0
3.52006, 0, 0.233103, 0, 0
3.54005, 0, 0.233103, 0, 0
3.56002, 0, 0.233103, 0, 0
3.58001, 0, 0.233103, 0, 0
3.6, 0, 0.233103, 0, 0
3.62, 0, 0.233103, 0, 0
3.64001, 0, 0.233103, 0, 0
3.66003, 0, 0.233103, 0, 0
3.68003, 0, 0.233103, 0, 0
3.7, 0, 0.233103, 0, 0
3.71995, 0, 0.233103, 0, 0
3.74005, 0, 0.233103, 0, 0
3.76002, 0.466335, 0.233168, 0.466335, 0.466335
3.78001, 0.466335, 0.233168, 0.466335, 0.466335
3.8, 0.466335, 0.233168, 0.466335, 0.466335
