time, velFL, velFR, velBL, velBR
0, 0, 0, 0, 0
0.020004, 0, 0, 0, 0
0.0400732, 0, 0, 0, 0
0.0599971, 0, 0, 0, 0
0.079998, 0, 0, 0, 0
0.0999901, 0, 0, 0, 0
0.12002, 0, 0, 0, 0
0.139991, 0, 0, 0, 0
0.160012, 0, 0, 0, 0
0.179995, 0, 0, 0, 0
0.199993, 0, 0, 0, 0
0.219984, 0, 0, 0, 0
0.239994, 0, 0, 0, 0
0.259991, 0, 0, 0, 0
0.279988, 0, 0, 0, 0
0.300022, 0, 0, 0, 0
0.32001, 0, 0, 0, 0
0.340025, 0, 0, 0, 0
0.360004, 0, 0, 0, 0
0.38, 0, 0, 0, 0
0.400001, 0, 0, 0, 0
0.419998, 0, 0, 0, 0
0.439995, 0, 0, 0, 0
0.459994, 0, 0, 0, 0
0.479982, 0, 0, 0, 0
0.500011, 0, 0, 0, 0
0.519998, 0, 0, 0, 0
0.540006, 0, 0, 0, 0
0.559997, 0, 0, 0, 0
0.580001, 0, 0, 0, 0
0.600034, 0, 0, 0, 0
0.620143, 0, 0, 0, 0
0.640006, 0, 0, 0, 0
0.659994, 0, 0, 0, 0
0.680017, 0, 0, 0, 0
0.700001, 0, 0, 0, 0
0.720004, 0, 0, 0, 0
0.739995, 0, 0, 0, 0
0.76003, 0, 0, 0, 0
0.780015, 0, 0, 0, 0
0.800016, 0, 0, 0, 0
0.82, 0, 0, 0, 0
0.839996, 0, 0, 0, 0
0.860001, 0, 0, 0, 0
0.880006, 0, 0, 0, 0
0.900015, 0, 0, 0, 0
0.920001, 0, 0, 0, 0
0.940017, 0, 0, 0, 0
0.960002, 0, 0, 0, 0
0.979984, 0, 0, 0, 0
1.00003, 0, 0, 0, 0
1.02001, 0, 0, 0, 0
1.04, 0, 0, 0, 0
1.06001, 0, 0, 0, 0
1.08, 0, 0, 0, 0
1.1, 0, 0, 0, 0
1.12, 0, 0, 0, 0
1.14002, 0, 0, 0, 0
1.16, 0, 0, 0, 0
1.17999, 0, 0, 0, 0
1.2, 0, 0, 0, 0
1.22003, 0, 0, 0, 0
