t, a_x, a_y, a_z, w_x, w_y, w_z, qx, qy, qz, qw 
0.869941, 0.148445, 0.0622511, 9.65372, 0, -0, -0.0127836, 0.00480195, -0.0108591, -0.251775, 0.967713
0.875962, 0.177176, 0.0670397, 9.72076, 0.00958767, -0, -0.00958767, 0.00480143, -0.0108594, -0.251821, 0.967701
0.887957, 0.162811, 0.0670397, 9.64414, 0.00319589, -0.00213059, -0.00958767, 0.00480195, -0.0108591, -0.251775, 0.967713
0.899955, 0.167599, 0.052674, 9.62498, -0.0010653, -0.0010653, -0.00639178, 0.00480143, -0.0108594, -0.251821, 0.967701
0.905967, 0.148445, 0.0670397, 9.72554, 0.00426119, -0.0010653, -0.00745708, 0.00480143, -0.0108594, -0.251821, 0.967701
0.917977, 0.191542, 0.0861939, 9.69202, 0.0127836, -0, -0.00639178, 0.00480195, -0.0108591, -0.251775, 0.967713
0.929957, 0.148445, 0.0861939, 9.66329, 0.00319589, -0.00532648, -0.0117183, 0.00484834, -0.0108712, -0.251774, 0.967713
0.936018, 0.153234, 0.0766168, 9.68245, 0, -0, -0.00958767, 0.00484834, -0.0108712, -0.251774, 0.967713
0.947977, 0.124502, 0.0287313, 9.72554, 0.00958767, 0.00426119, -0.00852238, 0.00486094, -0.0108246, -0.251728, 0.967725
0.959996, 0.177176, 0.0718282, 9.63935, 0, -0.00213059, -0.00639178, 0.00486094, -0.0108246, -0.251728, 0.967725
0.965977, 0.162811, 0.0814053, 9.65372, 0.00213059, -0.00426119, -0.00958767, 0.00481506, -0.0108123, -0.251682, 0.967737
0.977941, 0.177176, 0.0478855, 9.73512, 0.00958767, -0.00213059, -0.00745708, 0.0048499, -0.0108705, -0.251635, 0.967749
0.989882, 0.191542, 0.0670397, 9.69202, 0.00319589, 0.00319589, -0.00639178, 0.0048499, -0.0108705, -0.251635, 0.967749
0.995944, 0.181965, 0.0718282, 9.62498, -0.0010653, -0.0010653, -0.00958767, 0.00485095, -0.01087, -0.251542, 0.967773
1.00789, 0.167599, 0.0335198, 9.73033, 0.0010653, 0.0010653, -0.010653, 0.00480455, -0.010858, -0.251543, 0.967773
1.01987, 0.191542, 0.0143656, 9.64414, 0.010653, -0, -0.00745708, 0.00480507, -0.0108577, -0.251496, 0.967785
1.02595, 0.153234, 0.0239427, 9.63935, 0.00958767, -0.0010653, -0.00958767, 0.00481765, -0.0108111, -0.25145, 0.967798
1.03796, 0.158022, 0.052674, 9.61062, 0.0010653, -0.0010653, -0.00852238, 0.00481765, -0.0108111, -0.25145, 0.967798
1.04996, 0.129291, 0.0622511, 9.68245, 0.00213059, 0.00213059, -0.00745708, 0.00481817, -0.0108109, -0.251404, 0.96781
1.05596, 0.172388, 0.0574626, 9.67766, 0.00639178, 0.00213059, -0.00958767, 0.00481869, -0.0108107, -0.251358, 0.967822
1.06796, 0.162811, 0.0383084, 9.66329, 0.00426119, -0.00213059, -0.00745708, 0.00481869, -0.0108107, -0.251358, 0.967822
1.07996, 0.162811, 0.00478855, 9.73512, -0.0010653, -0.00426119, -0.00532648, 0.00477333, -0.0107981, -0.251265, 0.967846
1.086, 0.186753, 0.0478855, 9.70639, 0.00426119, 0.0010653, -0.00745708, 0.00477385, -0.0107979, -0.251219, 0.967858
1.09797, 0.177176, 0.0574626, 9.73512, 0.00958767, -0.00319589, -0.010653, 0.00477385, -0.0107979, -0.251219, 0.967858
1.11003, 0.138868, 0.0191542, 9.7016, 0.00319589, 0.00319589, -0.00852238, 0.00477488, -0.0107975, -0.251126, 0.967882
1.11596, 0.129291, 0.0287313, 9.6585, 0, -0, -0.00639178, 0.00478693, -0.0107511, -0.251127, 0.967883
1.12796, 0.148445, 0.0478855, 9.71118, 0.00319589, -0.00213059, -0.010653, 0.00474104, -0.0107388, -0.251081, 0.967895
1.14006, 0.143656, 0.0335198, 9.8261, 0.010653, -0, -0.010653, 0.00474156, -0.0107386, -0.251034, 0.967907
1.14597, 0.124502, 0.0814053, 9.73033, 0.00639178, -0.0010653, -0.0117183, 0.00478847, -0.0107504, -0.250987, 0.967919
1.15795, 0.177176, 0.0574626, 9.74949, 0.0010653, -0.00213059, -0.00426119, 0.00478847, -0.0107504, -0.250987, 0.967919
1.16995, 0.148445, 0.0287313, 9.73512, 0.00532648, -0.0010653, -0.00958767, 0.0047895, -0.0107499, -0.250895, 0.967943
1.17595, 0.196331, 0.0718282, 9.73512, 0.00745708, 0.0010653, -0.00852238, 0.00479002, -0.0107497, -0.250848, 0.967955
1.18794, 0.167599, 0.0670397, 9.74949, 0.00745708, -0.00213059, -0.00958767, 0.00479002, -0.0107497, -0.250848, 0.967955
1.19997, 0.177176, 0.052674, 9.64893, 0.00319589, -0, -0.010653, 0.0047895, -0.0107499, -0.250895, 0.967943
1.20595, 0.191542, 0.0430969, 9.6585, 0.00213059, -0.00426119, -0.00745708, 0.00477799, -0.0107961, -0.250848, 0.967955
1.21797, 0.201119, 0.10056, 9.7447, 0.00532648, -0.00213059, -0.010653, 0.00477799, -0.0107961, -0.250848, 0.967955
1.22998, 0.162811, 0.10056, 9.72076, 0.00852238, -0, -0.00958767, 0.00482491, -0.0108079, -0.250801, 0.967966
1.23598, 0.162811, 0.0909824, 9.66329, 0.00213059, -0.00319589, -0.00852238, 0.00482491, -0.0108079, -0.250801, 0.967966
1.24795, 0.186753, 0.0622511, 9.71597, 0.0010653, -0, -0.00639178, 0.00482543, -0.0108077, -0.250754, 0.967978
1.25996, 0.172388, 0.0239427, 9.72554, 0.00745708, 0.0010653, -0.00958767, 0.00482594, -0.0108074, -0.250708, 0.96799
1.26596, 0.138868, 0.095771, 9.73512, 0.00532648, 0.00319589, -0.00532648, 0.00482646, -0.0108072, -0.250662, 0.968002
1.27796, 0.110137, 0.0478855, 9.64414, 0.00532648, -0, -0.00745708, 0.00483952, -0.0107603, -0.250569, 0.968027
1.28995, 0.172388, 0.095771, 9.63935, 0, -0.00213059, -0.00745708, 0.00484003, -0.0107601, -0.250523, 0.968039
1.29599, 0.148445, 0.0622511, 9.72554, 0.00532648, -0.00319589, -0.00852238, 0.00484055, -0.0107599, -0.250476, 0.968051
1.30794, 0.181965, 0.0478855, 9.7447, 0.00426119, 0.0010653, -0.010653, 0.00482905, -0.010806, -0.25043, 0.968062
1.31995, 0.153234, 0.0670397, 9.7447, 0.00213059, -0.00213059, -0.010653, 0.00484055, -0.0107599, -0.250476, 0.968051
1.32594, 0.177176, 0.052674, 9.63935, 0, -0, -0.00745708, 0.00479466, -0.0107476, -0.250431, 0.968063
1.33797, 0.196331, 0.0574626, 9.68245, 0.00426119, -0.00213059, -0.00639178, 0.00478265, -0.010794, -0.25043, 0.968063
1.34995, 0.181965, 0.0766168, 9.7447, 0.00532648, -0.0010653, -0.00639178, 0.00478316, -0.0107938, -0.250384, 0.968075
1.35597, 0.153234, 0.0287313, 9.74949, 0.00958767, -0.0010653, -0.00745708, 0.0047842, -0.0107933, -0.250291, 0.968099
1.36794, 0.172388, 0.052674, 9.61541, 0.00426119, -0, -0.00639178, 0.00483061, -0.0108053, -0.25029, 0.968098
1.37997, 0.148445, 0.0766168, 9.66808, 0.00213059, -0.00213059, -0.010653, 0.00483113, -0.0108051, -0.250244, 0.96811
1.38596, 0.158022, 0.0622511, 9.73512, 0.00319589, -0.00319589, -0.0117183, 0.00478472, -0.0107931, -0.250245, 0.968111
1.39798, 0.177176, 0.0814053, 9.73991, 0.00426119, -0, -0.00426119, 0.00483164, -0.0108049, -0.250198, 0.968122
1.40996, 0.196331, 0.0861939, 9.66329, 0.00426119, -0.0010653, -0.00852238, 0.00483268, -0.0108044, -0.250105, 0.968146
1.41596, 0.172388, 0.052674, 9.69681, 0.00745708, 0.0010653, -0.00958767, 0.0048332, -0.0108042, -0.250058, 0.968158
1.42798, 0.177176, 0.0335198, 9.66808, 0.0010653, 0.00213059, -0.00639178, 0.00483372, -0.0108039, -0.250012, 0.96817
1.44, 0.153234, 0.0239427, 9.62498, 0.00639178, -0.0010653, -0.00852238, 0.0047873, -0.010792, -0.250012, 0.968171
1.44597, 0.138868, 0.0383084, 9.7016, 0.00639178, -0.0010653, -0.00958767, 0.0047873, -0.010792, -0.250012, 0.968171
1.45804, 0.196331, 0.0622511, 9.7016, 0.00639178, -0, -0.00852238, 0.00483372, -0.0108039, -0.250012, 0.96817
1.46999, 0.172388, -0, 9.72554, 0, -0.0010653, -0.00852238, 0.00478782, -0.0107917, -0.249966, 0.968183
1.47595, 0.119714, 0.0383084, 9.69681, 0.0010653, -0, -0.00852238, 0.00480032, -0.0107451, -0.24992, 0.968195
1.48797, 0.148445, 0.052674, 9.6585, 0.00532648, -0.00319589, -0.00532648, 0.00480084, -0.0107449, -0.249874, 0.968207
1.49996, 0.172388, 0.0574626, 9.70639, 0.00745708, -0.00319589, -0.00852238, 0.00478989, -0.0107908, -0.24978, 0.968231
1.50594, 0.167599, 0.095771, 9.73033, 0.00745708, -0, -0.00426119, 0.00478937, -0.010791, -0.249827, 0.968219
1.51799, 0.177176, 0.052674, 9.73512, 0.00319589, -0, -0.00958767, 0.00478989, -0.0107908, -0.24978, 0.968231
1.52998, 0.158022, 0.0718282, 9.72076, 0, -0, -0.00745708, 0.00478989, -0.0107908, -0.24978, 0.968231
1.53599, 0.172388, 0.114925, 9.67287, 0.00426119, -0.0010653, -0.010653, 0.00478989, -0.0107908, -0.24978, 0.968231
1.54797, 0.158022, 0.0574626, 9.75428, 0.00426119, 0.0010653, -0.00639178, 0.00478989, -0.0107908, -0.24978, 0.968231
1.55996, 0.153234, 0.0718282, 9.69681, 0.00852238, -0.0010653, -0.0127836, 0.0048363, -0.0108028, -0.24978, 0.96823
1.56596, 0.134079, 0.0095771, 9.66329, 0.00213059, 0.0010653, -0.00639178, 0.00480187, -0.0107444, -0.249781, 0.968231
1.57796, 0.196331, 0.0622511, 9.63935, 0, -0.00213059, -0.00852238, 0.00480187, -0.0107444, -0.249781, 0.968231
1.58997, 0.210696, 0.0814053, 9.69202, 0.00319589, -0.00213059, -0.010653, 0.00478989, -0.0107908, -0.24978, 0.968231
1.59597, 0.172388, 0.0478855, 9.63935, 0.00532648, -0.00319589, -0.00852238, 0.00479041, -0.0107906, -0.249734, 0.968243
1.60797, 0.215485, 0.0861939, 9.71118, 0.0117183, -0.0010653, -0.00745708, 0.00482536, -0.0108487, -0.249687, 0.968254
1.61997, 0.129291, 0.0191542, 9.66329, 0.00639178, 0.0010653, -0.00426119, 0.00483838, -0.0108019, -0.249594, 0.968278
1.62597, 0.124502, 0.0670397, 9.69681, 0.00319589, -0.00213059, -0.010653, 0.00483838, -0.0108019, -0.249594, 0.968278
1.63797, 0.177176, 0.0909824, 9.71118, 0.00639178, -0, -0.00852238, 0.00483941, -0.0108014, -0.249501, 0.968302
1.64995, 0.162811, 0.0574626, 9.77822, 0.010653, -0.0010653, -0.00745708, 0.00488635, -0.0108131, -0.249454, 0.968314
1.65598, 0.153234, 0.124502, 9.72076, 0.00745708, -0.00426119, -0.00958767, 0.00488687, -0.0108129, -0.249408, 0.968326
1.66796, 0.172388, 0.0574626, 9.64414, 0.00639178, -0.00532648, -0.00958767, 0.00492185, -0.010871, -0.249361, 0.968337
1.67998, 0.162811, 0.0383084, 9.68245, 0.00319589, -0.00213059, -0.00958767, 0.00492289, -0.0108706, -0.249268, 0.968361
1.68597, 0.186753, 0.0622511, 9.69681, 0.00532648, -0, -0.00958767, 0.00492289, -0.0108706, -0.249268, 0.968361
1.69796, 0.167599, 0.052674, 9.66329, 0.00639178, -0, -0.00852238, 0.00492289, -0.0108706, -0.249268, 0.968361
1.70995, 0.177176, 0.0574626, 9.75906, 0.00532648, -0.0010653, -0.0117183, 0.00492341, -0.0108703, -0.249221, 0.968373
1.71596, 0.143656, 0.0909824, 9.68245, 0.00532648, -0.0010653, -0.00639178, 0.00492341, -0.0108703, -0.249221, 0.968373
1.72797, 0.138868, 0.0766168, 9.6202, 0.00426119, -0, -0.00958767, 0.00492445, -0.0108698, -0.249129, 0.968397
1.73996, 0.148445, 0.0430969, 9.6202, 0.00213059, -0.0010653, -0.00745708, 0.00492497, -0.0108696, -0.249082, 0.968409
1.74596, 0.196331, 0.0766168, 9.69202, 0.00639178, -0.00213059, -0.00958767, 0.00492549, -0.0108694, -0.249036, 0.968421
1.75798, 0.186753, 0.0766168, 9.66808, 0.00639178, -0.0010653, -0.00852238, 0.00492601, -0.0108691, -0.248989, 0.968433
1.76996, 0.110137, 0.0718282, 9.70639, 0.00532648, -0.0010653, -0.00532648, 0.00497296, -0.0108808, -0.248942, 0.968444
1.77596, 0.162811, 0.10056, 9.68724, 0.00319589, -0, -0.00852238, 0.004974, -0.0108804, -0.248849, 0.968468
1.78795, 0.138868, 0.0383084, 9.6585, 0.00319589, 0.0010653, -0.00639178, 0.00497453, -0.0108801, -0.248803, 0.96848
1.79996, 0.172388, 0.0335198, 9.74949, 0.00426119, -0.0010653, -0.00958767, 0.00492914, -0.0108677, -0.248711, 0.968504
1.80599, 0.148445, 0.0861939, 9.65372, 0.00852238, 0.0010653, -0.00958767, 0.00498802, -0.010833, -0.248664, 0.968516
1.81802, 0.114925, 0.0574626, 9.71597, 0.00532648, -0, -0.00639178, 0.00498854, -0.0108327, -0.248618, 0.968528
1.82995, 0.114925, 0.0861939, 9.69681, 0.00213059, -0, -0.00958767, 0.0050015, -0.0107858, -0.248525, 0.968552
1.83594, 0.205908, 0.0478855, 9.71118, 0.00213059, -0, -0.0117183, 0.00498958, -0.0108323, -0.248525, 0.968552
1.84796, 0.153234, 0.052674, 9.67287, 0.00319589, -0, -0.00745708, 0.00495558, -0.0107737, -0.248479, 0.968565
1.85998, 0.129291, 0.0766168, 9.74949, 0.00958767, -0.00213059, -0.00852238, 0.00500253, -0.0107854, -0.248432, 0.968576
1.86595, 0.129291, 0.0622511, 9.71597, 0.010653, -0, -0.00745708, 0.00500305, -0.0107851, -0.248386, 0.968588
1.87795, 0.138868, 0.0478855, 9.65372, 0.00213059, -0, -0.00426119, 0.00500356, -0.0107849, -0.24834, 0.9686
1.88996, 0.162811, 0.0287313, 9.66329, 0.00426119, -0.0010653, -0.00958767, 0.0050046, -0.0107844, -0.248247, 0.968624
1.89597, 0.220273, 0.0191542, 9.68724, 0.00532648, -0, -0.010653, 0.0050046, -0.0107844, -0.248247, 0.968624
1.90797, 0.191542, 0.0430969, 9.65372, 0.00852238, -0, -0.0117183, 0.00500511, -0.0107842, -0.2482, 0.968636
1.91997, 0.162811, 0.0814053, 9.66329, 0.010653, -0.00319589, -0.00639178, 0.00505258, -0.0107956, -0.248107, 0.968659
1.92596, 0.119714, 0.0622511, 9.69202, 0.0010653, 0.00213059, -0.0117183, 0.00505258, -0.0107956, -0.248107, 0.968659
1.93796, 0.124502, 0.0766168, 9.67287, 0, 0.0010653, -0.00852238, 0.00506448, -0.0107491, -0.248107, 0.96866
1.94997, 0.172388, 0.052674, 9.7016, 0.0010653, -0.00213059, -0.00852238, 0.00501856, -0.010737, -0.248061, 0.968672
1.95597, 0.177176, 0.0335198, 9.64893, 0.00639178, -0, -0.010653, 0.00501856, -0.010737, -0.248061, 0.968672
1.96801, 0.158022, 0.0622511, 9.73033, 0.00532648, -0, -0.00745708, 0.00501856, -0.010737, -0.248061, 0.968672
1.97997, 0.153234, 0.0814053, 9.71118, 0.00639178, -0.0010653, -0.00745708, 0.00501908, -0.0107368, -0.248015, 0.968684
1.98598, 0.162811, 0.0095771, 9.69681, 0.00319589, 0.00213059, -0.00745708, 0.00501908, -0.0107368, -0.248015, 0.968684
1.99799, 0.167599, 0.0718282, 9.6585, 0.0010653, -0.0010653, -0.00852238, 0.00501959, -0.0107365, -0.247969, 0.968696
