t, a_x, a_y, a_z, w_x, w_y, w_z, qx, qy, qz, qw 
0.528069, 0.0861939, 0.0670397, 9.77822, 0.010653, -0, -0.010653, 0.00796199, 0.00597698, 0.926537, 0.376071
0.539999, 0.129291, 0.134079, 9.65372, 0.00852238, -0.0010653, -0.00958767, 0.00798348, 0.0060168, 0.926321, 0.376604
0.551984, 0.143656, 0.0718282, 9.68724, 0, -0.00319589, -0.00852238, 0.00803162, 0.00599374, 0.926086, 0.37718
0.563974, 0.0766168, 0.052674, 9.72554, 0.010653, -0, -0.0117183, 0.00803536, 0.00598873, 0.92585, 0.377757
0.569974, 0.0766168, 0.110137, 9.71597, 0.00745708, -0.0010653, -0.00639178, 0.00805722, 0.0060281, 0.925615, 0.378334
0.582003, 0.095771, 0.095771, 9.74949, 0, -0.00213059, -0.00745708, 0.00806069, 0.00602346, 0.925397, 0.378866
0.588056, 0.095771, 0.0909824, 9.76385, 0.00852238, -0, -0.00958767, 0.00806415, 0.00601882, 0.925179, 0.379398
0.599999, 0.138868, 0.10056, 9.71597, 0.0127836, -0.0010653, -0.010653, 0.00813075, 0.00603953, 0.924923, 0.380018
0.611975, 0.110137, 0.0718282, 9.6585, 0, -0.00319589, -0.00852238, 0.00813451, 0.00603446, 0.924686, 0.380595
0.618011, 0.0622511, 0.0861939, 9.71597, 0.0010653, -0, -0.00958767, 0.00812, 0.00598507, 0.924449, 0.381171
0.630008, 0.0718282, 0.0383084, 9.7016, 0.0127836, 0.00213059, -0.00958767, 0.00812344, 0.0059804, 0.92423, 0.381703
0.641993, 0.0622511, 0.143656, 9.69202, 0.00532648, -0.00639178, -0.00958767, 0.00814549, 0.00601963, 0.923992, 0.382279
0.648039, 0.0718282, 0.0670397, 9.63456, -0.0010653, -0.00319589, -0.00852238, 0.00814924, 0.00601455, 0.923753, 0.382854
0.660001, 0.0718282, 0.052674, 9.73033, 0.00958767, 0.0010653, -0.00958767, 0.00813489, 0.00596481, 0.923496, 0.383475
0.672012, 0.095771, 0.105348, 9.62498, 0.00639178, -0, -0.00852238, 0.00815702, 0.006004, 0.923257, 0.38405
0.678055, 0.0814053, 0.095771, 9.67766, 0, -0.00213059, -0.010653, 0.00816076, 0.00599892, 0.923017, 0.384625
0.689981, 0.0670397, 0.0574626, 9.64414, 0.00319589, -0.0010653, -0.00852238, 0.00814631, 0.0059492, 0.922759, 0.385245
0.702004, 0.0814053, 0.0478855, 9.68245, 0.00852238, 0.00426119, -0.00852238, 0.00815002, 0.00594412, 0.922519, 0.38582
0.708062, 0.095771, 0.119714, 9.79737, 0.00426119, 0.0010653, -0.00532648, 0.00812775, 0.00600217, 0.922297, 0.386351
0.720033, 0.0383084, 0.10056, 9.66329, 0, 0.0010653, -0.00745708, 0.00811294, 0.0059529, 0.922056, 0.386926
0.731983, 0.0718282, 0.0814053, 9.71118, 0.00745708, -0.0010653, -0.00958767, 0.00811664, 0.00594785, 0.921815, 0.3875
0.738055, 0.0622511, 0.0622511, 9.67287, 0.010653, -0, -0.00745708, 0.00813895, 0.00598697, 0.921573, 0.388074
0.749987, 0.143656, 0.114925, 9.65372, 0.00426119, -0, -0.00958767, 0.00814297, 0.0059815, 0.921312, 0.388693
0.761994, 0.0814053, 0.0430969, 9.63935, -0.00213059, -0, -0.00852238, 0.00812804, 0.00593227, 0.92107, 0.389267
0.768061, 0.0239427, 0.105348, 9.68724, 0.00639178, -0, -0.00958767, 0.00808759, 0.0059459, 0.920827, 0.389841
0.78006, 0.0718282, 0.0574626, 9.68245, 0.00639178, 0.00319589, -0.0138489, 0.00809158, 0.00594047, 0.920565, 0.390459
0.791974, 0.0718282, 0.129291, 9.69681, 0.00532648, -0.00319589, -0.00958767, 0.00811402, 0.00597954, 0.920322, 0.391033
0.798135, 0.0718282, 0.052674, 9.7016, 0, -0, -0.010653, 0.00809926, 0.00592999, 0.920059, 0.391651
0.809999, 0.095771, 0.0718282, 9.73033, 0.00532648, -0.0010653, -0.00852238, 0.00810295, 0.00592494, 0.919815, 0.392224
0.821989, 0.0287313, 0.095771, 9.68724, 0.00745708, -0, -0.00745708, 0.00810665, 0.00591989, 0.91957, 0.392797
0.828005, 0.0814053, 0.143656, 9.72076, 0.00639178, -0, -0.00958767, 0.00808541, 0.00597738, 0.919306, 0.393414
0.840077, 0.0814053, 0.0574626, 9.69681, 0, -0.00319589, -0.0117183, 0.0081143, 0.00590939, 0.919061, 0.393987
0.852052, 0.119714, 0.0861939, 9.71118, 0.00745708, -0.00213059, -0.00852238, 0.00811826, 0.00590395, 0.918797, 0.394604
0.863997, 0.0718282, 0.0718282, 9.66808, 0.00958767, -0.00319589, -0.010653, 0.00814117, 0.00594253, 0.918531, 0.39522
0.869992, 0.0766168, 0.114925, 9.68245, 0.00639178, -0, -0.0117183, 0.00814487, 0.00593746, 0.918285, 0.395792
0.882004, 0.0814053, 0.0861939, 9.73991, 0, -0, -0.010653, 0.00814914, 0.0059316, 0.918, 0.396452
0.887989, 0.095771, 0.114925, 9.59146, 0.00426119, -0.0010653, -0.00958767, 0.00815482, 0.00592378, 0.917619, 0.397332
0.900009, 0.0670397, 0.105348, 9.76864, 0.00639178, 0.0010653, -0.00958767, 0.0081605, 0.00591596, 0.917238, 0.398212
0.911988, 0.110137, 0.0814053, 9.67287, 0.00639178, -0, -0.010653, 0.00816447, 0.00591048, 0.916971, 0.398827
0.918102, 0.105348, 0.0718282, 9.70639, 0.0010653, -0.00426119, -0.00958767, 0.00816843, 0.005905, 0.916703, 0.399443
0.930018, 0.105348, 0.0861939, 9.6585, 0.00213059, -0.0010653, -0.00958767, 0.00821632, 0.00588034, 0.916434, 0.400057
0.941996, 0.0766168, 0.0718282, 9.7447, 0.00426119, 0.00319589, -0.00852238, 0.00822055, 0.00587442, 0.916146, 0.400716
0.948077, 0.0814053, 0.110137, 9.68245, 0.00426119, -0, -0.00958767, 0.00818031, 0.00588854, 0.915897, 0.401288
0.960069, 0.105348, 0.0909824, 9.67287, 0.0010653, -0.00213059, -0.00852238, 0.00822843, 0.00586339, 0.915608, 0.401946
0.972026, 0.0814053, 0.134079, 9.68724, 0.0010653, -0.0010653, -0.0117183, 0.00823208, 0.00585826, 0.915357, 0.402516
0.978012, 0.0718282, 0.10056, 9.68724, 0.00532648, -0, -0.00745708, 0.00823629, 0.00585234, 0.915067, 0.403174
0.990017, 0.124502, 0.105348, 9.73991, 0.00745708, -0, -0.010653, 0.00824022, 0.00584681, 0.914797, 0.403788
1.00199, 0.0670397, 0.0478855, 9.63456, 0.00426119, -0, -0.00745708, 0.00824414, 0.00584128, 0.914525, 0.404402
1.00808, 0.095771, 0.0574626, 9.66329, 0, -0, -0.00745708, 0.00822892, 0.00579152, 0.914235, 0.40506
1.01998, 0.129291, 0.0909824, 9.73991, 0.00319589, -0, -0.00958767, 0.00823281, 0.00578599, 0.913963, 0.405674
1.032, 0.0861939, 0.0574626, 9.76385, 0.00745708, 0.0010653, -0.0117183, 0.00823696, 0.00578007, 0.913671, 0.406331
1.03809, 0.0574626, 0.119714, 9.72554, 0.010653, -0, -0.010653, 0.00821656, 0.00583784, 0.913398, 0.406944
1.05, 0.0622511, 0.0574626, 9.71118, 0.00426119, -0.00213059, -0.00639178, 0.00822048, 0.00583233, 0.913124, 0.407557
1.062, 0.0814053, 0.0814053, 9.76864, 0.00213059, -0, -0.00639178, 0.00822439, 0.00582681, 0.912851, 0.40817
1.06813, 0.0622511, 0.0909824, 9.69681, 0.00532648, -0.00213059, -0.00958767, 0.00822858, 0.00582089, 0.912557, 0.408826
1.08, 0.10056, 0.124502, 9.71118, 0.00745708, -0.0010653, -0.00852238, 0.00823249, 0.00581537, 0.912282, 0.409438
1.09198, 0.0622511, 0.110137, 9.72076, 0.00958767, -0.00213059, -0.0127836, 0.00830004, 0.0058335, 0.911987, 0.410093
1.09805, 0.0909824, 0.0622511, 9.67766, 0, -0.00319589, -0.010653, 0.00828427, 0.00578423, 0.911712, 0.410706
1.11001, 0.114925, 0.114925, 9.60583, 0.00426119, -0.0010653, -0.00745708, 0.00828842, 0.00577827, 0.911416, 0.411361
