t, a_x, a_y, a_z, w_x, w_y, w_z, qx, qy, qz, qw 
0, 0.052674, 0.0909824, 9.71597, 0.00639178, 0.0010653, -0.00958767, 0.00920005, -0.00595807, -0.238144, 0.971168
0.0120139, 0.0095771, 0.158022, 9.62498, 0.00426119, -0.00319589, -0.00852238, 0.00920005, -0.00595807, -0.238144, 0.971168
0.018002, 0.0430969, 0.114925, 9.7447, 0.00213059, -0.00213059, -0.00852238, 0.00920005, -0.00595807, -0.238144, 0.971168
0.0299702, 0.0478855, 0.095771, 9.68724, 0, -0.00213059, -0.00852238, 0.00920034, -0.00595763, -0.238098, 0.971179
0.0419524, 0.00478855, 0.129291, 9.68245, 0.00745708, -0.0010653, -0.00745708, 0.00920034, -0.00595763, -0.238098, 0.971179
0.0479639, 0.0383084, 0.095771, 9.62498, 0.00319589, -0.00213059, -0.0117183, 0.00920034, -0.00595763, -0.238098, 0.971179
0.0599682, 0.0239427, 0.129291, 9.71597, 0.00639178, -0.00319589, -0.00958767, 0.00920005, -0.00595807, -0.238144, 0.971168
0.0720074, 0.0383084, 0.138868, 9.66808, 0, -0.00319589, -0.00639178, 0.00920005, -0.00595807, -0.238144, 0.971168
0.0779765, 0.0430969, 0.129291, 9.7016, 0.00532648, -0.0010653, -0.00852238, 0.00920034, -0.00595763, -0.238098, 0.971179
0.0899823, 0.0718282, 0.143656, 9.76385, 0.00319589, -0.00319589, -0.00958767, 0.00920034, -0.00595763, -0.238098, 0.971179
0.101968, 0.0766168, 0.134079, 9.67287, 0.00639178, -0.0010653, -0.00958767, 0.00918892, -0.00600419, -0.238097, 0.971179
0.107952, 0.0574626, 0.153234, 9.68724, 0.00639178, -0, -0.00639178, 0.00918863, -0.00600463, -0.238144, 0.971168
0.120014, 0.0718282, 0.114925, 9.68245, 0.00319589, -0.00319589, -0.00958767, 0.00918863, -0.00600463, -0.238144, 0.971168
0.132034, 0.0335198, 0.0574626, 9.7016, 0.00532648, 0.00213059, -0.010653, 0.00918892, -0.00600419, -0.238097, 0.971179
0.137951, 0.052674, 0.10056, 9.6585, 0.00319589, -0, -0.00745708, 0.00920005, -0.00595807, -0.238144, 0.971168
0.149992, 0.0622511, 0.143656, 9.70639, 0.00426119, -0, -0.00745708, 0.00920005, -0.00595807, -0.238144, 0.971168
0.161983, 0.0383084, 0.095771, 9.71118, 0.00319589, -0.00213059, -0.00958767, 0.00920034, -0.00595763, -0.238098, 0.971179
0.167951, 0.0430969, 0.10056, 9.7016, 0.00426119, 0.0010653, -0.00852238, 0.00920034, -0.00595763, -0.238098, 0.971179
0.179959, 0.0287313, 0.124502, 9.69681, 0, -0.00426119, -0.0117183, 0.00915378, -0.00594622, -0.238098, 0.97118
0.191956, 0.0718282, 0.129291, 9.7447, 0.00426119, -0.00213059, -0.00958767, 0.00915378, -0.00594622, -0.238098, 0.97118
0.197972, 0.052674, 0.110137, 9.72554, 0.00532648, -0.0010653, -0.00958767, 0.00915378, -0.00594622, -0.238098, 0.97118
0.210004, 0.0574626, 0.114925, 9.7016, 0.00426119, -0, -0.00852238, 0.00914265, -0.00599233, -0.238051, 0.971191
0.221961, 0.0143656, 0.0718282, 9.68245, 0.00426119, -0.00213059, -0.00852238, 0.00915378, -0.00594622, -0.238098, 0.97118
0.227979, 0.0335198, 0.119714, 9.68724, 0.00532648, -0, -0.010653, 0.00915378, -0.00594622, -0.238098, 0.97118
0.239957, 0.0622511, 0.0861939, 9.63935, 0.00639178, -0.00319589, -0.00852238, 0.00915378, -0.00594622, -0.238098, 0.97118
0.251985, 0.0383084, 0.124502, 9.7447, 0.00319589, -0, -0.00958767, 0.00915378, -0.00594622, -0.238098, 0.97118
0.257962, 0.0670397, 0.124502, 9.7016, 0.00532648, -0, -0.010653, 0.00915378, -0.00594622, -0.238098, 0.97118
0.269968, 0.0718282, 0.148445, 9.71118, 0.00426119, 0.0010653, -0.00745708, 0.00915378, -0.00594622, -0.238098, 0.97118
0.281947, 0.0622511, 0.114925, 9.74949, 0.00319589, -0, -0.00745708, 0.00915378, -0.00594622, -0.238098, 0.97118
0.287948, 0.0622511, 0.114925, 9.6585, 0.00319589, -0.00213059, -0.010653, 0.00915407, -0.00594578, -0.238052, 0.971191
0.299946, 0.0430969, 0.119714, 9.74949, 0.00852238, -0, -0.0117183, 0.00915378, -0.00594622, -0.238098, 0.97118
0.311951, 0.0814053, 0.10056, 9.72554, 0.00213059, -0.00745708, -0.00852238, 0.00915378, -0.00594622, -0.238098, 0.97118
0.317943, 0.0430969, 0.119714, 9.67766, 0.00532648, 0.00319589, -0.00852238, 0.00915378, -0.00594622, -0.238098, 0.97118
0.329965, 0.0766168, 0.134079, 9.68245, 0.00426119, -0.00213059, -0.00958767, 0.00915378, -0.00594622, -0.238098, 0.97118
0.341963, 0.052674, 0.110137, 9.67287, 0.00532648, 0.00213059, -0.00958767, 0.00915378, -0.00594622, -0.238098, 0.97118
0.347973, 0.0622511, 0.0861939, 9.73512, 0.00639178, -0.00319589, -0.010653, 0.00915407, -0.00594578, -0.238052, 0.971191
0.359952, 0.0335198, 0.095771, 9.64893, 0.0010653, -0, -0.010653, 0.00915407, -0.00594578, -0.238052, 0.971191
0.371965, 0.0670397, 0.105348, 9.69681, 0.00532648, -0, -0.00639178, 0.00915407, -0.00594578, -0.238052, 0.971191
0.377954, 0.0430969, 0.158022, 9.67766, 0.00532648, -0.00213059, -0.00852238, 0.00915407, -0.00594578, -0.238052, 0.971191
0.389965, 0.0383084, 0.134079, 9.72554, 0.00426119, -0, -0.010653, 0.00915407, -0.00594578, -0.238052, 0.971191
0.401975, 0.105348, 0.129291, 9.71118, 0.00426119, -0.00426119, -0.00958767, 0.00914265, -0.00599233, -0.238051, 0.971191
0.407971, 0.0670397, 0.129291, 9.63456, 0.0010653, -0.00213059, -0.0117183, 0.00914265, -0.00599233, -0.238051, 0.971191
0.419986, 0.0718282, 0.095771, 9.68724, 0.00639178, -0.00213059, -0.00745708, 0.00914265, -0.00599233, -0.238051, 0.971191
0.431982, 0.0574626, 0.105348, 9.66808, 0.00319589, -0.00213059, -0.00852238, 0.00914294, -0.0059919, -0.238004, 0.971203
