time, velFL, velFR, velBL, velBR
0, 0, 0, 0, 0
0.0200059, 0, 0, 0, 0
0.0400071, 0, 0, 0, 0
0.0599959, 0, 0, 0, 0
0.0800331, 0, 0, 0, 0
0.100001, 0, 0, 0, 0
0.119937, 0, 0, 0, 0
0.14002, 0, 0, 0, 0
0.160004, 0, 0, 0, 0
0.180006, 0, 0, 0, 0
0.19994, 0, 0, 0, 0
0.219995, 0, 0, 0, 0
0.240053, 0, 0, 0, 0
0.259998, 0, 0, 0, 0
0.279991, 0, 0, 0, 0
0.300004, 0, 0, 0, 0
0.319998, 0, 0, 0, 0
0.339986, 0, 0, 0, 0
0.360025, 0, 0, 0, 0
0.379998, 0, 0, 0, 0
0.400001, 0, 0, 0, 0
0.420004, 0, 0, 0, 0
0.439999, 0, 0, 0, 0
0.460005, 0, 0, 0, 0
0.480001, 0, 0, 0, 0
0.500004, 0, 0, 0, 0
0.520006, 0, 0, 0, 0
0.539995, 0, 0, 0, 0
0.559993, 0, 0, 0, 0
0.580053, 0, 0, 0, 0
0.600004, 0, 0, 0, 0
0.620003, 0, 0, 0, 0
0.639992, 0, 0, 0, 0
0.659992, 0, 0, 0, 0
0.68, 0, 0, 0, 0
0.699993, 0, 0, 0, 0
0.71999, 0, 0, 0, 0
0.740005, 0, 0, 0, 0
0.760018, 0, 0, 0, 0
0.780004, 0, 0, 0, 0
0.800006, 0, 0, 0, 0
0.82, 0, 0, 0, 0
0.840003, 0, 0, 0, 0
0.859997, 0, 0, 0, 0
0.880045, 0, 0, 0, 0
0.899999, 0, 0, 0, 0
0.920053, 0, 0, 0, 0
0.940033, 0, 0, 0, 0
0.960072, 0, 0, 0, 0
0.979992, 0, 0, 0, 0
1, 0, 0, 0, 0
1.02004, 0, 0, 0, 0
1.04, 0, 0, 0, 0
1.06001, 0, 0, 0, 0
1.08, 0, 0, 0, 0
1.09996, 0, 0, 0, 0
1.11999, 0, 0, 0, 0
1.13999, 0, 0, 0, 0
1.15996, 0, 0, 0, 0
1.18001, 0, 0, 0, 0
1.20002, 0, 0, 0, 0
1.22001, 0, 0, 0, 0
1.24002, 0, 0, 0, 0
1.26, 0, 0, 0, 0
1.28006, 0, 0, 0, 0
1.30001, 0, 0, 0, 0
1.31999, 0, 0, 0, 0
1.34002, 0, 0, 0, 0
1.36002, 0, 0, 0, 0
1.38002, 0, 0, 0, 0
1.40004, 0, 0, 0, 0
1.42, 0, 0, 0, 0
1.44001, 0, 0, 0, 0
1.46, 0, 0, 0, 0
1.48003, 0, 0, 0, 0
1.50001, 0, 0, 0, 0
1.51999, 0, 0, 0, 0
1.54003, 0, 0, 0, 0
1.56, 0, 0, 0, 0
