t, x, y, z, angX, angY, angZ, qx, qy, qz, qw
0, 2.2754, 4.48114, 0.187878, 3.12426, -3.14143, 1.13913, -0.00460401, -0.00734004, -0.842104, 0.539246
0.0149114, 2.27542, 4.48115, 0.187908, 3.12448, 3.14157, 1.13923, -0.0046258, -0.00720011, -0.842077, 0.539289
0.0248883, 2.27539, 4.48116, 0.18788, 3.12419, -3.14135, 1.13921, -0.00458949, -0.00739268, -0.84208, 0.539282
0.0349512, 2.27541, 4.48114, 0.187892, 3.12412, -3.1411, 1.13911, -0.0045025, -0.00748827, -0.842107, 0.53924
0.0450134, 2.27538, 4.48115, 0.1879, 3.12433, -3.14146, 1.13918, -0.00459902, -0.00730249, -0.842091, 0.539267
0.0550375, 2.2754, 4.48116, 0.187908, 3.1244, -3.14153, 1.13924, -0.00461027, -0.00725725, -0.842074, 0.539294
0.0648532, 2.2754, 4.48115, 0.187925, 3.12469, 3.14103, 1.13927, -0.00479283, -0.00696623, -0.84207, 0.539302
0.0751271, 2.2754, 4.48116, 0.187895, 3.12451, 3.14143, 1.13926, -0.00467409, -0.00715068, -0.842071, 0.539299
0.0848475, 2.27542, 4.48115, 0.187891, 3.12419, -3.14134, 1.13912, -0.0045877, -0.00739407, -0.842106, 0.539242
0.0949922, 2.2754, 4.48113, 0.187883, 3.12414, -3.14107, 1.13912, -0.00448634, -0.00748706, -0.842104, 0.539244
0.104846, 2.2754, 4.48113, 0.187887, 3.12406, -3.14111, 1.13912, -0.00452184, -0.00751314, -0.842105, 0.539242
0.11489, 2.27541, 4.48117, 0.187909, 3.12441, -3.14127, 1.13908, -0.00449608, -0.00732507, -0.842117, 0.539226
0.124985, 2.27541, 4.48116, 0.187907, 3.12432, -3.14137, 1.13928, -0.00456151, -0.00733312, -0.842063, 0.53931
0.134988, 2.27541, 4.48118, 0.187894, 3.12427, -3.14121, 1.13905, -0.00450703, -0.00739808, -0.842126, 0.539212
0.145003, 2.2754, 4.48116, 0.187902, 3.12462, 3.14146, 1.13925, -0.00463431, -0.00711143, -0.842073, 0.539297
0.155162, 2.27538, 4.48115, 0.187911, 3.12439, -3.14134, 1.13929, -0.0045352, -0.00731154, -0.84206, 0.539315
0.164825, 2.27541, 4.48113, 0.187887, 3.12432, -3.14132, 1.13908, -0.00454286, -0.00734905, -0.842116, 0.539227
