t, x, y, z, angX, angY, angZ, qx, qy, qz, qw
0, 4.57956, 4.22391, 0.199942, 0.0258084, -3.06165e-06, 2.61575, 0.00335225, -0.0124608, 0.965555, 0.25988
0.010164, 4.57956, 4.22391, 0.199929, 0.0257348, 0.000175253, 2.61576, 0.00342872, -0.0124021, 0.965557, 0.259875
0.0200405, 4.57955, 4.22391, 0.199925, 0.0255828, 0.000342169, 2.61567, 0.00349012, -0.0123069, 0.965546, 0.259918
0.0301719, 4.57955, 4.2239, 0.199935, 0.0255793, 0.000174375, 2.61574, 0.00340821, -0.0123271, 0.965555, 0.259884
0.0402777, 4.57956, 4.22391, 0.199946, 0.025513, 0.000278788, 2.61576, 0.00344986, -0.0122816, 0.965559, 0.259873
0.0500491, 4.57956, 4.22391, 0.199925, 0.0253932, 0.000247279, 2.61576, 0.0034191, -0.0122278, 0.965559, 0.259875
0.0602713, 4.57956, 4.2239, 0.199919, 0.0256127, 0.000222612, 2.61577, 0.00343567, -0.012337, 0.965558, 0.259871
0.0701962, 4.57957, 4.22389, 0.19993, 0.0253525, 0.000323858, 2.61566, 0.00345139, -0.0121981, 0.965546, 0.259922
0.0801868, 4.57953, 4.2239, 0.199952, 0.0254832, 0.000354328, 2.61557, 0.00348366, -0.012257, 0.965533, 0.259967
0.0951557, 4.57956, 4.2239, 0.199944, 0.0256438, 0.000242134, 2.61566, 0.0034498, -0.0123493, 0.965544, 0.259923
0.105193, 4.57957, 4.22391, 0.199928, 0.0257314, 0.000167324, 2.61571, 0.00342478, -0.0124014, 0.96555, 0.259901
0.115194, 4.57958, 4.22394, 0.199945, 0.0255311, 0.000126334, 2.61575, 0.00337871, -0.0123101, 0.965556, 0.259881
0.125117, 4.57955, 4.22389, 0.199922, 0.0257002, 0.000164644, 2.61561, 0.00342002, -0.0123866, 0.965538, 0.259946
0.135237, 4.57956, 4.22391, 0.199944, 0.0254186, 0.000427041, 2.61567, 0.00350972, -0.0122166, 0.965548, 0.259916
0.145247, 4.57955, 4.22392, 0.199935, 0.0257539, 6.82294e-05, 2.61576, 0.00337954, -0.0124252, 0.965556, 0.259875
0.155168, 4.57955, 4.22392, 0.199946, 0.0257867, 0.000141567, 2.61565, 0.00341991, -0.0124313, 0.965541, 0.25993
0.165302, 4.57957, 4.22392, 0.199936, 0.0255981, 0.000278032, 2.61578, 0.00346049, -0.0123228, 0.965559, 0.259868
0.17507, 4.57955, 4.2239, 0.199932, 0.0258867, 5.00493e-05, 2.61565, 0.00338871, -0.0124915, 0.965541, 0.259929
0.185253, 4.57958, 4.22393, 0.199962, 0.0256172, 0.000106291, 2.61589, 0.00337936, -0.0123545, 0.965574, 0.259814
0.195202, 4.57956, 4.22392, 0.199948, 0.0258412, 8.16546e-05, 2.61571, 0.0033977, -0.0124656, 0.965549, 0.259902
0.205168, 4.57956, 4.22391, 0.199953, 0.0254032, 0.000285669, 2.61566, 0.00343958, -0.0122275, 0.965545, 0.259925
0.215235, 4.57958, 4.22391, 0.199955, 0.0257786, 7.52868e-05, 2.61565, 0.00338684, -0.012436, 0.965542, 0.259929
0.22507, 4.57957, 4.22392, 0.19995, 0.0256146, 0.000161432, 2.61571, 0.00340674, -0.0123458, 0.965551, 0.2599
0.235189, 4.57957, 4.22393, 0.199947, 0.0255653, 0.000212573, 2.61571, 0.003425, -0.0123153, 0.965552, 0.259898
0.245168, 4.57958, 4.22394, 0.199953, 0.0257625, 5.38692e-05, 2.61567, 0.00337426, -0.0124311, 0.965545, 0.259918
0.255146, 4.57958, 4.22392, 0.199949, 0.025597, 0.000179838, 2.61571, 0.00341333, -0.0123349, 0.965551, 0.259899
0.270013, 4.57957, 4.22392, 0.199943, 0.0253175, 0.000461527, 2.61558, 0.00351381, -0.0121631, 0.965536, 0.259962
0.275145, 4.57957, 4.22392, 0.199953, 0.0256354, 0.000180419, 2.6157, 0.00341865, -0.0123533, 0.96555, 0.259902
0.289984, 4.57958, 4.22391, 0.199935, 0.0255702, 0.000358736, 2.61565, 0.00349661, -0.0122986, 0.965543, 0.259928
0.30002, 4.5796, 4.22393, 0.199942, 0.0255926, 0.000294834, 2.61566, 0.00346859, -0.0123178, 0.965545, 0.259923
0.310159, 4.57959, 4.22393, 0.199908, 0.0253415, 0.000489601, 2.61568, 0.00352988, -0.0121712, 0.965549, 0.259913
0.320176, 4.57958, 4.22393, 0.199934, 0.025462, 0.000369193, 2.61567, 0.00348749, -0.012245, 0.965546, 0.25992
0.330213, 4.57959, 4.22393, 0.199934, 0.0256619, 0.000186221, 2.6157, 0.00342491, -0.0123654, 0.965549, 0.259904
0.340006, 4.57958, 4.22392, 0.199954, 0.0253875, 0.000355567, 2.6157, 0.003471, -0.0122109, 0.965551, 0.259903
0.350008, 4.57958, 4.22392, 0.199933, 0.0256708, 0.000199042, 2.61578, 0.00343179, -0.0123681, 0.965559, 0.259867
0.360247, 4.57957, 4.22392, 0.199938, 0.0255219, 0.000316962, 2.61559, 0.00347051, -0.0122806, 0.965536, 0.259956
0.370211, 4.5796, 4.22393, 0.199942, 0.0255918, 0.000295934, 2.61566, 0.00346902, -0.0123172, 0.965545, 0.259923
0.380228, 4.57957, 4.22392, 0.19996, 0.0255079, 0.000214286, 2.6156, 0.00341906, -0.0122872, 0.965537, 0.259952
0.390213, 4.57957, 4.22392, 0.199968, 0.0257105, 0.000115904, 2.61564, 0.00339766, -0.0123979, 0.965541, 0.259933
0.40011, 4.57958, 4.22395, 0.199959, 0.0257997, 4.82208e-05, 2.61575, 0.00337587, -0.0124499, 0.965555, 0.259879
0.410205, 4.57956, 4.2239, 0.199946, 0.025714, 0.000238955, 2.6156, 0.00345774, -0.0123835, 0.965537, 0.25995
0.420087, 4.57957, 4.22392, 0.199965, 0.0257162, 0.000140096, 2.61564, 0.00341011, -0.0123975, 0.96554, 0.259936
0.430188, 4.57956, 4.22392, 0.199958, 0.0256466, 4.83093e-05, 2.61572, 0.00335622, -0.012376, 0.965552, 0.259895
0.44012, 4.57958, 4.22391, 0.19992, 0.0255302, 0.000416611, 2.61559, 0.0035197, -0.0122717, 0.965536, 0.259956
0.450006, 4.57957, 4.22392, 0.199938, 0.025522, 0.000316186, 2.61559, 0.00347015, -0.0122808, 0.965536, 0.259956
0.465119, 4.57957, 4.22391, 0.199935, 0.0254124, 0.000299446, 2.61558, 0.0034479, -0.01223, 0.965535, 0.259962
0.475206, 4.57958, 4.22394, 0.199934, 0.0255285, 0.000389016, 2.61564, 0.00350588, -0.0122745, 0.965542, 0.259934
0.480173, 4.57958, 4.22394, 0.199956, 0.0256175, 0.000137841, 2.61572, 0.00339566, -0.0123503, 0.965552, 0.259894
0.495222, 4.57958, 4.22393, 0.199951, 0.0254638, 0.000290635, 2.61566, 0.00344985, -0.0122561, 0.965545, 0.259925
0.505323, 4.57956, 4.22392, 0.199939, 0.0255814, 0.000201985, 2.61566, 0.00342229, -0.0123244, 0.965545, 0.259922
0.515154, 4.57957, 4.22391, 0.199943, 0.0255419, 0.000278804, 2.61556, 0.00345485, -0.0122952, 0.965532, 0.259969
0.525177, 4.5796, 4.22393, 0.199943, 0.0255933, 0.000297478, 2.61566, 0.00346995, -0.0123177, 0.965545, 0.259922
