t, x, y, z, angX, angY, angZ, qx, qy, qz, qw
0, 2.58684, 4.23062, 0.187164, 0.0188327, -0.0520666, -0.835242, 0.0191611, -0.0199744, -0.405655, 0.913607
0.0150959, 2.58682, 4.23063, 0.187136, 0.0188809, -0.0523334, -0.835209, 0.0192369, -0.0200868, -0.405641, 0.913609
0.0251691, 2.58684, 4.23065, 0.187125, 0.0189504, -0.0525575, -0.835322, 0.0193152, -0.020174, -0.405693, 0.913583
0.0350151, 2.58684, 4.23062, 0.18712, 0.0189229, -0.0522805, -0.83534, 0.0192467, -0.0200529, -0.405701, 0.913583
0.0451684, 2.58681, 4.23063, 0.187136, 0.0190679, -0.0526631, -0.835204, 0.0193891, -0.0201996, -0.40564, 0.913604
0.0552602, 2.58682, 4.23063, 0.187147, 0.0190676, -0.0525691, -0.835248, 0.0193703, -0.0201563, -0.40566, 0.913596
0.065006, 2.58681, 4.23061, 0.187091, 0.0188019, -0.052509, -0.835209, 0.0192364, -0.0201831, -0.40564, 0.913608
0.0751116, 2.58684, 4.23061, 0.18713, 0.0189869, -0.0524963, -0.835207, 0.0193183, -0.0201397, -0.405641, 0.913606
0.0852158, 2.58685, 4.23064, 0.187142, 0.0188246, -0.0522056, -0.835378, 0.019187, -0.0200382, -0.405718, 0.913577
0.095017, 2.58681, 4.23062, 0.187127, 0.0190317, -0.0526564, -0.835238, 0.0193715, -0.0202035, -0.405655, 0.913597
0.105172, 2.58682, 4.2306, 0.187168, 0.0188125, -0.0521732, -0.835223, 0.0191733, -0.0200273, -0.405647, 0.913609
0.115083, 2.58685, 4.23062, 0.187154, 0.0189459, -0.0523121, -0.835342, 0.0192636, -0.0200626, -0.405702, 0.913582
0.125161, 2.58683, 4.2306, 0.187105, 0.0186355, -0.0520961, -0.835341, 0.019078, -0.0200269, -0.405699, 0.913588
0.135007, 2.58682, 4.23059, 0.187081, 0.0189481, -0.0527709, -0.835284, 0.019357, -0.0202724, -0.405675, 0.913587
0.145158, 2.58682, 4.2306, 0.187121, 0.0192681, -0.0530425, -0.835219, 0.0195575, -0.0203322, -0.405648, 0.913594
0.160167, 2.5868, 4.23061, 0.187089, 0.0190609, -0.052739, -0.835182, 0.019401, -0.0202359, -0.40563, 0.913607
0.170183, 2.58683, 4.2306, 0.187107, 0.0189433, -0.0525968, -0.835206, 0.0193187, -0.0201945, -0.40564, 0.913606
0.175119, 2.58687, 4.23061, 0.187122, 0.0190292, -0.0524151, -0.835419, 0.0193233, -0.020092, -0.405738, 0.913564
0.190143, 2.58681, 4.23061, 0.187137, 0.0187111, -0.0520312, -0.835249, 0.0190985, -0.0199828, -0.405658, 0.913607
0.200201, 2.58681, 4.23062, 0.18712, 0.0186944, -0.0521506, -0.835272, 0.0191153, -0.0200405, -0.405668, 0.913601
0.210268, 2.58682, 4.23063, 0.187138, 0.018883, -0.052349, -0.835357, 0.0192425, -0.0200921, -0.405709, 0.913579
0.220151, 2.58684, 4.23064, 0.187128, 0.0189439, -0.0522767, -0.835397, 0.019256, -0.0200463, -0.405727, 0.913571
0.230035, 2.5868, 4.23061, 0.18711, 0.0188315, -0.0524112, -0.835174, 0.0192297, -0.0201327, -0.405624, 0.913616
0.240079, 2.58682, 4.23062, 0.187132, 0.0185025, -0.0520202, -0.835214, 0.0190006, -0.0200204, -0.40564, 0.913616
0.250217, 2.58687, 4.23063, 0.187128, 0.0182875, -0.052113, -0.835272, 0.0189218, -0.0201058, -0.405664, 0.913605
0.260166, 2.58698, 4.23053, 0.187077, 0.0179702, -0.0529055, -0.834981, 0.0189344, -0.0205351, -0.405527, 0.913656
0.270146, 2.58723, 4.23025, 0.187022, 0.0176995, -0.0533705, -0.834267, 0.0188975, -0.0208092, -0.405197, 0.913797
0.28031, 2.5878, 4.22984, 0.187003, 0.0179799, -0.0534678, -0.833386, 0.0190362, -0.0208052, -0.404797, 0.913972
