t, x, y, z, angX, angY, angZ, qx, qy, qz, qw
0, 3.29239, 2.2353, 0.181023, 0.0289766, 0.00681044, 1.08425, 0.0141671, -0.00455838, 0.515942, 0.856494
0.00987768, 3.29239, 2.23527, 0.180981, 0.0287496, 0.00638468, 1.08432, 0.01396, -0.00468264, 0.515969, 0.85648
0.0200222, 3.29237, 2.23529, 0.180992, 0.029118, 0.00701814, 1.08413, 0.0142815, -0.0045051, 0.515894, 0.856522
0.0299473, 3.29236, 2.23529, 0.180995, 0.0290502, 0.00686027, 1.08419, 0.0142116, -0.00455562, 0.515917, 0.856508
0.0397351, 3.29238, 2.2353, 0.181026, 0.0290094, 0.00682534, 1.08432, 0.0141849, -0.00456097, 0.515972, 0.856476
0.0500619, 3.29238, 2.2353, 0.181003, 0.0288299, 0.00660388, 1.08427, 0.014051, -0.0046092, 0.515952, 0.85649
0.0600259, 3.29238, 2.23529, 0.181035, 0.0285869, 0.00646091, 1.08422, 0.0139102, -0.00460732, 0.515927, 0.856507
0.069931, 3.29239, 2.23528, 0.180991, 0.0290655, 0.00692886, 1.08426, 0.0142357, -0.00453066, 0.515947, 0.85649
0.0849555, 3.2924, 2.23526, 0.18102, 0.0291944, 0.00702472, 1.08429, 0.0143156, -0.00452311, 0.515962, 0.85648
0.0897398, 3.29238, 2.23528, 0.180996, 0.0293206, 0.00682868, 1.08415, 0.0143194, -0.00463859, 0.515897, 0.856518
0.104789, 3.29249, 2.23551, 0.180881, 0.0305859, 0.00631861, 1.08446, 0.0147289, -0.00518573, 0.516026, 0.856431
0.114891, 3.29268, 2.23597, 0.180789, 0.0306592, 0.00621309, 1.08508, 0.0147314, -0.0052544, 0.516291, 0.85627
0.124901, 3.29292, 2.23669, 0.180842, 0.0296349, 0.00598137, 1.08608, 0.0142305, -0.00509632, 0.516721, 0.85602
0.134884, 3.29327, 2.23757, 0.180874, 0.029625, 0.00610548, 1.08747, 0.0142549, -0.0050505, 0.517314, 0.855662
0.144903, 3.29375, 2.23864, 0.180966, 0.030091, 0.00588896, 1.08934, 0.0143933, -0.00527719, 0.518115, 0.855174
0.154873, 3.29435, 2.24001, 0.180993, 0.0307394, 0.00587887, 1.09178, 0.0146613, -0.00546736, 0.519155, 0.854537
0.1647, 3.29507, 2.24174, 0.181, 0.0316372, 0.00610743, 1.09459, 0.0150963, -0.00562391, 0.520351, 0.8538
0.174861, 3.29599, 2.24384, 0.181061, 0.0311624, 0.00506415, 1.09814, 0.0146117, -0.00597174, 0.521861, 0.852885
0.184883, 3.29699, 2.2463, 0.181092, 0.0314568, 0.00553212, 1.10184, 0.0148484, -0.00587648, 0.523442, 0.851912
0.194765, 3.29808, 2.24909, 0.181134, 0.0310353, 0.00522184, 1.106, 0.0145754, -0.00592863, 0.52521, 0.850827
0.204938, 3.29925, 2.25209, 0.18116, 0.0310147, 0.00553785, 1.10992, 0.0146382, -0.00581756, 0.526882, 0.849792
0.214913, 3.30059, 2.25532, 0.181132, 0.0313969, 0.00615797, 1.11443, 0.0149512, -0.00568846, 0.528798, 0.848597
0.224935, 3.30214, 2.25874, 0.18122, 0.0309762, 0.00625425, 1.12046, 0.0147814, -0.00558099, 0.531358, 0.847
0.234915, 3.30353, 2.26256, 0.1812, 0.0307004, 0.00572267, 1.12569, 0.0145083, -0.00577074, 0.533565, 0.845615
0.244851, 3.30471, 2.26689, 0.181141, 0.0307852, 0.0059191, 1.1295, 0.0145857, -0.0057381, 0.535176, 0.844595
0.259678, 3.30712, 2.27324, 0.181125, 0.0301537, 0.00555687, 1.13905, 0.0141946, -0.00578994, 0.539203, 0.842036
0.26462, 3.3079, 2.27552, 0.181136, 0.0303456, 0.0062098, 1.14197, 0.0144433, -0.00558786, 0.540434, 0.841244
0.279916, 3.31027, 2.28272, 0.181128, 0.0305683, 0.00646642, 1.15113, 0.0145807, -0.00560697, 0.544285, 0.838755
0.289861, 3.31183, 2.28779, 0.181045, 0.0307186, 0.00645201, 1.1573, 0.0146223, -0.00569903, 0.546868, 0.837072
0.299911, 3.31349, 2.29303, 0.181058, 0.0300544, 0.0054801, 1.16422, 0.014058, -0.00597291, 0.549758, 0.835185
0.30989, 3.31506, 2.2985, 0.181017, 0.0302408, 0.00555547, 1.17072, 0.0141371, -0.00603863, 0.552467, 0.833393
0.319964, 3.31667, 2.30414, 0.180993, 0.0305153, 0.00621296, 1.17757, 0.0144129, -0.0058899, 0.555323, 0.831489
0.329842, 3.31829, 2.30998, 0.181091, 0.0299025, 0.00587221, 1.18465, 0.0140427, -0.00591116, 0.558264, 0.829524
0.339719, 3.31993, 2.31597, 0.181103, 0.0297304, 0.00567674, 1.19211, 0.0138945, -0.00599608, 0.561354, 0.827437
0.349885, 3.32158, 2.32214, 0.181127, 0.0298088, 0.00617289, 1.19949, 0.0140447, -0.00586463, 0.564403, 0.825359
0.359936, 3.32324, 2.32851, 0.181207, 0.0299438, 0.00646326, 1.20748, 0.0141591, -0.0058395, 0.567697, 0.823095
