t, x, y, z, angX, angY, angZ, qx, qy, qz, qw
0, 0.349685, 1.66793, 0.186379, 3.1205, 3.12122, 2.09487, -0.0142255, 0.00354848, -0.499835, 0.865997
0.0100768, 0.349677, 1.66789, 0.186335, 3.1204, 3.12053, 2.09491, -0.0144403, 0.0038245, -0.499819, 0.866001
0.020133, 0.349637, 1.66789, 0.186331, 3.12055, 3.12108, 2.09495, -0.0142397, 0.00362553, -0.499798, 0.866017
0.0300105, 0.349615, 1.66791, 0.186367, 3.12034, 3.12071, 2.09501, -0.0144219, 0.00373102, -0.499775, 0.866027
0.039993, 0.349631, 1.6679, 0.186357, 3.12067, 3.12097, 2.09509, -0.0142142, 0.00370428, -0.499739, 0.866052
0.0501559, 0.349648, 1.66789, 0.186348, 3.12058, 3.12157, 2.09496, -0.0141011, 0.0034208, -0.499794, 0.866023
0.060122, 0.34969, 1.66797, 0.18635, 3.12077, 3.12158, 2.09478, -0.014018, 0.00346485, -0.499873, 0.865978
0.0701699, 0.349622, 1.66783, 0.186297, 3.12062, 3.12119, 2.09489, -0.0141817, 0.00359498, -0.499825, 0.866003
0.0800478, 0.34964, 1.66785, 0.186268, 3.12059, 3.12138, 2.09496, -0.0141454, 0.00350296, -0.499793, 0.866022
0.0899136, 0.34963, 1.66788, 0.186347, 3.12023, 3.1204, 2.09514, -0.0145446, 0.0038421, -0.499717, 0.866058
0.100105, 0.349669, 1.66793, 0.186392, 3.12027, 3.12022, 2.09501, -0.0145754, 0.00392926, -0.499777, 0.866023
0.110157, 0.349637, 1.66788, 0.186341, 3.12049, 3.12117, 2.09494, -0.0142414, 0.00357355, -0.499803, 0.866014
0.12, 0.34964, 1.66788, 0.186348, 3.12032, 3.12079, 2.0951, -0.0144097, 0.00369367, -0.499734, 0.866051
0.130196, 0.349639, 1.66787, 0.186304, 3.12051, 3.1212, 2.09497, -0.0142254, 0.00356401, -0.499791, 0.866022
0.140002, 0.349634, 1.66795, 0.186366, 3.12034, 3.12043, 2.09502, -0.0144909, 0.00385327, -0.499772, 0.866027
0.150101, 0.34968, 1.66798, 0.186398, 3.12027, 3.12037, 2.0949, -0.0145365, 0.00386333, -0.499824, 0.865997
0.160143, 0.349653, 1.66789, 0.186308, 3.12115, 3.1228, 2.09478, -0.0135474, 0.00302859, -0.499868, 0.86599
0.170223, 0.349623, 1.66783, 0.186304, 3.12011, 3.12042, 2.09534, -0.0145921, 0.00380373, -0.499631, 0.866107
0.180151, 0.349624, 1.66789, 0.18635, 3.12021, 3.12044, 2.09493, -0.014543, 0.00381811, -0.499809, 0.866005
0.189949, 0.349656, 1.66791, 0.186377, 3.12103, 3.12181, 2.0949, -0.0138488, 0.00343096, -0.499819, 0.866012
0.205062, 0.349634, 1.66789, 0.186338, 3.12055, 3.12109, 2.09495, -0.0142363, 0.00362139, -0.499801, 0.866016
0.210178, 0.349673, 1.66791, 0.186377, 3.11999, 3.12, 2.09501, -0.0147529, 0.00395412, -0.499777, 0.866019
0.225089, 0.349636, 1.66789, 0.186339, 3.12067, 3.12145, 2.09501, -0.0140934, 0.00349705, -0.499773, 0.866034
0.235207, 0.349706, 1.66794, 0.186412, 3.12053, 3.12088, 2.09475, -0.0142945, 0.00370502, -0.499888, 0.865964
0.245107, 0.349675, 1.66793, 0.186374, 3.12003, 3.11985, 2.095, -0.0147706, 0.00402982, -0.499783, 0.866015
