t, x, y, z, angX, angY, angZ, qx, qy, qz, qw
0, 5.00788, 4.1702, 0.19604, 3.13987, 3.12186, -0.172609, 0.00975396, 0.00171076, 0.996228, 0.0862017
0.0102086, 5.00788, 4.17019, 0.196041, 3.14032, 3.12189, -0.17259, 0.00976124, 0.00148469, 0.99623, 0.0861901
0.0201552, 5.00786, 4.17019, 0.196029, 3.14009, 3.12182, -0.172646, 0.00978389, 0.00160109, 0.996227, 0.0862188
0.0298934, 5.00788, 4.1702, 0.196013, 3.14009, 3.12189, -0.17254, 0.00974829, 0.00159526, 0.996232, 0.0861664
0.0401835, 5.00789, 4.17022, 0.196045, 3.14005, 3.12196, -0.172512, 0.00971501, 0.00161347, 0.996233, 0.0861524
0.0499966, 5.00788, 4.1702, 0.196032, 3.13993, 3.12194, -0.172619, 0.00971774, 0.00167664, 0.996229, 0.0862063
0.0601971, 5.00787, 4.17019, 0.196023, 3.13997, 3.12194, -0.172653, 0.00971881, 0.00165678, 0.996227, 0.0862232
0.0701303, 5.00787, 4.17023, 0.196042, 3.14011, 3.1219, -0.172559, 0.0097466, 0.00158838, 0.996231, 0.0861757
0.0801175, 5.00789, 4.17021, 0.196016, 3.13993, 3.12182, -0.172525, 0.00977985, 0.00167858, 0.996232, 0.0861593
0.0901079, 5.00787, 4.17019, 0.195969, 3.1395, 3.12169, -0.172714, 0.00982399, 0.0018986, 0.996223, 0.0862556
0.100103, 5.00787, 4.17021, 0.196042, 3.14018, 3.12212, -0.172595, 0.00964071, 0.00154345, 0.996231, 0.0861933
0.110181, 5.00787, 4.17021, 0.196036, 3.13999, 3.1221, -0.172622, 0.00964153, 0.00163982, 0.996229, 0.0862075
0.120134, 5.00786, 4.17022, 0.196014, 3.1394, 3.12178, -0.17258, 0.00977366, 0.00194814, 0.996229, 0.0861898
0.135136, 5.00788, 4.17021, 0.196046, 3.14006, 3.12197, -0.172539, 0.00970904, 0.0016069, 0.996232, 0.0861658
0.145199, 5.00788, 4.1702, 0.196025, 3.14017, 3.12202, -0.172609, 0.0096876, 0.00154991, 0.99623, 0.0862001
0.154923, 5.00789, 4.17021, 0.196042, 3.14014, 3.12193, -0.17259, 0.00973233, 0.00157207, 0.99623, 0.086191
