t, x, y, z, angX, angY, angZ, qx, qy, qz, qw
0, 4.98823, 3.29514, 0.192988, 0.011922, 0.00965473, 2.4035, 0.00665251, -0.00381825, 0.932654, 0.36069
0.0149224, 4.98779, 3.29543, 0.192968, 0.0124864, 0.00987209, 2.40416, 0.00685431, -0.00404447, 0.932772, 0.360379
0.0249441, 4.98719, 3.29582, 0.193057, 0.0120097, 0.00958949, 2.40473, 0.0066355, -0.003875, 0.932877, 0.360113
0.0347862, 4.9865, 3.29631, 0.193164, 0.0119649, 0.00872665, 2.40564, 0.00622318, -0.00401231, 0.93304, 0.359695
0.0449495, 4.98567, 3.29694, 0.193256, 0.0120534, 0.00914829, 2.40681, 0.00643345, -0.00398154, 0.933251, 0.359144
0.0549302, 4.9846, 3.29762, 0.193241, 0.0128166, 0.00967858, 2.40849, 0.00681437, -0.00424812, 0.93355, 0.358356
0.0650523, 4.98325, 3.29857, 0.193259, 0.0134023, 0.00972384, 2.41092, 0.00693497, -0.00452183, 0.933983, 0.357222
0.0749788, 4.98119, 3.3003, 0.193658, 0.0127727, 0.00762308, 2.41434, 0.00583362, -0.0046131, 0.934596, 0.355633
0.0847468, 4.9792, 3.30165, 0.193693, 0.0130498, 0.00753982, 2.41789, 0.00583552, -0.00476772, 0.935225, 0.353973
0.0949459, 4.97694, 3.30319, 0.19376, 0.0137604, 0.00696875, 2.42177, 0.00568415, -0.00521214, 0.935909, 0.352158
0.10495, 4.9744, 3.30489, 0.193726, 0.0137353, 0.00758364, 2.42551, 0.00595794, -0.00510326, 0.936565, 0.350406
0.11492, 4.97167, 3.3068, 0.193713, 0.013985, 0.00752089, 2.42991, 0.00596077, -0.00524435, 0.937334, 0.348342
0.124783, 4.96871, 3.30885, 0.193727, 0.0139819, 0.00791846, 2.43459, 0.00613445, -0.00518798, 0.938145, 0.346148
0.134867, 4.96551, 3.31105, 0.193701, 0.0135858, 0.00830496, 2.43907, 0.00623609, -0.00494925, 0.93892, 0.344044
