t, x, y, z, angX, angY, angZ, qx, qy, qz, qw
0, 4.54468, 1.63459, 0.186351, 0.0185633, 0.0135568, 1.76845, 0.0111256, -0.00288183, 0.773413, 0.633798
0.0101461, 4.54185, 1.64421, 0.186263, 0.0184046, 0.014911, 1.78092, 0.0115838, -0.00246351, 0.77735, 0.628957
0.0201368, 4.5389, 1.65406, 0.186234, 0.018523, 0.0145055, 1.79429, 0.0114456, -0.00271366, 0.781536, 0.623749
0.0301852, 4.53574, 1.66381, 0.186402, 0.0181516, 0.0146968, 1.80752, 0.0113876, -0.00258422, 0.785646, 0.618567
0.0400362, 4.53244, 1.67366, 0.186581, 0.0172621, 0.0154798, 1.82082, 0.0114066, -0.00206856, 0.789744, 0.613327
0.0501611, 4.52896, 1.68361, 0.186769, 0.016467, 0.0159106, 1.83422, 0.0113217, -0.00169828, 0.793834, 0.608026
0.0601013, 4.52534, 1.69348, 0.186864, 0.0159294, 0.0164968, 1.84742, 0.0113821, -0.00138183, 0.79783, 0.602773
0.0700953, 4.52152, 1.70345, 0.186958, 0.0155124, 0.0156187, 1.86102, 0.0108958, -0.00155436, 0.801913, 0.597339
0.0801303, 4.51744, 1.71345, 0.186975, 0.0156681, 0.0133808, 1.87461, 0.0100293, -0.00235343, 0.805953, 0.59189
0.090133, 4.51327, 1.72347, 0.186947, 0.0149615, 0.0128435, 1.88821, 0.00958834, -0.00229297, 0.809961, 0.586401
0.100136, 4.50913, 1.73364, 0.187027, 0.0141364, 0.0116611, 1.90287, 0.00885045, -0.00237053, 0.81424, 0.580455
0.110078, 4.50498, 1.74391, 0.1872, 0.0131185, 0.0122346, 1.91849, 0.00877427, -0.00185824, 0.81875, 0.574081
0.125129, 4.50063, 1.75952, 0.187112, 0.0142752, 0.0114274, 1.94997, 0.00873442, -0.00270129, 0.827681, 0.561124
0.130068, 4.49817, 1.76475, 0.186945, 0.0147352, 0.0121064, 1.95703, 0.00913487, -0.00273336, 0.829656, 0.558193
0.14503, 4.49034, 1.78039, 0.186694, 0.0146454, 0.0129005, 1.9786, 0.00941196, -0.00257614, 0.835628, 0.549209
0.155051, 4.48486, 1.7909, 0.186521, 0.0148091, 0.0131877, 1.99327, 0.00955786, -0.00263581, 0.839633, 0.543063
0.165178, 4.47915, 1.80134, 0.186319, 0.0138155, 0.015741, 2.00767, 0.0103487, -0.00159981, 0.843519, 0.536998
0.174972, 4.47336, 1.81181, 0.186298, 0.013722, 0.0156376, 2.02291, 0.0102675, -0.00166643, 0.847587, 0.530555
0.185256, 4.46727, 1.82222, 0.186238, 0.0131377, 0.0156585, 2.03789, 0.0101105, -0.00148904, 0.851537, 0.524195
