t, x, y, z, angX, angY, angZ, qx, qy, qz, qw
0, 5.23478, 4.17826, 0.199912, 0.0184668, -0.0102608, 2.02628, 0.000533229, -0.0105492, 0.848426, 0.529209
0.0100837, 5.23479, 4.17827, 0.199909, 0.0187842, -0.0110071, 2.02633, 0.000300375, -0.0108813, 0.848432, 0.529192
0.02005, 5.23481, 4.17827, 0.199901, 0.0188479, -0.0112886, 2.02627, 0.00019811, -0.0109827, 0.848416, 0.529216
0.029928, 5.23479, 4.17825, 0.199906, 0.018776, -0.0104298, 2.02625, 0.000543553, -0.010725, 0.848415, 0.529223
0.0401008, 5.23475, 4.17826, 0.199897, 0.0194572, -0.0102902, 2.02625, 0.000783017, -0.0109771, 0.848412, 0.529222
0.055099, 5.2345, 4.17865, 0.199723, 0.022156, -0.0103369, 2.02752, 0.00146959, -0.0121352, 0.848733, 0.52868
0.0650861, 5.23402, 4.1795, 0.199677, 0.0222499, -0.0090838, 2.02843, 0.00202085, -0.0118448, 0.848979, 0.528291
0.0751166, 5.23335, 4.18079, 0.199801, 0.0214385, -0.0100148, 2.0296, 0.00140445, -0.0117471, 0.849286, 0.5278
0.0851719, 5.2325, 4.18271, 0.199998, 0.0224112, -0.0130515, 2.03064, 0.000364819, -0.0129615, 0.849538, 0.527368
0.0951209, 5.23157, 4.18446, 0.200089, 0.0225165, -0.0122302, 2.03226, 0.000731118, -0.0127903, 0.84997, 0.526675
0.105114, 5.23054, 4.18624, 0.200023, 0.0219828, -0.0088082, 2.03425, 0.00203338, -0.0116646, 0.850515, 0.525818
0.114976, 5.22931, 4.18847, 0.199977, 0.0221548, -0.00875514, 2.03614, 0.00209011, -0.0117258, 0.85101, 0.525015
0.125102, 5.22788, 4.19112, 0.200026, 0.022325, -0.00990445, 2.03836, 0.00163223, -0.0121017, 0.851587, 0.524072
0.135133, 5.22627, 4.19427, 0.200152, 0.0233498, -0.0124979, 2.04013, 0.000784701, -0.0132182, 0.85203, 0.523326
0.145134, 5.2245, 4.19703, 0.200021, 0.0215575, -0.00786607, 2.04277, 0.00227436, -0.0112458, 0.852753, 0.522189
0.155142, 5.22258, 4.20034, 0.200009, 0.0222149, -0.00833888, 2.04543, 0.00222888, -0.0116526, 0.853442, 0.521053
0.164967, 5.22055, 4.20381, 0.199907, 0.0227948, -0.00885684, 2.0483, 0.00214164, -0.012038, 0.854183, 0.519829
0.175053, 5.21831, 4.20764, 0.199934, 0.0222745, -0.00691743, 2.05145, 0.00281695, -0.0113163, 0.855012, 0.518476
