t, x, y, z, angX, angY, angZ, qx, qy, qz, qw
0, 3.43641, 3.02188, 0.182153, 3.11882, 3.12215, -0.202441, 0.00851788, 0.0123109, 0.994759, 0.101146
0.00994253, 3.43641, 3.02184, 0.182141, 3.11871, 3.12212, -0.202489, 0.00852902, 0.0123635, 0.994756, 0.101171
0.0248828, 3.43641, 3.02184, 0.182153, 3.11872, 3.12215, -0.202514, 0.00851698, 0.0123606, 0.994755, 0.101183
0.0299654, 3.4364, 3.02184, 0.182153, 3.11884, 3.12214, -0.202504, 0.00852748, 0.0123016, 0.994756, 0.101178
0.0449452, 3.43641, 3.02184, 0.182147, 3.11887, 3.12212, -0.202478, 0.00853863, 0.012287, 0.994757, 0.101165
0.0548861, 3.43642, 3.02187, 0.182166, 3.11873, 3.12214, -0.20242, 0.00852337, 0.0123543, 0.994759, 0.101136
0.0650368, 3.43641, 3.02185, 0.182146, 3.1188, 3.12212, -0.202435, 0.0085336, 0.0123194, 0.994759, 0.101144
0.0749731, 3.43641, 3.02185, 0.182146, 3.11878, 3.12211, -0.20241, 0.00853753, 0.0123306, 0.99476, 0.101131
0.0850012, 3.43641, 3.02186, 0.182135, 3.11883, 3.12213, -0.202332, 0.00853389, 0.0123036, 0.994764, 0.101092
0.0950673, 3.4364, 3.02186, 0.182112, 3.11866, 3.12201, -0.202402, 0.00858164, 0.0123947, 0.994759, 0.101128
0.104741, 3.43641, 3.02185, 0.182153, 3.11864, 3.12212, -0.202485, 0.0085252, 0.0123983, 0.994755, 0.101169
0.11481, 3.4364, 3.02185, 0.182116, 3.11878, 3.12206, -0.202282, 0.00856283, 0.0123322, 0.994766, 0.101068
0.125005, 3.4364, 3.02185, 0.182129, 3.11878, 3.12202, -0.202475, 0.00858142, 0.0123358, 0.994756, 0.101164
0.135094, 3.4364, 3.02187, 0.182155, 3.1185, 3.12198, -0.202431, 0.0085872, 0.0124763, 0.994757, 0.101144
0.144893, 3.4364, 3.02186, 0.182121, 3.11879, 3.12203, -0.202342, 0.00857855, 0.0123297, 0.994763, 0.101098
0.154826, 3.4364, 3.02184, 0.18214, 3.1189, 3.12212, -0.202457, 0.00854169, 0.0122699, 0.994758, 0.101154
0.165009, 3.43641, 3.02184, 0.182118, 3.11876, 3.12208, -0.202353, 0.00855051, 0.0123401, 0.994763, 0.101103
0.174959, 3.43641, 3.02185, 0.182123, 3.11854, 3.12198, -0.202462, 0.00859085, 0.0124568, 0.994755, 0.101159
0.189754, 3.4364, 3.02185, 0.182147, 3.11864, 3.1221, -0.202508, 0.00853791, 0.0124004, 0.994754, 0.101181
0.200051, 3.4364, 3.02187, 0.182118, 3.11854, 3.12198, -0.202389, 0.00858844, 0.0124581, 0.994759, 0.101123
0.210095, 3.43642, 3.02186, 0.182108, 3.11829, 3.12192, -0.20245, 0.00860755, 0.0125848, 0.994754, 0.101154
0.219948, 3.43641, 3.02186, 0.182123, 3.11834, 3.12198, -0.202477, 0.00857959, 0.0125574, 0.994753, 0.101168
0.230031, 3.4364, 3.02184, 0.182129, 3.11856, 3.12211, -0.202439, 0.00852818, 0.0124432, 0.994757, 0.101147
0.240013, 3.43642, 3.02185, 0.182129, 3.11877, 3.12203, -0.202421, 0.00857542, 0.0123403, 0.994759, 0.101137
0.249983, 3.43641, 3.02184, 0.182138, 3.1187, 3.12206, -0.202444, 0.00855683, 0.0123759, 0.994758, 0.101149
0.260137, 3.43642, 3.02187, 0.182125, 3.11889, 3.12215, -0.202461, 0.00852165, 0.012277, 0.994758, 0.101156
0.270004, 3.4364, 3.02188, 0.18212, 3.11872, 3.12199, -0.20245, 0.00859569, 0.0123658, 0.994757, 0.101153
0.279996, 3.43642, 3.02185, 0.182134, 3.1188, 3.12206, -0.202388, 0.00856379, 0.0123238, 0.994761, 0.101121
0.289986, 3.43643, 3.02184, 0.182138, 3.11881, 3.12203, -0.202483, 0.0085776, 0.0123189, 0.994756, 0.101168
0.299821, 3.43642, 3.02185, 0.182114, 3.11848, 3.12189, -0.202541, 0.00863045, 0.0124945, 0.99475, 0.101199
0.310133, 3.43643, 3.02188, 0.182114, 3.11853, 3.12193, -0.202369, 0.0086139, 0.0124653, 0.99476, 0.101113
