t, x, y, z, angX, angY, angZ, qx, qy, qz, qw
0, -0.906209, 1.57158, 0.175226, 3.12376, -3.12818, 2.58133, -0.00671359, -0.00890957, -0.276406, 0.960976
0.00997543, -0.906325, 1.57142, 0.17507, 3.12264, -3.12777, 2.58255, -0.00719921, -0.009256, -0.275812, 0.96114
0.0199947, -0.906272, 1.57149, 0.175188, 3.12459, -3.12705, 2.58201, -0.00616, -0.00933691, -0.276076, 0.961071
0.0300367, -0.906253, 1.57152, 0.175216, 3.12254, -3.12949, 2.58103, -0.00747834, -0.00845132, -0.276553, 0.960932
0.0399356, -0.906403, 1.57131, 0.174975, 3.12154, -3.12842, 2.58286, -0.00782026, -0.00909505, -0.275662, 0.96118
0.0549843, -0.906424, 1.57129, 0.175057, 3.12333, -3.12749, 2.5831, -0.00683305, -0.0092948, -0.27555, 0.961218
0.0650723, -0.905984, 1.57191, 0.175401, 3.12426, -3.12872, 2.57972, -0.00654038, -0.00858501, -0.277184, 0.960756
0.0750389, -0.906261, 1.57151, 0.175169, 3.12266, -3.12829, 2.58211, -0.00726022, -0.00900813, -0.27603, 0.961079
0.085011, -0.906245, 1.57154, 0.175051, 3.1219, -3.12853, 2.58174, -0.00765782, -0.00899447, -0.276203, 0.961027
0.0950758, -0.906234, 1.57154, 0.175325, 3.12143, -3.13034, 2.58173, -0.00813272, -0.00819148, -0.276218, 0.961026
0.105042, -0.906271, 1.5715, 0.175072, 3.12284, -3.12838, 2.5815, -0.00718548, -0.00893974, -0.276322, 0.960997
0.115037, -0.906307, 1.57144, 0.175187, 3.1225, -3.12924, 2.58181, -0.00746589, -0.00857397, -0.276174, 0.96104
0.125058, -0.906255, 1.57152, 0.175175, 3.12179, -3.12914, 2.58224, -0.0077966, -0.00871505, -0.275969, 0.961096
0.135061, -0.90626, 1.57151, 0.175115, 3.12167, -3.12906, 2.58184, -0.00784103, -0.00877315, -0.276157, 0.961041
0.145012, -0.906393, 1.57132, 0.175083, 3.12228, -3.129, 2.58201, -0.00753968, -0.00871722, -0.276079, 0.961066
0.154965, -0.906289, 1.57147, 0.175129, 3.12267, -3.1288, 2.58166, -0.00732513, -0.00875922, -0.276246, 0.961019
0.165008, -0.90625, 1.57146, 0.174983, 3.12176, -3.12833, 2.58175, -0.0076983, -0.00911178, -0.276195, 0.961028
0.175081, -0.906189, 1.57154, 0.175165, 3.12294, -3.12853, 2.58178, -0.00715725, -0.00885141, -0.276191, 0.961035
0.185045, -0.906336, 1.57125, 0.174895, 3.12245, -3.12737, 2.58313, -0.00724239, -0.00947163, -0.275533, 0.961218
0.195007, -0.906266, 1.57127, 0.174988, 3.12246, -3.1277, 2.58314, -0.00728154, -0.00931105, -0.275531, 0.96122
0.205105, -0.906044, 1.57159, 0.175164, 3.12284, -3.12834, 2.58155, -0.00717773, -0.00895942, -0.276299, 0.961003
0.22003, -0.906089, 1.57152, 0.175317, 3.12041, -3.13087, 2.5821, -0.00869969, -0.00807904, -0.276037, 0.961074
0.230008, -0.906132, 1.57154, 0.175128, 3.12273, -3.12838, 2.58169, -0.00724026, -0.00895424, -0.276232, 0.961022
0.240023, -0.90615, 1.57144, 0.175114, 3.12252, -3.12845, 2.58193, -0.00735052, -0.00894954, -0.276117, 0.961054
0.249939, -0.906369, 1.57135, 0.17509, 3.12247, -3.12875, 2.58224, -0.00741809, -0.00880875, -0.275966, 0.961098
0.259885, -0.90637, 1.57135, 0.175087, 3.1225, -3.12871, 2.58226, -0.00739603, -0.00882553, -0.275959, 0.9611
0.270057, -0.906355, 1.5713, 0.174954, 3.1225, -3.12773, 2.58288, -0.00726697, -0.00929395, -0.275653, 0.961185
0.279802, -0.90639, 1.57133, 0.174941, 3.1228, -3.12758, 2.58276, -0.00709776, -0.00932578, -0.275713, 0.961168
0.290098, -0.906324, 1.57141, 0.175188, 3.12142, -3.13038, 2.5817, -0.00814395, -0.00817524, -0.276233, 0.961021
0.30001, -0.906415, 1.57129, 0.174933, 3.12264, -3.1278, 2.58253, -0.00720466, -0.00924296, -0.275825, 0.961136
0.310019, -0.906339, 1.57125, 0.174888, 3.12254, -3.12725, 2.58317, -0.00718131, -0.00951904, -0.275511, 0.961224
0.32005, -0.90629, 1.57139, 0.175123, 3.12252, -3.1288, 2.58209, -0.00740087, -0.00878288, -0.276041, 0.961077
0.330021, -0.906354, 1.57139, 0.174998, 3.12369, -3.12764, 2.58193, -0.00667578, -0.00917586, -0.276114, 0.961058
0.340025, -0.906357, 1.57132, 0.174992, 3.12355, -3.12761, 2.58238, -0.00674099, -0.00921064, -0.2759, 0.961119
0.350032, -0.906327, 1.57134, 0.175083, 3.12226, -3.12921, 2.58229, -0.0075825, -0.00861829, -0.275944, 0.961105
0.359986, -0.90605, 1.57162, 0.175075, 3.12401, -3.12731, 2.58132, -0.00647548, -0.00929387, -0.276409, 0.960973
0.374984, -0.906166, 1.57152, 0.175097, 3.12276, -3.12877, 2.58153, -0.00727571, -0.00876493, -0.276309, 0.961001
0.38, -0.90624, 1.57147, 0.175255, 3.12254, -3.12994, 2.58176, -0.0075469, -0.0082312, -0.276207, 0.961033
0.394982, -0.906378, 1.57137, 0.174939, 3.12278, -3.12834, 2.58179, -0.00721063, -0.00896735, -0.276184, 0.961036
0.405022, -0.90624, 1.57148, 0.175045, 3.12397, -3.12741, 2.58199, -0.00650787, -0.00924926, -0.276089, 0.961066
0.415057, -0.906371, 1.57137, 0.175059, 3.12349, -3.12812, 2.58206, -0.00684101, -0.00897161, -0.276054, 0.961076
0.425031, -0.906364, 1.57138, 0.174959, 3.12475, -3.12706, 2.58159, -0.00608311, -0.00930908, -0.276281, 0.961012
