t, x, y, z, angX, angY, angZ, qx, qy, qz, qw
0, -0.952122, 1.62381, 0.174988, 3.11878, -3.13139, 2.66009, -0.0098618, -0.00767211, -0.238357, 0.971097
0.00999403, -0.952049, 1.62393, 0.175022, 3.11902, -3.1314, 2.65957, -0.0097448, -0.00764532, -0.238613, 0.971036
0.020015, -0.952002, 1.62406, 0.175168, 3.11908, -3.13218, 2.65885, -0.00980404, -0.0072595, -0.238964, 0.970952
0.0299647, -0.952032, 1.624, 0.17515, 3.11972, -3.13141, 2.65945, -0.00940512, -0.00755593, -0.238673, 0.971025
0.0400805, -0.952204, 1.62367, 0.174781, 3.12128, -3.12849, 2.66038, -0.00830111, -0.00878112, -0.23821, 0.971139
0.050024, -0.952205, 1.62374, 0.175066, 3.11937, -3.1314, 2.66023, -0.0095735, -0.00759799, -0.23829, 0.971117
0.0600567, -0.951647, 1.62451, 0.175336, 3.12062, -3.13162, 2.65706, -0.0089822, -0.00735386, -0.239836, 0.970744
0.070087, -0.952027, 1.62393, 0.175075, 3.12019, -3.13079, 2.65935, -0.00910326, -0.00779884, -0.238716, 0.971015
0.0800328, -0.95205, 1.62398, 0.175046, 3.11999, -3.13142, 2.65888, -0.00927133, -0.00752249, -0.238951, 0.970958
0.0948272, -0.951919, 1.6241, 0.175204, 3.11918, -3.13235, 2.65837, -0.00977462, -0.0071687, -0.239197, 0.970895
0.105074, -0.95207, 1.62386, 0.174956, 3.12104, -3.12989, 2.65971, -0.00858254, -0.00813138, -0.238541, 0.97106
0.115034, -0.952028, 1.62393, 0.175075, 3.12015, -3.13081, 2.65937, -0.00912158, -0.00779493, -0.23871, 0.971017
0.125032, -0.951928, 1.62407, 0.175127, 3.12008, -3.13092, 2.65915, -0.00916863, -0.00774834, -0.238818, 0.97099
0.135025, -0.951971, 1.62402, 0.175171, 3.1201, -3.13132, 2.65897, -0.00920499, -0.00755499, -0.238908, 0.970969
0.145033, -0.951945, 1.62403, 0.175089, 3.11881, -3.13101, 2.66015, -0.0098007, -0.00785438, -0.238328, 0.971104
0.155016, -0.952002, 1.62396, 0.175084, 3.12022, -3.13067, 2.65962, -0.00907301, -0.00785359, -0.238586, 0.971047
0.165013, -0.952022, 1.62395, 0.175042, 3.11861, -3.13157, 2.65988, -0.00996214, -0.00760463, -0.238458, 0.971072
0.175063, -0.951893, 1.62417, 0.175138, 3.12006, -3.13141, 2.65874, -0.00923409, -0.00751814, -0.239017, 0.970942
0.185035, -0.951924, 1.62414, 0.175065, 3.11931, -3.132, 2.65821, -0.00967186, -0.00732287, -0.239277, 0.970876
0.195033, -0.952094, 1.62388, 0.175039, 3.11985, -3.13138, 2.65927, -0.00933466, -0.00755502, -0.238757, 0.971005
0.205021, -0.951916, 1.62412, 0.175211, 3.1203, -3.13142, 2.65845, -0.00911818, -0.00748469, -0.239158, 0.970909
0.215009, -0.95198, 1.62401, 0.175103, 3.12022, -3.13105, 2.65857, -0.00911448, -0.00767597, -0.239098, 0.970922
0.225014, -0.952017, 1.62394, 0.175119, 3.11875, -3.1315, 2.65978, -0.00988795, -0.00762684, -0.238507, 0.97106
0.235061, -0.95184, 1.62428, 0.175264, 3.11981, -3.13198, 2.65733, -0.00942303, -0.00727853, -0.239704, 0.970773
0.245103, -0.952092, 1.62388, 0.175123, 3.12122, -3.12981, 2.65966, -0.00848382, -0.00815129, -0.238567, 0.971055
0.260067, -0.952072, 1.62391, 0.175078, 3.11998, -3.13049, 2.65978, -0.00916804, -0.00797097, -0.238508, 0.971065
0.269837, -0.952071, 1.62391, 0.175083, 3.1198, -3.13063, 2.65979, -0.00927481, -0.00792416, -0.238504, 0.971065
0.280087, -0.952155, 1.6238, 0.174947, 3.11993, -3.1304, 2.66004, -0.00918196, -0.00801637, -0.238378, 0.971096
0.290033, -0.951912, 1.62415, 0.175219, 3.12043, -3.13077, 2.65902, -0.00898097, -0.00778203, -0.23888, 0.970976
0.300052, -0.952002, 1.62405, 0.17505, 3.12255, -3.12926, 2.6589, -0.00777195, -0.00826336, -0.238937, 0.970969
0.310019, -0.952016, 1.62394, 0.175118, 3.1189, -3.13141, 2.65974, -0.00980496, -0.00765209, -0.238526, 0.971057
0.320047, -0.951809, 1.62434, 0.175258, 3.12043, -3.13149, 2.65778, -0.00906476, -0.00744015, -0.239486, 0.970829
0.329989, -0.951673, 1.62448, 0.175316, 3.12111, -3.13139, 2.65672, -0.00871479, -0.00741061, -0.240002, 0.970705
0.340043, -0.952015, 1.62393, 0.175063, 3.11861, -3.13088, 2.66104, -0.00988468, -0.00793706, -0.237894, 0.971208
0.349977, -0.951876, 1.62416, 0.175204, 3.12159, -3.13023, 2.6585, -0.00835382, -0.00790776, -0.239135, 0.970918
0.360045, -0.951748, 1.62437, 0.175321, 3.12255, -3.13047, 2.65751, -0.00790889, -0.00768221, -0.239621, 0.970804
0.370031, -0.952063, 1.62389, 0.174932, 3.12042, -3.12981, 2.65993, -0.00887566, -0.00824354, -0.238431, 0.971084
0.380009, -0.95198, 1.62403, 0.175053, 3.11935, -3.13152, 2.65868, -0.00959421, -0.00754999, -0.239044, 0.970932
0.390055, -0.951859, 1.6242, 0.1751, 3.12081, -3.13039, 2.65843, -0.00874684, -0.00792583, -0.239163, 0.970908
0.400055, -0.95213, 1.6238, 0.174772, 3.12049, -3.12912, 2.65993, -0.00875954, -0.00857401, -0.238426, 0.971083
0.415027, -0.952049, 1.624, 0.17505, 3.1211, -3.13046, 2.659, -0.00861892, -0.00785313, -0.238888, 0.970977
0.424958, -0.951986, 1.62402, 0.175073, 3.12158, -3.13033, 2.65848, -0.00836731, -0.0078593, -0.239145, 0.970916
0.435046, -0.952013, 1.62404, 0.175098, 3.12096, -3.1301, 2.65942, -0.00864667, -0.00804418, -0.238685, 0.971025
0.445018, -0.95212, 1.62388, 0.175028, 3.12115, -3.12992, 2.65933, -0.00852999, -0.00810612, -0.238725, 0.971016
0.454992, -0.951927, 1.62417, 0.17526, 3.1204, -3.13169, 2.65816, -0.00910273, -0.00734235, -0.2393, 0.970875
0.464947, -0.951902, 1.62404, 0.175193, 3.12017, -3.13124, 2.65898, -0.00916256, -0.00758716, -0.238903, 0.970971
0.474977, -0.952034, 1.62391, 0.175175, 3.11863, -3.13185, 2.65993, -0.00998557, -0.00746985, -0.238437, 0.971078
0.485039, -0.951922, 1.62408, 0.175182, 3.12139, -3.13012, 2.65926, -0.0084377, -0.00798031, -0.238762, 0.971009
0.495, -0.952102, 1.62381, 0.175039, 3.1199, -3.13079, 2.65992, -0.0092435, -0.00782973, -0.23844, 0.971082
0.505069, -0.951981, 1.62401, 0.175133, 3.12127, -3.13081, 2.65857, -0.00857457, -0.00766672, -0.2391, 0.970927
0.515021, -0.951971, 1.62402, 0.175172, 3.12004, -3.13137, 2.65898, -0.00924372, -0.0075409, -0.238902, 0.97097
0.524979, -0.951857, 1.62419, 0.17515, 3.12177, -3.12986, 2.6583, -0.00821876, -0.00806688, -0.239227, 0.970895
0.535009, -0.951941, 1.62406, 0.175156, 3.1191, -3.13148, 2.65917, -0.00971305, -0.00759779, -0.238805, 0.970989
0.545043, -0.952047, 1.6239, 0.174924, 3.1215, -3.12892, 2.65968, -0.00824507, -0.00855233, -0.238551, 0.971057
0.560026, -0.95181, 1.62428, 0.175175, 3.12195, -3.13, 2.65751, -0.0081458, -0.00797983, -0.239614, 0.970801
0.565057, -0.951735, 1.62439, 0.175328, 3.12065, -3.13107, 2.65779, -0.00890502, -0.00761827, -0.23948, 0.970831
0.574731, -0.951934, 1.62409, 0.175058, 3.12179, -3.12943, 2.65873, -0.0081604, -0.00826971, -0.239016, 0.970946
0.589751, -0.952015, 1.62397, 0.17496, 3.12051, -3.13005, 2.65912, -0.00885882, -0.00812427, -0.238826, 0.970988
0.600058, -0.951934, 1.62415, 0.175152, 3.12046, -3.13041, 2.65886, -0.00892302, -0.00795392, -0.238955, 0.970957
0.610031, -0.951973, 1.62404, 0.17506, 3.11927, -3.13144, 2.65897, -0.00962607, -0.00759574, -0.238903, 0.970966
0.620047, -0.952072, 1.6239, 0.175008, 3.11936, -3.13131, 2.65918, -0.0095671, -0.00764627, -0.238798, 0.970992
0.630032, -0.951954, 1.62405, 0.175113, 3.12035, -3.13088, 2.65881, -0.00903398, -0.00774239, -0.238984, 0.970951
0.639982, -0.951939, 1.62407, 0.17516, 3.12023, -3.13051, 2.65929, -0.00904985, -0.00792984, -0.238746, 0.971007
0.650012, -0.95192, 1.62412, 0.175143, 3.11926, -3.13198, 2.65824, -0.00969387, -0.00733762, -0.239259, 0.97088
0.660099, -0.95196, 1.62408, 0.174987, 3.121, -3.12987, 2.65854, -0.0085941, -0.00815573, -0.239111, 0.97092
0.670012, -0.951945, 1.62405, 0.175147, 3.11918, -3.13134, 2.65925, -0.00965812, -0.00765193, -0.238765, 0.970999
0.680119, -0.95195, 1.62408, 0.175062, 3.12049, -3.13039, 2.65901, -0.00890693, -0.00796191, -0.238882, 0.970975
0.690012, -0.951972, 1.62405, 0.175061, 3.1193, -3.13143, 2.65895, -0.00960746, -0.00759777, -0.238912, 0.970964
0.700018, -0.951764, 1.62438, 0.175257, 3.12181, -3.13079, 2.65747, -0.00830875, -0.00761559, -0.239636, 0.970798
0.71002, -0.951878, 1.62411, 0.175091, 3.12046, -3.13042, 2.65898, -0.00892549, -0.00794839, -0.238899, 0.970971
0.720012, -0.951835, 1.62412, 0.175158, 3.12118, -3.12988, 2.65939, -0.00851274, -0.00812294, -0.238699, 0.971022
0.735022, -0.951935, 1.62398, 0.175105, 3.12125, -3.12976, 2.65961, -0.00846406, -0.00817255, -0.238588, 0.97105
0.740053, -0.951976, 1.62392, 0.17495, 3.12148, -3.12884, 2.65988, -0.008247, -0.008591, -0.238453, 0.971081
0.755039, -0.951721, 1.62439, 0.175294, 3.12062, -3.13141, 2.6576, -0.00895848, -0.00745315, -0.239571, 0.970809
0.764946, -0.951889, 1.62413, 0.175072, 3.12141, -3.12952, 2.65905, -0.00835453, -0.00827335, -0.238861, 0.970982
0.775056, -0.951931, 1.62398, 0.175119, 3.11983, -3.13084, 2.65988, -0.00928165, -0.0078176, -0.23846, 0.971077
0.785025, -0.951903, 1.62405, 0.175144, 3.1202, -3.13093, 2.65907, -0.00911024, -0.00773253, -0.238855, 0.970982
0.794981, -0.951953, 1.62408, 0.174959, 3.12185, -3.12959, 2.65819, -0.00814935, -0.00818781, -0.239281, 0.970882
0.805056, -0.951897, 1.62413, 0.175206, 3.12036, -3.13132, 2.65842, -0.00907665, -0.00752737, -0.239174, 0.970905
0.814947, -0.951738, 1.62439, 0.1752, 3.12184, -3.1306, 2.65717, -0.00827182, -0.00770541, -0.239783, 0.970761
0.8249, -0.951742, 1.62431, 0.175031, 3.11974, -3.13054, 2.65867, -0.00928786, -0.0079805, -0.239048, 0.970931
0.834893, -0.951818, 1.62418, 0.175192, 3.11936, -3.13168, 2.659, -0.00961129, -0.0074668, -0.238892, 0.97097
0.844992, -0.951876, 1.62407, 0.175083, 3.12022, -3.12998, 2.6606, -0.00899279, -0.00818555, -0.238109, 0.971162
0.855019, -0.951845, 1.62422, 0.175121, 3.1194, -3.13134, 2.65896, -0.00954799, -0.00762886, -0.238907, 0.970966
0.864952, -0.951706, 1.62436, 0.175354, 3.12018, -3.1322, 2.6581, -0.00926804, -0.00712443, -0.239335, 0.970867
0.875029, -0.951578, 1.62448, 0.175272, 3.12066, -3.1312, 2.65805, -0.00891931, -0.00755316, -0.239351, 0.970863
0.88493, -0.951903, 1.62397, 0.175016, 3.11864, -3.13079, 2.66093, -0.00986152, -0.00797504, -0.237948, 0.971195
0.894994, -0.951748, 1.62419, 0.175375, 3.11893, -3.13202, 2.65974, -0.00986188, -0.0073529, -0.238531, 0.971057
0.909886, -0.951759, 1.6242, 0.175082, 3.12018, -3.12999, 2.65962, -0.00901439, -0.00818699, -0.238583, 0.971046
0.920121, -0.951856, 1.62414, 0.175065, 3.12174, -3.12953, 2.65927, -0.00819831, -0.00822616, -0.238758, 0.97101
0.92994, -0.951882, 1.62407, 0.175207, 3.11737, -3.13255, 2.66005, -0.0106839, -0.00727896, -0.238377, 0.971087
0.940033, -0.951896, 1.62404, 0.175063, 3.11768, -3.1315, 2.66054, -0.0104125, -0.00774754, -0.238135, 0.971145
0.949976, -0.951749, 1.62427, 0.175334, 3.11778, -3.13294, 2.65905, -0.0105255, -0.00704491, -0.238868, 0.97097
