t, x, y, z, angX, angY, angZ, qx, qy, qz, qw
0, -0.999327, 1.22062, 0.174218, 3.12969, -3.12336, 2.71631, -0.00389486, -0.0101689, -0.210977, 0.97743
0.0101883, -0.999282, 1.22068, 0.174166, 3.13009, -3.12275, 2.71641, -0.00363248, -0.0104227, -0.21093, 0.977439
0.0201077, -0.999227, 1.22078, 0.174263, 3.13006, -3.12323, 2.71598, -0.00369897, -0.0101939, -0.211137, 0.977396
0.0301573, -0.999251, 1.22073, 0.174145, 3.12911, -3.12279, 2.71664, -0.00411852, -0.0105067, -0.210809, 0.977462
0.0401363, -0.999368, 1.22054, 0.174159, 3.12891, -3.12316, 2.717, -0.00425731, -0.0103457, -0.210633, 0.977501
0.0501611, -0.99924, 1.22077, 0.174183, 3.1306, -3.12269, 2.71553, -0.00337298, -0.0103982, -0.211362, 0.977347
0.0601921, -0.999239, 1.22078, 0.174183, 3.13058, -3.12272, 2.71552, -0.00338852, -0.0103892, -0.211366, 0.977346
0.0702329, -0.999442, 1.22045, 0.173989, 3.13121, -3.12174, 2.71691, -0.00298413, -0.0107967, -0.210687, 0.977489
0.0851767, -0.99927, 1.22073, 0.174073, 3.13139, -3.12184, 2.71611, -0.00290125, -0.0107291, -0.211077, 0.977406
0.0952573, -0.99911, 1.221, 0.174519, 3.13136, -3.12413, 2.71439, -0.00315041, -0.00961602, -0.211925, 0.977233
0.105216, -0.999228, 1.22081, 0.17444, 3.13081, -3.12394, 2.71569, -0.0034058, -0.00976877, -0.211288, 0.977369
0.115163, -0.999332, 1.22063, 0.174221, 3.12885, -3.12387, 2.71667, -0.00436049, -0.0100043, -0.2108, 0.977468
0.125193, -0.999366, 1.22056, 0.173927, 3.1301, -3.12148, 2.71732, -0.00350142, -0.01104, -0.210479, 0.97753
0.135091, -0.999361, 1.22064, 0.174238, 3.12863, -3.12372, 2.71677, -0.00445351, -0.0100997, -0.21075, 0.977478
0.145196, -0.999373, 1.2207, 0.174319, 3.12737, -3.12511, 2.71651, -0.00521496, -0.00955634, -0.210873, 0.977453
0.15524, -0.999267, 1.22079, 0.174493, 3.12831, -3.12511, 2.71608, -0.00474956, -0.00945835, -0.21109, 0.977409
0.165216, -0.999349, 1.22065, 0.174311, 3.12848, -3.12404, 2.71715, -0.00455885, -0.00996141, -0.210562, 0.977519
0.175165, -0.999319, 1.22082, 0.17423, 3.12914, -3.12405, 2.71563, -0.00422964, -0.00988971, -0.21131, 0.97736
0.185262, -0.999537, 1.22046, 0.174082, 3.12899, -3.12307, 2.71703, -0.00420712, -0.0103794, -0.210622, 0.977503
0.195158, -0.999499, 1.22055, 0.174112, 3.13107, -3.12273, 2.71606, -0.00315099, -0.0103279, -0.211106, 0.977404
0.205142, -0.999319, 1.22064, 0.174222, 3.1299, -3.12316, 2.71647, -0.00377192, -0.0102447, -0.210897, 0.977447
0.215179, -0.999588, 1.22027, 0.174057, 3.12855, -3.1231, 2.71797, -0.00443275, -0.0104101, -0.210157, 0.977602
0.225178, -0.999198, 1.22081, 0.174271, 3.13021, -3.12305, 2.71624, -0.00360759, -0.010264, -0.211011, 0.977423
0.240119, -0.999126, 1.22094, 0.174265, 3.12986, -3.12296, 2.71558, -0.0037636, -0.0103459, -0.211332, 0.977352
