t, a_x, a_y, a_z, w_x, w_y, w_z, qx, qy, qz, qw 
0.839974, 0.0191542, -0.00478855, 9.74949, 0.00745708, 0.00213059, -0.010653, 0.00190806, -0.00348097, -0.23893, 0.971029
0.851964, 0.0430969, -0.0478855, 9.65372, 0.00426119, -0.00319589, -0.00852238, 0.00190789, -0.00348106, -0.238977, 0.971017
0.858038, 0.0383084, -0, 9.7016, 0.0010653, -0.00213059, -0.00745708, 0.00190789, -0.00348106, -0.238977, 0.971017
0.869976, 0.0143656, -0.052674, 9.69202, 0.00639178, -0.0010653, -0.00958767, 0.00190806, -0.00348097, -0.23893, 0.971029
0.876283, 0.052674, 0.00478855, 9.72076, 0.00639178, -0, -0.010653, 0.00190806, -0.00348097, -0.23893, 0.971029
0.887979, 0.0287313, -0.0335198, 9.74949, 0.00319589, -0.00319589, -0.0117183, 0.00190789, -0.00348106, -0.238977, 0.971017
0.899997, 0.0766168, -0.0383084, 9.69681, 0, -0.0010653, -0.010653, 0.00190806, -0.00348097, -0.23893, 0.971029
0.911976, 0.0383084, -0.0622511, 9.68724, 0.00745708, 0.00213059, -0.00745708, 0.00190806, -0.00348097, -0.23893, 0.971029
0.918065, 0.0287313, -0.0430969, 9.72076, 0.00639178, -0.00319589, -0.00958767, 0.00190823, -0.00348087, -0.238884, 0.97104
0.929972, 0.0191542, 0.0143656, 9.73033, 0.00319589, 0.00213059, -0.00852238, 0.00190806, -0.00348097, -0.23893, 0.971029
0.936208, 0.0287313, -0.052674, 9.68245, 0, -0.0010653, -0.0117183, 0.00190806, -0.00348097, -0.23893, 0.971029
0.947973, 0.0478855, -0.0191542, 9.70639, 0.00319589, -0.00319589, -0.00958767, 0.00186151, -0.00346951, -0.23893, 0.971029
0.959972, 0.0430969, -0.0383084, 9.76864, 0.00426119, -0, -0.00745708, 0.00186151, -0.00346951, -0.23893, 0.971029
0.971986, 0.0335198, -0.0143656, 9.72076, 0.00639178, -0.00213059, -0.00852238, 0.00186168, -0.00346942, -0.238884, 0.97104
0.978041, 0.0430969, -0.052674, 9.70639, 0.00213059, -0.00426119, -0.0117183, 0.00186151, -0.00346951, -0.23893, 0.971029
0.989985, 0.0814053, -0, 9.6202, 0.00639178, -0, -0.010653, 0.00185006, -0.00351606, -0.23893, 0.971029
0.99621, 0.0191542, -0.0670397, 9.74949, 0.00426119, -0, -0.00639178, 0.00186151, -0.00346951, -0.23893, 0.971029
1.00799, 0.0335198, -0.0430969, 9.69202, 0.010653, -0, -0.010653, 0.00186135, -0.0034696, -0.238977, 0.971017
1.01997, 0.0287313, -0.0191542, 9.73033, 0.0010653, -0.0010653, -0.00745708, 0.00190789, -0.00348106, -0.238977, 0.971017
1.03197, 0.0191542, -0, 9.72076, 0.00319589, -0.00213059, -0.010653, 0.00190789, -0.00348106, -0.238977, 0.971017
1.03805, 0.0239427, -0.0239427, 9.66808, 0.00639178, -0, -0.010653, 0.00190789, -0.00348106, -0.238977, 0.971017
1.04998, 0.0191542, -0.052674, 9.80216, 0.00639178, -0.0010653, -0.00852238, 0.00190773, -0.00348115, -0.239023, 0.971006
1.05621, 0.0191542, 0.0095771, 9.71118, 0.00426119, -0.00213059, -0.00958767, 0.00190789, -0.00348106, -0.238977, 0.971017
1.06798, 0.0766168, -0.0095771, 9.73991, 0.00319589, -0.00213059, -0.00852238, 0.00190789, -0.00348106, -0.238977, 0.971017
1.07997, 0.0670397, 0.0239427, 9.65372, 0.0010653, -0.00319589, -0.00639178, 0.00189644, -0.00352761, -0.238977, 0.971017
1.09195, 0.0670397, -0.0191542, 9.68724, 0.00639178, 0.0010653, -0.00852238, 0.00189644, -0.00352761, -0.238977, 0.971017
1.09804, 0, 0.052674, 9.69202, 0.00745708, -0.00213059, -0.00958767, 0.00195444, -0.00349251, -0.238977, 0.971017
1.10998, 0.0383084, -0.00478855, 9.66808, 0.00213059, 0.0010653, -0.00745708, 0.00195428, -0.00349261, -0.239023, 0.971006
1.11612, 0, -0.0239427, 9.68724, 0, -0.0010653, -0.00958767, 0.00195444, -0.00349251, -0.238977, 0.971017
1.12797, 0.0335198, -0.0095771, 9.63456, 0.00319589, -0, -0.00852238, 0.00195444, -0.00349251, -0.238977, 0.971017
1.14004, 0.0478855, -0.0478855, 9.7878, 0.00958767, -0, -0.00852238, 0.00195444, -0.00349251, -0.238977, 0.971017
1.14624, 0.0670397, -0.0095771, 9.7447, 0.00745708, -0.00213059, -0.0117183, 0.00195444, -0.00349251, -0.238977, 0.971017
1.15808, 0.0095771, -0.0622511, 9.69681, 0.00532648, -0.0010653, -0.0117183, 0.00195428, -0.00349261, -0.239023, 0.971006
1.16999, -0.00478855, -0.0239427, 9.68724, 0.00213059, 0.0010653, -0.00958767, 0.00195428, -0.00349261, -0.239023, 0.971006
1.1762, 0.0287313, -0.0191542, 9.70639, 0.00426119, -0, -0.00639178, 0.00196573, -0.00344606, -0.239023, 0.971006
1.18799, 0.0335198, -0.0143656, 9.73033, 0.00319589, -0.0010653, -0.00852238, 0.00196573, -0.00344606, -0.239023, 0.971006
1.19998, 0.0143656, 0.0383084, 9.7016, 0.00426119, -0.00213059, -0.010653, 0.00196557, -0.00344615, -0.23907, 0.970994
1.20621, 0.0335198, -0.0335198, 9.74949, 0.00639178, 0.0010653, -0.0127836, 0.00196557, -0.00344615, -0.23907, 0.970994
1.21804, 0.0287313, -0.0095771, 9.66329, 0, -0.00426119, -0.010653, 0.00196557, -0.00344615, -0.23907, 0.970994
1.22997, 0.0574626, -0.0335198, 9.73033, 0.00852238, -0, -0.00958767, 0.00195411, -0.0034927, -0.23907, 0.970994
1.23621, 0.0191542, -0.0383084, 9.7016, 0.00852238, 0.0010653, -0.00852238, 0.00201212, -0.00345761, -0.23907, 0.970994
1.24792, 0.00478855, 0.00478855, 9.71118, 0.00745708, -0, -0.00958767, 0.00201195, -0.00345771, -0.239116, 0.970983
1.25997, 0.0335198, -0.0239427, 9.64414, 0.00426119, -0.0010653, -0.010653, 0.00201195, -0.00345771, -0.239116, 0.970983
1.2662, 0.0478855, -0.0383084, 9.62498, 0.0010653, -0.00213059, -0.00745708, 0.00201195, -0.00345771, -0.239116, 0.970983
1.27808, 0.0670397, -0.052674, 9.66329, 0.00532648, -0.00426119, -0.00958767, 0.00201195, -0.00345771, -0.239116, 0.970983
1.29, 0.00478855, -0.00478855, 9.68724, 0.00532648, -0, -0.00745708, 0.00201195, -0.00345771, -0.239116, 0.970983
1.29614, -0.0095771, -0, 9.66329, 0.00532648, -0.00319589, -0.00745708, 0.00201179, -0.00345781, -0.239163, 0.970971
1.30796, 0.0430969, -0.00478855, 9.69202, 0.00532648, -0.0010653, -0.00852238, 0.00201179, -0.00345781, -0.239163, 0.970971
1.31996, 0.0430969, -0.0191542, 9.65372, 0.0010653, -0.00213059, -0.00852238, 0.00201179, -0.00345781, -0.239163, 0.970971
1.32624, 0.0143656, -0.0718282, 9.66808, 0.00639178, -0, -0.00958767, 0.00201145, -0.003458, -0.239256, 0.970948
1.33804, 0.0670397, -0.0670397, 9.73512, 0.0117183, -0, -0.00852238, 0.00201145, -0.003458, -0.239256, 0.970948
1.34998, 0.0287313, -0.0335198, 9.77343, 0.00852238, -0.00213059, -0.00958767, 0.002058, -0.00346947, -0.239256, 0.970948
1.35612, 0.052674, -0.0718282, 9.64893, 0.00639178, -0.00213059, -0.0117183, 0.00204636, -0.00351611, -0.239302, 0.970937
1.36797, 0.052674, -0.052674, 9.65372, 0, -0.0010653, -0.00852238, 0.00204636, -0.00351611, -0.239302, 0.970937
1.38001, 0.0239427, -0.0718282, 9.70639, 0.00532648, -0.00213059, -0.0117183, 0.00199982, -0.00350464, -0.239302, 0.970937
1.39197, 0.0335198, -0.0239427, 9.69681, 0.00852238, -0.0010653, -0.0117183, 0.00199982, -0.00350464, -0.239302, 0.970937
1.39796, 0.0143656, -0, 9.71118, 0.00426119, -0, -0.00639178, 0.00204636, -0.00351611, -0.239302, 0.970937
1.40996, -0.0191542, 0.00478855, 9.71118, 0.00213059, -0.0010653, -0.00958767, 0.00205783, -0.00346957, -0.239302, 0.970937
1.41611, 0.0287313, -0, 9.68245, 0, -0.00213059, -0.010653, 0.00205783, -0.00346957, -0.239302, 0.970937
1.42796, 0.0383084, -0.052674, 9.67287, 0.00213059, -0.0010653, -0.00745708, 0.00201096, -0.00345829, -0.239395, 0.970914
1.44, 0.0670397, -0.0383084, 9.80695, 0.00745708, -0, -0.00958767, 0.00199948, -0.00350483, -0.239395, 0.970914
