time, velFL, velFR, velBL, velBR
0, 0, 0, 0, 0
0.02005, 0, 0, 0, 0
0.0400629, 0, 0, 0, 0
0.0600121, 0, 0, 0, 0
0.080014, 0, 0, 0, 0
0.099988, 0, 0, 0, 0
0.120005, 0, 0, 0, 0
0.14, 0, 0, 0, 0
0.160052, 0, 0, 0, 0
0.180144, 0, 0, 0, 0
0.200069, 0, 0, 0, 0
0.220005, 0, 0, 0, 0
0.240013, 0, 0, 0, 0
0.260004, 0, 0, 0, 0
0.279993, 0, 0, 0, 0
0.299995, 0, 0, 0, 0
0.320047, 0, 0, 0, 0
0.340019, 0, 0, 0, 0
0.36, 0, 0, 0, 0
0.380041, 0, 0, 0, 0
0.400125, 0, 0, 0, 0
0.420023, 0, 0, 0, 0
0.440004, 0, 0, 0, 0
0.460012, 0, 0, 0, 0
0.48, 0, 0, 0, 0
0.50001, 0, 0, 0, 0
0.520017, 0, 0, 0, 0
0.539998, 0, 0, 0, 0
0.560008, 0, 0, 0, 0
0.580014, 0, 0, 0, 0
0.600021, 0, 0, 0, 0
0.620038, 0, 0, 0, 0
0.640022, 0, 0, 0, 0
0.660007, 0, 0, 0, 0
0.680012, 0, 0, 0, 0
0.700002, 0, 0, 0, 0
0.720124, 0, 0, 0, 0
0.740036, 0, 0, 0, 0
0.760015, 0, 0, 0, 0
0.780003, 0, 0, 0, 0
0.800003, 0, 0, 0, 0
0.820006, 0, 0, 0, 0
0.840002, 0, 0, 0, 0
0.859993, 0, 0, 0, 0
0.880022, 0, 0, 0, 0
0.899985, 0, 0, 0, 0
0.920027, 0, 0, 0, 0
0.940022, 0, 0, 0, 0
0.960012, 0, 0, 0, 0
0.980016, 0, 0, 0, 0
1.00001, 0, 0, 0, 0
1.02, 0, 0, 0, 0
1.04001, 0, 0, 0, 0
1.06004, 0, 0, 0, 0
1.07999, 0, 0, 0, 0
1.10001, 0, 0, 0, 0
1.12003, 0, 0, 0, 0
1.14001, 0, 0, 0, 0
1.16005, 0, 0, 0, 0
1.1801, 0, 0, 0, 0
1.20006, 0, 0, 0, 0
1.22002, 0, 0, 0, 0
1.24002, 0, 0, 0, 0
1.26004, 0, 0, 0, 0
1.28004, 0, 0, 0, 0
1.30012, 0, 0, 0, 0
1.32008, 0, 0, 0, 0
1.34, 0, 0, 0, 0
1.36, 0, 0, 0, 0
1.38006, 0, 0, 0, 0
1.40024, 0, 0, 0, 0
1.42012, 0, 0, 0, 0
1.44014, 0, 0, 0, 0
1.46012, 0, 0, 0, 0
1.48007, 0, 0, 0, 0
1.50001, 0, 0, 0, 0
1.52001, 0, 0, 0, 0
1.54004, 0, 0, 0, 0
1.56001, 0, 0, 0, 0
1.58002, 0, 0, 0, 0
1.60001, 0, 0, 0, 0
1.62003, 0, 0, 0, 0
1.64, 0, 0, 0, 0
1.66004, 0, 0, 0, 0
1.68001, 0, 0, 0, 0
1.70001, 0, 0, 0, 0
1.72001, 0, 0, 0, 0
1.74, 0, 0, 0, 0
1.75999, 0, 0, 0, 0
1.78005, 0, 0, 0, 0
1.8, 0, 0, 0, 0
1.82, 0, 0, 0, 0
1.84018, 0, 0, 0, 0
1.86002, 0, 0, 0, 0
1.88001, 0, 0, 0, 0
1.90001, 0, 0, 0, 0
1.91999, 0, 0, 0, 0
1.94001, 0, 0, 0, 0
1.96003, 0, 0, 0, 0
1.98003, 0, 0, 0, 0
2.00002, 0, 0, 0, 0
2.02008, 0, 0, 0, 0
2.04008, 0, 0, 0, 0
2.06001, 0, 0, 0, 0
2.08006, 0, 0, 0, 0
2.1, 0, 0, 0, 0
2.12005, 0, 0, 0, 0
2.13998, 0, 0, 0, 0
2.16003, 0, 0, 0, 0
2.18004, 0, 0, 0, 0
2.20003, 0, 0, 0, 0
2.22003, 0, 0, 0, 0
2.24003, 0, 0, 0, 0
2.26001, 0, 0, 0, 0
2.28, 0, 0, 0, 0
2.3, 0, 0, 0, 0
2.32, 0, 0, 0, 0
2.34, 0, 0, 0, 0
2.36005, 0, 0, 0, 0
2.38009, 0, 0, 0, 0
2.40009, 0, 0, 0, 0
2.42011, 0, 0, 0, 0
2.4401, 0, 0, 0, 0
2.46006, 0, 0, 0, 0
2.48003, 0, 0, 0, 0
2.50003, 0, 0, 0, 0
2.52001, 0, 0, 0, 0
2.54, 0, 0, 0, 0
2.56001, 0, 0, 0, 0
2.58001, 0, 0, 0, 0
2.60003, 0, 0, 0, 0
2.62001, 0, 0, 0, 0
2.64003, 0, 0, 0, 0
2.66, 0, 0, 0, 0
2.68002, 0, 0, 0, 0
2.7, 0, 0, 0, 0
2.72006, 0, 0, 0, 0
2.74001, 0, 0, 0, 0
2.75999, 0, 0, 0, 0
2.78, 0, 0, 0, 0
2.80004, 0, 0, 0, 0
2.82001, 0, 0, 0, 0
2.84, 0, 0, 0, 0
2.86, 0, 0, 0, 0
2.88, 0, 0, 0, 0
2.89999, 0, 0, 0, 0
2.92001, 0, 0, 0, 0
2.94, 0, 0, 0, 0
2.96, 0, 0, 0, 0
2.98001, 0, 0, 0, 0
3.00004, 0, 0, 0, 0
3.02006, 0, 0, 0, 0
3.04037, 0, 0, 0, 0
3.06008, 0, 0, 0, 0
3.08002, 0, 0, 0, 0
3.10004, 0, 0, 0, 0
3.12006, 0, 0, 0, 0
3.14001, 0, 0, 0, 0
3.16002, 0, 0, 0, 0
3.18001, 0, 0, 0, 0
3.20002, 0, 0, 0, 0
3.2201, 0, 0, 0, 0
3.2401, 0, 0, 0, 0
3.26012, 0, 0, 0, 0
3.28007, 0, 0, 0, 0
3.30001, 0, 0, 0, 0
3.32001, 0, 0, 0, 0
3.34, 0, 0, 0, 0
3.36, 0, 0, 0, 0
3.38005, 0, 0, 0, 0
3.40013, 0, 0, 0, 0
3.42008, 0, 0, 0, 0
3.44001, 0, 0, 0, 0
3.46001, 0, 0, 0, 0
3.48001, 0, 0, 0, 0
3.50001, 0, 0, 0, 0
3.52004, 0, 0, 0, 0
3.54002, 0, 0, 0, 0
3.56, 0, 0, 0, 0
3.58003, 0, 0, 0, 0
3.6, 0, 0, 0, 0
3.62, 0, 0, 0, 0
3.64004, 0, 0, 0, 0
3.66001, 0, 0, 0, 0
3.68003, 0, 0, 0, 0
3.70001, 0, 0, 0, 0
3.72003, 0, 0, 0, 0
3.74, 0, 0, 0, 0
3.76007, 0, 0, 0.46629, 0
3.78002, 0, 0, 0.46629, 0
3.80002, 0, 0, 0.46629, 0
3.82003, 0, 0, 0.46629, 0
3.84004, 0, 0, 0.46629, 0
3.86003, 0, 0, 0.46629, 0
3.88001, 0, 0, 0.46629, 0
3.90004, 0, 0, 0.46629, 0
3.92013, 0, 0, 0.46629, 0
3.94017, 0, 0, 0.46629, 0
3.96006, 0, 0, 0.46629, 0
3.98001, 0, 0, 0.46629, 0
4.00007, 0, 0, 0, 0
4.02009, 0, 0, 0, 0
4.04001, 0, 0, 0, 0
4.06004, 0, 0, 0, 0
4.08001, 0, 0, 0, 0
4.10003, 0, 0, 0, 0
4.12003, 0, 0, 0, 0
4.14009, 0, 0, 0, 0
4.16006, 0, 0, 0, 0
4.1801, 0, 0, 0, 0
4.20004, 0, 0, 0, 0
4.2202, 0, 0, 0, 0
4.24005, 0, 0, 0, 0
4.26014, 0.466252, 0.466252, 0, 0.466252
4.28008, 0.466252, 0.466252, 0, 0.466252
4.30005, 0.466252, 0.466252, 0, 0.466252
4.32002, 0.466252, 0.466252, 0, 0.466252
4.33999, 0.466252, 0.466252, 0, 0.466252
4.36001, 0.466252, 0.466252, 0, 0.466252
4.38003, 0.466252, 0.466252, 0, 0.466252
4.40014, 0.466252, 0.466252, 0, 0.466252
4.42007, 0.466252, 0.466252, 0, 0.466252
4.44, 0.466252, 0.466252, 0, 0.466252
4.46002, 0.466252, 0.466252, 0, 0.466252
4.48007, 0.466252, 0.466252, 0, 0.466252
4.5, 0.466252, 0.466252, 0, 0.466252
4.52001, 0, 0, 0, 0
4.54002, 0, 0, 0, 0
4.56, 0, 0, 0, 0
4.58002, 0, 0, 0, 0
4.60005, 0, 0, 0, 0
4.62002, 0, 0, 0, 0
4.64001, 0, 0, 0, 0
4.66005, 0, 0, 0, 0
4.68006, 0, 0, 0, 0
4.70001, 0, 0, 0, 0
4.72002, 0, 0, 0, 0
4.74001, 0, 0, 0, 0
4.76005, 0, 0, 0, 0
4.7801, 0.466374, 0.466374, 0.233187, 0.466374
4.80004, 0.466374, 0.466374, 0.233187, 0.466374
4.82001, 0.466374, 0.466374, 0.233187, 0.466374
4.84006, 0.466374, 0.466374, 0.233187, 0.466374
4.86, 0.466374, 0.466374, 0.233187, 0.466374
4.88006, 0.466374, 0.466374, 0.233187, 0.466374
4.90004, 0.466374, 0.466374, 0.233187, 0.466374
4.92001, 0.466374, 0.466374, 0.233187, 0.466374
4.94, 0.466374, 0.466374, 0.233187, 0.466374
4.9601, 0.466374, 0.466374, 0.233187, 0.466374
4.98, 0.574246, 0.574246, 0.287123, 0.574246
5, 0.574246, 0.574246, 0.287123, 0.574246
5.02, 0.574246, 0.574246, 0.287123, 0.574246
5.04001, 0.574246, 0.574246, 0.287123, 0.574246
5.06005, 0.574246, 0.574246, 0.287123, 0.574246
5.08009, 0.574246, 0.574246, 0.287123, 0.574246
5.10005, 0.574246, 0.574246, 0.287123, 0.574246
5.12013, 0.574246, 0.574246, 0.287123, 0.574246
5.14004, 0.574246, 0.574246, 0.287123, 0.574246
5.16007, 0.574246, 0.574246, 0.287123, 0.574246
5.18003, 0.574246, 0.574246, 0.287123, 0.574246
5.20003, 0.574246, 0.574246, 0.287123, 0.574246
5.22003, 0.574246, 0.574246, 0.287123, 0.574246
5.24002, 0, 0, 0, 0.233076
5.26002, 0, 0, 0, 0.233076
5.28001, 0, 0, 0, 0.233076
5.3, 0, 0, 0, 0.233076
5.32, 0, 0, 0, 0.233076
5.34001, 0, 0, 0, 0.233076
5.36003, 0, 0, 0, 0.233076
5.38005, 0, 0, 0, 0.233076
5.40011, 0, 0, 0, 0.233076
5.42006, 0, 0, 0, 0.233076
5.44002, 0, 0, 0, 0.233076
5.46001, 0, 0, 0, 0.233076
5.48006, 0, 0, 0, 0.233076
5.50002, 0.466405, 0.466405, 0.466405, 0.233202
5.52004, 0.466405, 0.466405, 0.466405, 0.233202
5.54002, 0.466405, 0.466405, 0.466405, 0.233202
5.56002, 0.466405, 0.466405, 0.466405, 0.233202
5.58003, 0.466405, 0.466405, 0.466405, 0.233202
5.60001, 0.466405, 0.466405, 0.466405, 0.233202
5.62003, 0.466405, 0.466405, 0.466405, 0.233202
5.64003, 0.466405, 0.466405, 0.466405, 0.233202
5.66005, 0.466405, 0.466405, 0.466405, 0.233202
5.68001, 0.466405, 0.466405, 0.466405, 0.233202
5.7, 0.466405, 0.466405, 0.466405, 0.233202
5.72007, 0.466405, 0.466405, 0.466405, 0.233202
5.7401, 0.466405, 0.466405, 0.466405, 0.233202
5.76003, 0.46631, 0.46631, 0, 0.46631
5.78001, 0.46631, 0.46631, 0, 0.46631
5.80003, 0.46631, 0.46631, 0, 0.46631
5.82002, 0.46631, 0.46631, 0, 0.46631
5.84009, 0.46631, 0.46631, 0, 0.46631
5.86, 0.46631, 0.46631, 0, 0.46631
5.87999, 0.46631, 0.46631, 0, 0.46631
5.9, 0.46631, 0.46631, 0, 0.46631
5.92002, 0.46631, 0.46631, 0, 0.46631
5.94002, 0.46631, 0.46631, 0, 0.46631
5.96, 0.46631, 0.46631, 0, 0.46631
5.98002, 0.46631, 0.46631, 0, 0.46631
6.00003, 0.468304, 0.468304, 0.468304, 0.468304
6.02, 0.468304, 0.468304, 0.468304, 0.468304
6.04006, 0.468304, 0.468304, 0.468304, 0.468304
6.06013, 0.468304, 0.468304, 0.468304, 0.468304
6.08004, 0.468304, 0.468304, 0.468304, 0.468304
6.10003, 0.468304, 0.468304, 0.468304, 0.468304
6.12, 0.468304, 0.468304, 0.468304, 0.468304
6.14001, 0.468304, 0.468304, 0.468304, 0.468304
6.16003, 0.468304, 0.468304, 0.468304, 0.468304
6.17997, 0.468304, 0.468304, 0.468304, 0.468304
6.20002, 0.468304, 0.468304, 0.468304, 0.468304
6.22002, 0.468304, 0.468304, 0.468304, 0.468304
6.24, 0.468304, 0.468304, 0.468304, 0.468304
6.25999, 0.466179, 0.466179, 0, 0.932358
6.28006, 0.466179, 0.466179, 0, 0.932358
6.3, 0.466179, 0.466179, 0, 0.932358
6.31998, 0.466179, 0.466179, 0, 0.932358
6.34001, 0.466179, 0.466179, 0, 0.932358
6.36001, 0.466179, 0.466179, 0, 0.932358
6.38009, 0.466179, 0.466179, 0, 0.932358
6.40012, 0.466179, 0.466179, 0, 0.932358
6.42007, 0.466179, 0.466179, 0, 0.932358
6.44, 0.466179, 0.466179, 0, 0.932358
6.46001, 0.466179, 0.466179, 0, 0.932358
6.48001, 0.466179, 0.466179, 0, 0.932358
6.50004, 0.466179, 0.466179, 0, 0.932358
6.52001, 0.699632, 0.932843, 0.466421, 0.466421
6.54001, 0.699632, 0.932843, 0.466421, 0.466421
6.56, 0.699632, 0.932843, 0.466421, 0.466421
6.58005, 0.699632, 0.932843, 0.466421, 0.466421
6.6, 0.699632, 0.932843, 0.466421, 0.466421
6.62009, 0.699632, 0.932843, 0.466421, 0.466421
6.64001, 0.699632, 0.932843, 0.466421, 0.466421
6.66002, 0.699632, 0.932843, 0.466421, 0.466421
6.68001, 0.699632, 0.932843, 0.466421, 0.466421
6.69998, 0.699632, 0.932843, 0.466421, 0.466421
6.72001, 0.699632, 0.932843, 0.466421, 0.466421
6.74007, 0.699632, 0.932843, 0.466421, 0.466421
6.76009, 0.699632, 0.932843, 0.466421, 0.466421
6.78001, 0.699408, 0.466272, 0, 0.466272
6.8, 0.699408, 0.466272, 0, 0.466272
6.81999, 0.699408, 0.466272, 0, 0.466272
6.84003, 0.699408, 0.466272, 0, 0.466272
6.86004, 0.699408, 0.466272, 0, 0.466272
6.88012, 0.699408, 0.466272, 0, 0.466272
6.90001, 0.699408, 0.466272, 0, 0.466272
6.92001, 0.699408, 0.466272, 0, 0.466272
6.94, 0.699408, 0.466272, 0, 0.466272
6.96002, 0.699408, 0.466272, 0, 0.466272
6.98018, 0.699408, 0.466272, 0, 0.466272
7.00025, 0.699408, 0.466272, 0, 0.466272
7.02009, 0.699408, 0.466272, 0, 0.466272
7.04014, 0.465803, 0.465803, 0.465803, 0.465803
7.06014, 0.465803, 0.465803, 0.465803, 0.465803
7.0802, 0.465803, 0.465803, 0.465803, 0.465803
7.10008, 0.465803, 0.465803, 0.465803, 0.465803
7.12007, 0.465803, 0.465803, 0.465803, 0.465803
7.14006, 0.465803, 0.465803, 0.465803, 0.465803
7.16003, 0.465803, 0.465803, 0.465803, 0.465803
7.18015, 0.465803, 0.465803, 0.465803, 0.465803
7.20005, 0.465803, 0.465803, 0.465803, 0.465803
7.22007, 0.465803, 0.465803, 0.465803, 0.465803
7.24014, 0.465803, 0.465803, 0.465803, 0.465803
7.26005, 0.465803, 0.465803, 0.465803, 0.465803
7.28003, 0.46671, 0.46671, 0.46671, 0.46671
7.30011, 0.46671, 0.46671, 0.46671, 0.46671
7.32008, 0.46671, 0.46671, 0.46671, 0.46671
7.34002, 0.46671, 0.46671, 0.46671, 0.46671
7.36003, 0.46671, 0.46671, 0.46671, 0.46671
7.38005, 0.46671, 0.46671, 0.46671, 0.46671
7.40013, 0.46671, 0.46671, 0.46671, 0.46671
7.4201, 0.46671, 0.46671, 0.46671, 0.46671
7.44007, 0.46671, 0.46671, 0.46671, 0.46671
7.46003, 0.46671, 0.46671, 0.46671, 0.46671
7.48002, 0.46671, 0.46671, 0.46671, 0.46671
7.50001, 0.46671, 0.46671, 0.46671, 0.46671
7.52002, 0.46671, 0.46671, 0.46671, 0.46671
7.54002, 0.466642, 0.699963, 0, 0.933284
7.56, 0.466642, 0.699963, 0, 0.933284
7.58002, 0.466642, 0.699963, 0, 0.933284
7.60002, 0.466642, 0.699963, 0, 0.933284
7.62003, 0.466642, 0.699963, 0, 0.933284
7.64001, 0.466642, 0.699963, 0, 0.933284
7.66004, 0.466642, 0.699963, 0, 0.933284
7.68002, 0.466642, 0.699963, 0, 0.933284
7.70003, 0.466642, 0.699963, 0, 0.933284
7.72002, 0.466642, 0.699963, 0, 0.933284
7.74, 0.466642, 0.699963, 0, 0.933284
7.75997, 0.466642, 0.699963, 0, 0.933284
7.78001, 0.466642, 0.699963, 0, 0.933284
7.80001, 0.69946, 0.69946, 0.466307, 0.466307
7.82001, 0.69946, 0.69946, 0.466307, 0.466307
7.84002, 0.69946, 0.69946, 0.466307, 0.466307
7.86, 0.69946, 0.69946, 0.466307, 0.466307
7.87999, 0.69946, 0.69946, 0.466307, 0.466307
7.90001, 0.69946, 0.69946, 0.466307, 0.466307
7.92003, 0.69946, 0.69946, 0.466307, 0.466307
7.94001, 0.69946, 0.69946, 0.466307, 0.466307
7.96004, 0.69946, 0.69946, 0.466307, 0.466307
7.98, 0.69946, 0.69946, 0.466307, 0.466307
8.00005, 0.69946, 0.69946, 0.466307, 0.466307
8.02002, 0.69946, 0.69946, 0.466307, 0.466307
8.04001, 0.69946, 0.69946, 0.466307, 0.466307
8.0601, 0.699511, 0.466341, 0, 0.466341
8.08024, 0.699511, 0.466341, 0, 0.466341
8.10003, 0.699511, 0.466341, 0, 0.466341
8.12002, 0.699511, 0.466341, 0, 0.466341
8.13997, 0.699511, 0.466341, 0, 0.466341
8.16003, 0.699511, 0.466341, 0, 0.466341
8.18004, 0.699511, 0.466341, 0, 0.466341
8.20003, 0.699511, 0.466341, 0, 0.466341
8.22002, 0.699511, 0.466341, 0, 0.466341
8.24002, 0.699511, 0.466341, 0, 0.466341
8.26002, 0.699511, 0.466341, 0, 0.466341
8.28, 0.699511, 0.466341, 0, 0.466341
8.30001, 0.699511, 0.466341, 0, 0.466341
8.32004, 0.466323, 0.466323, 0.466323, 0.699484
8.34014, 0.466323, 0.466323, 0.466323, 0.699484
8.36003, 0.466323, 0.466323, 0.466323, 0.699484
8.38009, 0.466323, 0.466323, 0.466323, 0.699484
8.40014, 0.466323, 0.466323, 0.466323, 0.699484
8.42012, 0.466323, 0.466323, 0.466323, 0.699484
8.44006, 0.466323, 0.466323, 0.466323, 0.699484
8.46001, 0.466323, 0.466323, 0.466323, 0.699484
8.48001, 0.466323, 0.466323, 0.466323, 0.699484
8.49997, 0.466323, 0.466323, 0.466323, 0.699484
8.51999, 0.574215, 0.574215, 0.287108, 0.574215
8.54001, 0.574215, 0.574215, 0.287108, 0.574215
8.56002, 0.574215, 0.574215, 0.287108, 0.574215
8.58001, 0.574215, 0.574215, 0.287108, 0.574215
8.6, 0.574215, 0.574215, 0.287108, 0.574215
8.62007, 0.574215, 0.574215, 0.287108, 0.574215
8.64003, 0.574215, 0.574215, 0.287108, 0.574215
8.66002, 0.574215, 0.574215, 0.287108, 0.574215
8.68001, 0.574215, 0.574215, 0.287108, 0.574215
8.7, 0.574215, 0.574215, 0.287108, 0.574215
8.72002, 0.574215, 0.574215, 0.287108, 0.574215
8.74002, 0.574215, 0.574215, 0.287108, 0.574215
8.76001, 0.574215, 0.574215, 0.287108, 0.574215
8.77999, 0.466265, 0.932529, 0.233132, 0.699397
8.80002, 0.466265, 0.932529, 0.233132, 0.699397
8.82, 0.466265, 0.932529, 0.233132, 0.699397
8.83999, 0.466265, 0.932529, 0.233132, 0.699397
8.86005, 0.466265, 0.932529, 0.233132, 0.699397
8.88001, 0.466265, 0.932529, 0.233132, 0.699397
8.89999, 0.466265, 0.932529, 0.233132, 0.699397
8.92001, 0.466265, 0.932529, 0.233132, 0.699397
8.94, 0.466265, 0.932529, 0.233132, 0.699397
8.96009, 0.466265, 0.932529, 0.233132, 0.699397
8.98, 0.466265, 0.932529, 0.233132, 0.699397
9.00001, 0.466265, 0.932529, 0.233132, 0.699397
9.02002, 0.466265, 0.932529, 0.233132, 0.699397
9.04003, 0.93273, 0.466365, 0.466365, 0.466365
9.06009, 0.93273, 0.466365, 0.466365, 0.466365
9.08009, 0.93273, 0.466365, 0.466365, 0.466365
9.1001, 0.93273, 0.466365, 0.466365, 0.466365
9.12004, 0.93273, 0.466365, 0.466365, 0.466365
9.14, 0.93273, 0.466365, 0.466365, 0.466365
9.1601, 0.93273, 0.466365, 0.466365, 0.466365
9.18007, 0.93273, 0.466365, 0.466365, 0.466365
9.20007, 0.93273, 0.466365, 0.466365, 0.466365
9.22024, 0.93273, 0.466365, 0.466365, 0.466365
9.24003, 0.93273, 0.466365, 0.466365, 0.466365
9.26006, 0.93273, 0.466365, 0.466365, 0.466365
9.28004, 0.466248, 0.466248, 0, 0.466248
9.3001, 0.466248, 0.466248, 0, 0.466248
9.32008, 0.466248, 0.466248, 0, 0.466248
9.34009, 0.466248, 0.466248, 0, 0.466248
9.35999, 0.466248, 0.466248, 0, 0.466248
9.38005, 0.466248, 0.466248, 0, 0.466248
9.40018, 0.466248, 0.466248, 0, 0.466248
9.42001, 0.466248, 0.466248, 0, 0.466248
9.44001, 0.466248, 0.466248, 0, 0.466248
9.45996, 0.466248, 0.466248, 0, 0.466248
9.48001, 0.466248, 0.466248, 0, 0.466248
9.5, 0.466248, 0.466248, 0, 0.466248
9.52005, 0.466248, 0.466248, 0, 0.466248
9.54001, 0.466523, 0.933047, 0.466523, 0.933047
9.56, 0.466523, 0.933047, 0.466523, 0.933047
9.5801, 0.466523, 0.933047, 0.466523, 0.933047
9.60001, 0.466523, 0.933047, 0.466523, 0.933047
9.62, 0.466523, 0.933047, 0.466523, 0.933047
9.64001, 0.466523, 0.933047, 0.466523, 0.933047
9.66006, 0.466523, 0.933047, 0.466523, 0.933047
9.68002, 0.466523, 0.933047, 0.466523, 0.933047
9.70001, 0.466523, 0.933047, 0.466523, 0.933047
9.72, 0.466523, 0.933047, 0.466523, 0.933047
9.74, 0.466523, 0.933047, 0.466523, 0.933047
9.76004, 0.466523, 0.933047, 0.466523, 0.933047
9.78002, 0.466523, 0.933047, 0.466523, 0.933047
9.80002, 0.699452, 0.466301, 0.466301, 0.466301
9.82004, 0.699452, 0.466301, 0.466301, 0.466301
9.84, 0.699452, 0.466301, 0.466301, 0.466301
9.86001, 0.699452, 0.466301, 0.466301, 0.466301
9.87999, 0.699452, 0.466301, 0.466301, 0.466301
9.9, 0.699452, 0.466301, 0.466301, 0.466301
9.92, 0.699452, 0.466301, 0.466301, 0.466301
9.94004, 0.699452, 0.466301, 0.466301, 0.466301
9.95997, 0.699452, 0.466301, 0.466301, 0.466301
9.97998, 0.699452, 0.466301, 0.466301, 0.466301
10, 0.699452, 0.466301, 0.466301, 0.466301
10.02, 0.699452, 0.466301, 0.466301, 0.466301
10.04, 0.699452, 0.466301, 0.466301, 0.466301
10.06, 0.699607, 0.466405, 0, 0.466405
10.08, 0.699607, 0.466405, 0, 0.466405
10.1, 0.699607, 0.466405, 0, 0.466405
10.1201, 0.699607, 0.466405, 0, 0.466405
10.14, 0.699607, 0.466405, 0, 0.466405
10.16, 0.699607, 0.466405, 0, 0.466405
10.18, 0.699607, 0.466405, 0, 0.466405
10.2, 0.699607, 0.466405, 0, 0.466405
10.22, 0.699607, 0.466405, 0, 0.466405
10.24, 0.699607, 0.466405, 0, 0.466405
10.26, 0.699607, 0.466405, 0, 0.466405
10.28, 0.699607, 0.466405, 0, 0.466405
10.3001, 0.699607, 0.466405, 0, 0.466405
10.3201, 0.466143, 0.699214, 0.466143, 0.932285
10.3402, 0.466143, 0.699214, 0.466143, 0.932285
10.3601, 0.466143, 0.699214, 0.466143, 0.932285
10.3801, 0.466143, 0.699214, 0.466143, 0.932285
10.4002, 0.466143, 0.699214, 0.466143, 0.932285
10.42, 0.466143, 0.699214, 0.466143, 0.932285
10.44, 0.466143, 0.699214, 0.466143, 0.932285
10.46, 0.466143, 0.699214, 0.466143, 0.932285
10.48, 0.466143, 0.699214, 0.466143, 0.932285
10.5, 0.466143, 0.699214, 0.466143, 0.932285
10.52, 0.466143, 0.699214, 0.466143, 0.932285
10.54, 0.466143, 0.699214, 0.466143, 0.932285
10.56, 0.466509, 0.699763, 0.466509, 0.466509
10.58, 0.466509, 0.699763, 0.466509, 0.466509
10.6, 0.466509, 0.699763, 0.466509, 0.466509
10.62, 0.466509, 0.699763, 0.466509, 0.466509
10.64, 0.466509, 0.699763, 0.466509, 0.466509
10.6601, 0.466509, 0.699763, 0.466509, 0.466509
10.68, 0.466509, 0.699763, 0.466509, 0.466509
10.7, 0.466509, 0.699763, 0.466509, 0.466509
10.72, 0.466509, 0.699763, 0.466509, 0.466509
10.74, 0.466509, 0.699763, 0.466509, 0.466509
10.76, 0.466509, 0.699763, 0.466509, 0.466509
10.7801, 0.466509, 0.699763, 0.466509, 0.466509
10.8, 0.466509, 0.699763, 0.466509, 0.466509
10.82, 0.932598, 0.466299, 0, 0.466299
10.8401, 0.932598, 0.466299, 0, 0.466299
10.86, 0.932598, 0.466299, 0, 0.466299
10.88, 0.932598, 0.466299, 0, 0.466299
10.9001, 0.932598, 0.466299, 0, 0.466299
10.9203, 0.932598, 0.466299, 0, 0.466299
10.94, 0.932598, 0.466299, 0, 0.466299
10.96, 0.932598, 0.466299, 0, 0.466299
10.98, 0.932598, 0.466299, 0, 0.466299
11, 0.932598, 0.466299, 0, 0.466299
11.0201, 0.932598, 0.466299, 0, 0.466299
11.04, 0.932598, 0.466299, 0, 0.466299
11.06, 0.932598, 0.466299, 0, 0.466299
11.08, 0.46639, 0.46639, 0.46639, 0.932781
11.1, 0.46639, 0.46639, 0.46639, 0.932781
11.12, 0.46639, 0.46639, 0.46639, 0.932781
11.14, 0.46639, 0.46639, 0.46639, 0.932781
11.16, 0.46639, 0.46639, 0.46639, 0.932781
11.18, 0.46639, 0.46639, 0.46639, 0.932781
11.2003, 0.46639, 0.46639, 0.46639, 0.932781
11.22, 0.46639, 0.46639, 0.46639, 0.932781
11.2401, 0.46639, 0.46639, 0.46639, 0.932781
11.2601, 0.46639, 0.46639, 0.46639, 0.932781
11.2801, 0.46639, 0.46639, 0.46639, 0.932781
11.3001, 0.46639, 0.46639, 0.46639, 0.932781
11.3202, 0.46639, 0.46639, 0.46639, 0.932781
11.34, 0.466276, 0.932552, 0.466276, 0.466276
11.36, 0.466276, 0.932552, 0.466276, 0.466276
11.3801, 0.466276, 0.932552, 0.466276, 0.466276
11.4001, 0.466276, 0.932552, 0.466276, 0.466276
11.4201, 0.466276, 0.932552, 0.466276, 0.466276
11.4401, 0.466276, 0.932552, 0.466276, 0.466276
11.46, 0.466276, 0.932552, 0.466276, 0.466276
11.48, 0.466276, 0.932552, 0.466276, 0.466276
11.5, 0.466276, 0.932552, 0.466276, 0.466276
11.52, 0.466276, 0.932552, 0.466276, 0.466276
11.54, 0.466276, 0.932552, 0.466276, 0.466276
11.56, 0.466276, 0.932552, 0.466276, 0.466276
11.58, 0.466276, 0.932552, 0.466276, 0.466276
11.6, 0.466417, 0.466417, 0, 0.466417
11.6201, 0.466417, 0.466417, 0, 0.466417
