t, x, y, z, angX, angY, angZ, qx, qy, qz, qw
0, 3.131, 1.29649, 0.177519, 0.0132756, -0.0185226, 0.381111, 0.00476325, -0.0103505, 0.189332, 0.981847
0.0101657, 3.13097, 1.29647, 0.177544, 0.0129829, -0.0184416, 0.381221, 0.00462668, -0.0102833, 0.189388, 0.981838
0.0202091, 3.13098, 1.29648, 0.177526, 0.013441, -0.0184448, 0.381108, 0.00485186, -0.010328, 0.18933, 0.981847
0.0300031, 3.13097, 1.2965, 0.177487, 0.0136696, -0.0184971, 0.381004, 0.00495965, -0.010375, 0.189277, 0.981856
0.0402272, 3.13098, 1.2965, 0.177513, 0.0137965, -0.0183494, 0.381088, 0.00503549, -0.0103147, 0.189318, 0.981849
0.0500877, 3.13098, 1.29647, 0.1775, 0.0138833, -0.0183663, 0.381229, 0.0050758, -0.0103316, 0.189387, 0.981835
0.0600996, 3.13098, 1.29649, 0.177499, 0.0133376, -0.0184897, 0.381137, 0.00479669, -0.0103403, 0.189344, 0.981845
0.0700111, 3.131, 1.29646, 0.177516, 0.0133795, -0.0184278, 0.381263, 0.00482245, -0.0103142, 0.189406, 0.981833
0.0801337, 3.13098, 1.2965, 0.177496, 0.013988, -0.0183693, 0.381027, 0.00512796, -0.0103425, 0.189288, 0.981854
0.0901785, 3.13097, 1.29647, 0.177478, 0.0141748, -0.0183233, 0.381126, 0.00522348, -0.0103378, 0.189335, 0.981844
0.100171, 3.13096, 1.29649, 0.177495, 0.0134875, -0.0184024, 0.381131, 0.00487858, -0.0103116, 0.189341, 0.981845
0.109921, 3.13098, 1.29649, 0.177495, 0.0139127, -0.0183208, 0.381146, 0.00509498, -0.0103118, 0.189347, 0.981843
0.125161, 3.13099, 1.29646, 0.1775, 0.013566, -0.0184048, 0.381166, 0.00491671, -0.0103203, 0.189358, 0.981842
0.130182, 3.13099, 1.29646, 0.177506, 0.0135469, -0.0184428, 0.381147, 0.00490382, -0.0103371, 0.189348, 0.981843
0.145163, 3.13098, 1.29651, 0.177504, 0.0133817, -0.0184414, 0.381062, 0.00482327, -0.0103205, 0.189308, 0.981852
0.155096, 3.13101, 1.29649, 0.177526, 0.0137516, -0.0184269, 0.381029, 0.00500644, -0.0103484, 0.189289, 0.981854
0.16518, 3.13099, 1.29647, 0.177521, 0.0137101, -0.0183547, 0.381228, 0.00499184, -0.0103095, 0.189388, 0.981836
0.175165, 3.131, 1.29649, 0.177498, 0.0133833, -0.0184464, 0.381076, 0.00482354, -0.0103232, 0.189314, 0.98185
0.185205, 3.131, 1.2965, 0.177505, 0.0137263, -0.0184262, 0.381018, 0.00499415, -0.0103456, 0.189284, 0.981855
0.195162, 3.13101, 1.29648, 0.177516, 0.0134062, -0.0185579, 0.381189, 0.00482361, -0.0103804, 0.189369, 0.981839
0.205147, 3.13098, 1.29651, 0.177516, 0.0135305, -0.0183867, 0.381099, 0.00490131, -0.0103079, 0.189325, 0.981848
0.215247, 3.131, 1.29648, 0.177501, 0.013894, -0.0183819, 0.381194, 0.00507974, -0.0103402, 0.18937, 0.981838
0.225157, 3.13099, 1.29649, 0.177503, 0.0138587, -0.0184359, 0.381067, 0.00505795, -0.010363, 0.189307, 0.98185
0.235161, 3.13098, 1.29647, 0.177485, 0.0142447, -0.0183669, 0.381121, 0.00525373, -0.0103658, 0.189332, 0.981844
0.24518, 3.13098, 1.29647, 0.177497, 0.0140102, -0.0183478, 0.381154, 0.00514022, -0.0103343, 0.18935, 0.981842
0.255154, 3.13098, 1.29649, 0.177487, 0.0133475, -0.0185517, 0.381169, 0.00479547, -0.0103717, 0.18936, 0.981841
0.265151, 3.13096, 1.2965, 0.17748, 0.0133766, -0.0185395, 0.381125, 0.00481115, -0.0103684, 0.189338, 0.981845
0.275197, 3.13099, 1.29649, 0.177499, 0.0133635, -0.0184937, 0.381154, 0.00480893, -0.0103447, 0.189353, 0.981843
0.285122, 3.13098, 1.29648, 0.177488, 0.0137067, -0.0183616, 0.3811, 0.00499021, -0.0103122, 0.189325, 0.981848
0.295238, 3.131, 1.29647, 0.177514, 0.0134513, -0.018424, 0.381145, 0.00485866, -0.0103188, 0.189348, 0.981844
0.305168, 3.13099, 1.29647, 0.177509, 0.0131728, -0.0184543, 0.381263, 0.00471848, -0.0103076, 0.189407, 0.981833
0.320166, 3.131, 1.29647, 0.177499, 0.0133441, -0.0184902, 0.381167, 0.00479968, -0.0103412, 0.189359, 0.981842
0.330161, 3.131, 1.29649, 0.177502, 0.0133734, -0.018501, 0.381139, 0.00481318, -0.0103492, 0.189345, 0.981844
0.340194, 3.131, 1.29648, 0.1775, 0.0132976, -0.0185131, 0.381139, 0.00477479, -0.010348, 0.189346, 0.981844
0.350159, 3.13101, 1.29649, 0.177527, 0.0137316, -0.0184423, 0.381136, 0.0049946, -0.0103543, 0.189342, 0.981844
0.360215, 3.13099, 1.29647, 0.177507, 0.0137551, -0.0184547, 0.381104, 0.00500512, -0.0103626, 0.189326, 0.981847
0.370209, 3.131, 1.29648, 0.17752, 0.0138011, -0.018391, 0.381122, 0.00503366, -0.0103357, 0.189335, 0.981845
0.380004, 3.131, 1.29648, 0.177518, 0.0137225, -0.0184225, 0.381139, 0.004992, -0.0103437, 0.189344, 0.981844
0.390191, 3.131, 1.29647, 0.177522, 0.0130429, -0.018563, 0.381176, 0.00464486, -0.0103484, 0.189364, 0.981841
0.400167, 3.13101, 1.29649, 0.177513, 0.0135313, -0.0185081, 0.381029, 0.00489057, -0.0103674, 0.18929, 0.981854
0.410168, 3.13099, 1.29646, 0.177487, 0.0137219, -0.0184686, 0.381145, 0.00498729, -0.0103663, 0.189346, 0.981843
0.420185, 3.131, 1.29648, 0.177504, 0.013927, -0.018322, 0.381191, 0.00510164, -0.0103139, 0.189369, 0.981839
0.430131, 3.131, 1.29647, 0.177514, 0.0133047, -0.0185107, 0.381226, 0.00477807, -0.0103477, 0.189388, 0.981836
0.440217, 3.13103, 1.29648, 0.177535, 0.013186, -0.018491, 0.381128, 0.00472219, -0.0103265, 0.189341, 0.981846
0.450166, 3.13102, 1.29647, 0.177519, 0.0134052, -0.0185162, 0.381158, 0.00482722, -0.0103597, 0.189354, 0.981842
0.460027, 3.13103, 1.29645, 0.177496, 0.0135053, -0.018575, 0.381214, 0.00487054, -0.0103982, 0.189381, 0.981837
