t, x, y, z, angX, angY, angZ, qx, qy, qz, qw
0, 3.61954, 2.23377, 0.179577, 0.0281324, -0.00999133, 0.719818, 0.0114051, -0.00962885, 0.352084, 0.935849
0.00994635, 3.61956, 2.23375, 0.179568, 0.0278689, -0.010259, 0.719867, 0.0112344, -0.00970795, 0.352106, 0.935842
0.020056, 3.61957, 2.23372, 0.179575, 0.0275481, -0.0104337, 0.719947, 0.0110532, -0.00973367, 0.352144, 0.93583
0.0300117, 3.61955, 2.23374, 0.17957, 0.0277609, -0.0103339, 0.719797, 0.011171, -0.0097236, 0.352073, 0.935855
0.0401199, 3.61956, 2.23374, 0.17957, 0.0281328, -0.0101203, 0.719803, 0.0113827, -0.00968916, 0.352076, 0.935852
0.049998, 3.61955, 2.23376, 0.179576, 0.0276267, -0.0104131, 0.719881, 0.0110939, -0.00973751, 0.352113, 0.935841
0.0600152, 3.61954, 2.23375, 0.179572, 0.0280566, -0.01015, 0.719739, 0.0113421, -0.0096893, 0.352046, 0.935864
0.0700297, 3.61957, 2.23373, 0.179573, 0.0275707, -0.0104472, 0.719873, 0.0110617, -0.00974357, 0.352109, 0.935843
0.0799987, 3.61955, 2.23374, 0.179586, 0.0276515, -0.0103252, 0.719824, 0.0111213, -0.00970044, 0.352087, 0.935851
0.0900798, 3.61955, 2.23373, 0.179568, 0.0277163, -0.0103474, 0.719896, 0.0111473, -0.00972263, 0.35212, 0.935838
0.0999017, 3.61953, 2.23376, 0.179588, 0.0278573, -0.0102553, 0.719827, 0.0112299, -0.00970395, 0.352087, 0.935849
0.110014, 3.61952, 2.23376, 0.179572, 0.0282692, -0.00988579, 0.719769, 0.011488, -0.00960327, 0.352061, 0.935857
0.125012, 3.61954, 2.23375, 0.179561, 0.0278959, -0.0102202, 0.719913, 0.0112537, -0.00969484, 0.352128, 0.935834
0.135066, 3.61953, 2.23374, 0.179554, 0.0281304, -0.0100274, 0.719902, 0.0113974, -0.00964587, 0.352123, 0.935834
0.144948, 3.61954, 2.23373, 0.179555, 0.0276484, -0.0103087, 0.719943, 0.0111222, -0.00969283, 0.352143, 0.93583
0.154938, 3.61952, 2.23374, 0.179548, 0.0279728, -0.0102419, 0.719806, 0.0112864, -0.00971789, 0.352077, 0.935852
0.165021, 3.61953, 2.23374, 0.179562, 0.0279094, -0.0102191, 0.719844, 0.0112605, -0.00969632, 0.352096, 0.935846
0.174991, 3.61953, 2.23375, 0.179562, 0.0280449, -0.0101419, 0.719829, 0.0113376, -0.00968397, 0.352088, 0.935848
0.18499, 3.61952, 2.23376, 0.179554, 0.0282425, -0.00995603, 0.719844, 0.0114627, -0.00963186, 0.352096, 0.935844
0.195036, 3.61952, 2.23375, 0.179546, 0.0278942, -0.0102817, 0.71982, 0.0112425, -0.00972278, 0.352084, 0.93585
0.204962, 3.61953, 2.23374, 0.179561, 0.0276975, -0.0103386, 0.719868, 0.0111403, -0.00971503, 0.352107, 0.935843
0.214975, 3.61951, 2.23375, 0.179547, 0.0279995, -0.0102304, 0.719853, 0.0113007, -0.00971752, 0.352099, 0.935844
0.22501, 3.61952, 2.23374, 0.179579, 0.0277265, -0.0102671, 0.719792, 0.0111668, -0.00968627, 0.352072, 0.935856
0.235035, 3.61951, 2.23376, 0.179554, 0.0278319, -0.0103374, 0.719905, 0.0112032, -0.00973838, 0.352124, 0.935836
0.244967, 3.61955, 2.23374, 0.179563, 0.0279049, -0.0101984, 0.719937, 0.0112616, -0.00968636, 0.352139, 0.93583
0.254867, 3.61954, 2.23374, 0.17955, 0.0275977, -0.0105048, 0.719888, 0.0110642, -0.00977536, 0.352116, 0.93584
0.265101, 3.61957, 2.23372, 0.179578, 0.027652, -0.0104672, 0.719877, 0.0110962, -0.00976726, 0.352111, 0.935842
0.27526, 3.61953, 2.23374, 0.17957, 0.0277114, -0.0103324, 0.719799, 0.0111481, -0.00971422, 0.352074, 0.935855
0.284915, 3.61954, 2.23375, 0.179595, 0.027281, -0.0106078, 0.719839, 0.010898, -0.00976751, 0.352093, 0.93585
0.295043, 3.61953, 2.23376, 0.179589, 0.0279548, -0.0102666, 0.719678, 0.0112742, -0.0097256, 0.352017, 0.935875
0.305088, 3.61956, 2.23373, 0.179573, 0.0281674, -0.0100761, 0.719873, 0.0114063, -0.00967496, 0.352109, 0.935839
0.320019, 3.61955, 2.23373, 0.179568, 0.0277191, -0.0104396, 0.719839, 0.0111327, -0.00976595, 0.352092, 0.935848
0.330036, 3.61954, 2.23375, 0.179587, 0.0275526, -0.0104267, 0.719762, 0.0110574, -0.00973019, 0.352057, 0.935862
0.340039, 3.61952, 2.23374, 0.179592, 0.0277389, -0.0101902, 0.719822, 0.011186, -0.00965263, 0.352086, 0.935851
0.35001, 3.61954, 2.23375, 0.179565, 0.0280364, -0.0101526, 0.719807, 0.0113319, -0.00968734, 0.352078, 0.935852
0.360076, 3.61954, 2.23374, 0.179599, 0.0278953, -0.0101823, 0.719819, 0.0112606, -0.00967647, 0.352084, 0.935851
0.37001, 3.61953, 2.23375, 0.179555, 0.0275644, -0.0105271, 0.719823, 0.011045, -0.00977959, 0.352085, 0.935852
0.380035, 3.61953, 2.23377, 0.179581, 0.0281083, -0.0100215, 0.719763, 0.0113888, -0.0096384, 0.352058, 0.935859
0.390047, 3.61954, 2.23374, 0.179562, 0.0280723, -0.0101248, 0.719856, 0.0113533, -0.0096809, 0.352101, 0.935843
0.399988, 3.61954, 2.23375, 0.179562, 0.0281193, -0.0100492, 0.71981, 0.0113889, -0.00965357, 0.35208, 0.935851
0.40996, 3.61955, 2.23375, 0.17956, 0.0277744, -0.0103629, 0.719819, 0.0111722, -0.00973968, 0.352083, 0.935851
0.420021, 3.61955, 2.23374, 0.179559, 0.0277593, -0.0103639, 0.719832, 0.0111648, -0.00973757, 0.35209, 0.935849
0.43003, 3.61956, 2.23374, 0.179565, 0.0277104, -0.0102639, 0.719893, 0.0111593, -0.0096825, 0.352119, 0.935839
0.440053, 3.61954, 2.23375, 0.179578, 0.0276336, -0.0103771, 0.719798, 0.0111039, -0.00972143, 0.352074, 0.935856
0.449847, 3.61954, 2.23376, 0.17958, 0.0277883, -0.010378, 0.71983, 0.0111759, -0.00974925, 0.352088, 0.935849
0.464865, 3.61954, 2.23375, 0.179563, 0.0278417, -0.0104227, 0.71975, 0.0111935, -0.00977913, 0.35205, 0.935863
0.474961, 3.61956, 2.23373, 0.179594, 0.0276621, -0.0104348, 0.719778, 0.0111071, -0.00975335, 0.352064, 0.935859
0.484961, 3.61955, 2.23373, 0.179582, 0.0277674, -0.0102744, 0.719814, 0.0111845, -0.00969703, 0.352082, 0.935852
0.495017, 3.61955, 2.23375, 0.179574, 0.0275523, -0.0105312, 0.719821, 0.0110386, -0.00977933, 0.352084, 0.935852
0.505167, 3.61955, 2.23375, 0.179585, 0.0280596, -0.0101212, 0.719798, 0.0113483, -0.00967667, 0.352074, 0.935853
0.51489, 3.61954, 2.23376, 0.17957, 0.0281558, -0.010119, 0.719765, 0.0113938, -0.00969239, 0.352058, 0.935859
0.524955, 3.61953, 2.23374, 0.179563, 0.0278809, -0.0102387, 0.719833, 0.0112438, -0.00970041, 0.35209, 0.935848
0.535064, 3.61954, 2.23376, 0.179563, 0.0282196, -0.00999388, 0.719816, 0.0114455, -0.00964538, 0.352083, 0.935849
0.545035, 3.61954, 2.23375, 0.17956, 0.0279671, -0.0101331, 0.719831, 0.0113027, -0.00966614, 0.35209, 0.935848
0.555001, 3.61953, 2.23377, 0.179586, 0.0277927, -0.0102163, 0.719826, 0.0112065, -0.00967434, 0.352088, 0.93585
0.564913, 3.61953, 2.23376, 0.179569, 0.0278417, -0.0103193, 0.719817, 0.0112113, -0.0097311, 0.352083, 0.935851
0.575015, 3.61953, 2.23376, 0.179585, 0.0280574, -0.0100393, 0.719773, 0.0113618, -0.00963783, 0.352063, 0.935858
0.585126, 3.61957, 2.23373, 0.179579, 0.0278365, -0.0101363, 0.719925, 0.0112406, -0.00964519, 0.352134, 0.935832
0.595039, 3.61957, 2.23373, 0.179583, 0.0280248, -0.0100733, 0.719908, 0.0113399, -0.00964878, 0.352126, 0.935834
0.604997, 3.61955, 2.23375, 0.179558, 0.0279067, -0.0102647, 0.719826, 0.0112513, -0.00971707, 0.352087, 0.935849
0.619831, 3.61956, 2.23375, 0.179574, 0.0279183, -0.0102401, 0.719851, 0.011261, -0.00970773, 0.352099, 0.935845
