t, x, y, z, angX, angY, angZ, qx, qy, qz, qw
0, 0.000498027, 2.4019, 0.177341, 3.11888, 3.12573, 2.01238, -0.0138352, 0.00062555, -0.53511, 0.844669
0.0100722, 0.00320806, 2.3957, 0.177168, 3.11782, 3.12506, 2.01628, -0.0144609, 0.000650295, -0.533464, 0.845699
0.0200007, 0.00594203, 2.38977, 0.177356, 3.11928, 3.12505, 2.02019, -0.0138459, 0.00106937, -0.531809, 0.846751
0.0299706, 0.00883782, 2.38387, 0.17713, 3.12, 3.12942, 2.02278, -0.0123813, -0.000571597, -0.530696, 0.847472
0.0401254, 0.011555, 2.37793, 0.177267, 3.11869, 3.12429, 2.02712, -0.0142908, 0.00128621, -0.528873, 0.84858
0.0500369, 0.014679, 2.37193, 0.176902, 3.11842, 3.12548, 2.02954, -0.0140914, 0.000730065, -0.527841, 0.849226
0.0650241, 0.0194247, 2.36288, 0.176825, 3.11836, 3.12617, 2.03401, -0.0139348, 0.000451141, -0.525939, 0.850408
0.0750663, 0.0226318, 2.35706, 0.177244, 3.11855, 3.12519, 2.03711, -0.014108, 0.000937315, -0.524626, 0.851216
0.0848348, 0.0261085, 2.35108, 0.177388, 3.11862, 3.12527, 2.0403, -0.014059, 0.000942634, -0.523267, 0.852052
0.0949903, 0.0294415, 2.34501, 0.177417, 3.11712, 3.12182, 2.0441, -0.0155933, 0.00205041, -0.521656, 0.853011
0.105021, 0.0328494, 2.33885, 0.177507, 3.118, 3.12285, 2.0473, -0.0149472, 0.00186789, -0.520289, 0.853858
0.115117, 0.0360888, 2.33262, 0.177579, 3.1191, 3.12388, 2.05093, -0.0142096, 0.00173622, -0.518732, 0.854817
0.125088, 0.0394276, 2.32641, 0.177608, 3.11911, 3.12424, 2.05444, -0.0141093, 0.00161137, -0.517233, 0.855727
0.135112, 0.0428343, 2.32005, 0.177413, 3.11843, 3.12455, 2.05741, -0.0143177, 0.0013256, -0.515959, 0.856492
0.145068, 0.046359, 2.31405, 0.177684, 3.11819, 3.1235, 2.06065, -0.0146856, 0.00173669, -0.514576, 0.857317
0.155166, 0.0498058, 2.308, 0.177803, 3.118, 3.12417, 2.06405, -0.0145955, 0.00142454, -0.513113, 0.858196
0.165123, 0.0532688, 2.30134, 0.17748, 3.1173, 3.1241, 2.06783, -0.0149118, 0.00130224, -0.511492, 0.859158
0.175028, 0.0567958, 2.29513, 0.177733, 3.11914, 3.12575, 2.07164, -0.0136934, 0.00108978, -0.509849, 0.860154
0.185048, 0.0604867, 2.28865, 0.17743, 3.11747, 3.12531, 2.07479, -0.014525, 0.000874995, -0.508496, 0.860941
0.194974, 0.0642978, 2.28265, 0.177435, 3.11673, 3.12567, 2.07815, -0.0147495, 0.000562065, -0.507047, 0.861792
0.205038, 0.0680753, 2.27603, 0.177744, 3.11782, 3.12495, 2.08183, -0.0144594, 0.00117298, -0.505464, 0.862725
0.219934, 0.0739381, 2.26638, 0.177711, 3.11732, 3.12513, 2.08693, -0.0146288, 0.00100706, -0.503261, 0.86401
0.22512, 0.0757677, 2.26301, 0.177525, 3.11716, 3.12591, 2.08919, -0.0145035, 0.000644049, -0.50228, 0.864583
0.239858, 0.0817787, 2.25342, 0.177763, 3.11637, 3.12398, 2.09417, -0.0153208, 0.00131784, -0.500133, 0.865812
0.250125, 0.0857305, 2.24684, 0.177907, 3.11549, 3.1217, 2.09855, -0.0162713, 0.00212351, -0.498244, 0.866882
0.260099, 0.0898693, 2.24031, 0.177667, 3.11657, 3.12444, 2.10178, -0.0151179, 0.00122504, -0.496835, 0.867713
0.269823, 0.0938898, 2.23361, 0.177607, 3.11593, 3.12528, 2.10547, -0.0151851, 0.000732917, -0.495232, 0.868628
0.280099, 0.0978812, 2.22716, 0.17755, 3.1149, 3.12551, 2.10915, -0.0155747, 0.000407562, -0.493631, 0.869532
0.290076, 0.101984, 2.22063, 0.177585, 3.11478, 3.12534, 2.11251, -0.0156674, 0.000475581, -0.492168, 0.870359
0.300281, 0.106156, 2.21402, 0.177681, 3.1151, 3.12585, 2.11691, -0.0154047, 0.000367906, -0.490251, 0.871445
0.310125, 0.110186, 2.2071, 0.177873, 3.11491, 3.12377, 2.12159, -0.0159944, 0.00126509, -0.488219, 0.872574
0.319858, 0.114519, 2.20038, 0.177864, 3.11441, 3.12342, 2.12542, -0.0162908, 0.00132538, -0.48655, 0.8735
0.33006, 0.11893, 2.19362, 0.177959, 3.11415, 3.12216, 2.12948, -0.0167092, 0.00184932, -0.48478, 0.874474
0.340128, 0.123432, 2.18698, 0.177759, 3.11377, 3.12309, 2.13294, -0.0166468, 0.00137926, -0.483264, 0.875315
0.350061, 0.127793, 2.1804, 0.177793, 3.11058, 3.11984, 2.13749, -0.0188234, 0.00207138, -0.481288, 0.876358
0.359967, 0.132397, 2.1739, 0.177966, 3.11406, 3.125, 2.14086, -0.0160559, 0.000674189, -0.479783, 0.87724
0.369888, 0.136904, 2.16709, 0.177938, 3.11298, 3.12388, 2.14509, -0.0167969, 0.000944065, -0.477935, 0.878234
0.384868, 0.143798, 2.15689, 0.17804, 3.1104, 3.12212, 2.15032, -0.0183469, 0.00114762, -0.475647, 0.879444
0.390116, 0.146085, 2.15373, 0.178097, 3.11008, 3.12253, 2.15381, -0.0183918, 0.000922328, -0.474106, 0.880275
0.405101, 0.153052, 2.14336, 0.178057, 3.11307, 3.12673, 2.15923, -0.0160768, -0.000174491, -0.471702, 0.881611
0.415056, 0.159115, 2.14302, 0.180395, 3.11317, 3.1274, 2.16362, -0.0158767, -0.000409465, -0.469762, 0.88265
0.425072, 0.162588, 2.1301, 0.178351, 3.11799, 3.13273, 2.16723, -0.0125017, -0.00161022, -0.468144, 0.883562
