t, x, y, z, angX, angY, angZ, qx, qy, qz, qw
0, 0.908046, 3.82047, 0.187699, 3.13377, 3.13296, 0.900355, 0.0055897, 0.00164211, 0.900362, -0.435103
0.00999737, 0.901108, 3.81124, 0.187687, 3.13443, 3.13199, 0.909187, 0.00588659, 0.00111149, 0.898431, -0.439074
0.020067, 0.894173, 3.80197, 0.18766, 3.13622, 3.13033, 0.918725, 0.00623632, -8.98226e-05, 0.896325, -0.443355
0.0299308, 0.887203, 3.79262, 0.187522, 3.13568, 3.13101, 0.927822, 0.00605291, 0.000274772, 0.8943, -0.447427
0.0400119, 0.880375, 3.78335, 0.187551, 3.13623, 3.13013, 0.937418, 0.00632339, -0.000197124, 0.892141, -0.451712
0.0499043, 0.873683, 3.77385, 0.187487, 3.13509, 3.13018, 0.946478, 0.00656081, 0.000293892, 0.890086, -0.455746
0.0599434, 0.867062, 3.7643, 0.187544, 3.13498, 3.13002, 0.955741, 0.00665979, 0.000275333, 0.887965, -0.459862
0.070025, 0.860629, 3.7546, 0.18752, 3.13511, 3.13014, 0.964658, 0.00657617, 0.000217082, 0.885907, -0.463817
0.0800219, 0.854228, 3.7448, 0.18754, 3.13618, 3.13046, 0.97375, 0.00618717, -0.000212947, 0.883789, -0.467844
0.0899289, 0.847864, 3.7348, 0.187532, 3.13657, 3.13158, 0.982715, 0.00560048, -0.000149121, 0.881685, -0.471805
0.100005, 0.841645, 3.72489, 0.187416, 3.13663, 3.13088, 0.991654, 0.00589106, -0.000365525, 0.879567, -0.475739
0.115028, 0.832462, 3.70998, 0.187264, 3.13661, 3.13011, 1.00568, 0.00623046, -0.000580903, 0.876206, -0.481896
0.125019, 0.826525, 3.69983, 0.187243, 3.13646, 3.13095, 1.01464, 0.00589895, -0.000340589, 0.874042, -0.485814
0.135012, 0.82053, 3.68957, 0.187102, 3.13729, 3.13019, 1.02395, 0.00602239, -0.000918623, 0.871769, -0.489878
0.145088, 0.814704, 3.67941, 0.186958, 3.13682, 3.13118, 1.03317, 0.00570396, -0.000496303, 0.869502, -0.493896
0.154816, 0.80886, 3.66922, 0.187019, 3.13809, 3.13027, 1.04262, 0.00578022, -0.001302, 0.867157, -0.497999
0.164993, 0.803206, 3.6589, 0.187104, 3.13712, 3.13188, 1.05135, -0.00532169, 0.000501393, -0.864977, 0.501782
0.174972, 0.797567, 3.64837, 0.187291, 3.13746, 3.13319, 1.0602, -0.00466825, 0.000342203, -0.862753, 0.505604
0.185056, 0.792176, 3.63801, 0.18753, 3.1381, 3.13233, 1.06925, -0.00487622, 0.000857215, -0.860453, 0.509505
0.195035, 0.786841, 3.62756, 0.187334, 3.13726, 3.13213, 1.07861, -0.00516975, 0.000570982, -0.858059, 0.513525
0.205016, 0.781454, 3.61719, 0.187128, 3.13655, 3.13263, 1.08739, -0.00513871, 0.000159758, -0.855798, 0.517284
0.214997, 0.776202, 3.60667, 0.186895, 3.13698, 3.13259, 1.09673, -0.00504302, 0.00037755, -0.853374, 0.521275
0.224852, 0.771253, 3.59595, 0.186652, 3.13779, 3.13101, 1.10515, -0.00550017, 0.00115874, -0.851167, 0.524864
0.234958, 0.766245, 3.58502, 0.186555, 3.13823, 3.1316, 1.11411, -0.00513125, 0.00121234, -0.848807, 0.528676
0.249969, 0.758863, 3.56882, 0.186955, 3.13841, 3.13282, 1.12749, -0.00455842, 0.00100186, -0.845256, 0.534342
0.254768, 0.756441, 3.56339, 0.187055, 3.13811, 3.13418, 1.13204, -0.00406251, 0.000517498, -0.844039, 0.536266
0.269948, 0.749314, 3.54706, 0.187322, 3.13939, 3.13367, 1.14607, -0.00392791, 0.00122194, -0.840254, 0.542177
0.279837, 0.744621, 3.53612, 0.187138, 3.13914, 3.13389, 1.15526, -0.00389492, 0.0010735, -0.837754, 0.546034
0.289918, 0.74, 3.52519, 0.186828, 3.13847, 3.13381, 1.16498, -0.00410595, 0.000836955, -0.835093, 0.550093
0.299956, 0.735637, 3.51423, 0.18657, 3.13869, 3.13194, 1.17464, -0.00482061, 0.00146673, -0.832422, 0.55412
0.310042, 0.731313, 3.50319, 0.18634, 3.1382, 3.13214, 1.18397, -0.00486901, 0.00123141, -0.829828, 0.557997
0.320104, 0.727039, 3.49191, 0.186412, 3.13878, 3.13396, 1.19334, -0.00394813, 0.000983081, -0.827208, 0.561881
0.329813, 0.722755, 3.48056, 0.186556, 3.1394, 3.13468, 1.20236, -0.00347204, 0.00105245, -0.824665, 0.565609
0.339981, 0.718698, 3.46928, 0.186743, 3.14026, 3.13382, 1.21162, -0.00357405, 0.0016638, -0.822037, 0.569421
0.349955, 0.714744, 3.458, 0.186829, 3.14077, 3.1328, 1.22085, -0.00384044, 0.00218242, -0.819396, 0.57321
0.359923, 0.710806, 3.44659, 0.186674, 3.14089, 3.13279, 1.23053, -0.00379858, 0.00225196, -0.816613, 0.577169
0.369996, 0.707052, 3.43514, 0.186418, 3.14065, 3.13345, 1.23954, -0.00358944, 0.00198001, -0.814006, 0.580842
0.379968, 0.70334, 3.42359, 0.185967, 3.14116, 3.13138, 1.249, -0.00426633, 0.00281047, -0.811246, 0.584683
0.389988, 0.700258, 3.41159, 0.185896, 0.00186398, 0.0130713, -1.88564, -0.00474118, 0.0045939, -0.809196, 0.587502
0.399945, 0.696951, 3.39984, 0.185898, 0.0028706, 0.0139293, -1.87673, -0.00476918, 0.00527451, -0.806565, 0.591102
0.414919, 0.692116, 3.38226, 0.186117, 0.00507548, 0.0163163, -1.8627, -0.00503186, 0.00690461, -0.802383, 0.596748
0.424996, 0.688556, 3.37121, 0.186009, 0.00235616, 0.0138746, -1.85064, -0.00483287, 0.00511436, -0.798787, 0.601572
0.43502, 0.685389, 3.3597, 0.185811, 0.00123995, 0.0141337, -1.84119, -0.0052496, 0.0047713, -0.795941, 0.605333
0.444989, 0.682333, 3.34813, 0.185636, 3.14105, 3.12818, 1.30955, -0.00548212, 0.00386791, -0.793168, 0.608966
0.455016, 0.679473, 3.3364, 0.185398, 3.14008, 3.12846, 1.31894, -0.00565099, 0.00342481, -0.790303, 0.612681
0.464985, 0.676974, 3.32462, 0.18535, 3.14081, 3.12585, 1.32803, -0.00644118, 0.00454478, -0.787501, 0.616263
0.474973, 0.674593, 3.31273, 0.185203, 3.13987, 3.12616, 1.33696, -0.00658914, 0.00410675, -0.784746, 0.619769
0.484974, 0.672078, 3.30085, 0.18525, 3.13912, 3.12808, 1.34644, -0.0060542, 0.0032439, -0.781805, 0.623485
0.495017, 0.67021, 3.28839, 0.18548, 3.14102, 3.12623, 1.35334, -0.00616889, 0.00458559, -0.779641, 0.626179
0.504987, 0.668145, 3.27644, 0.185297, 3.13972, 3.12612, 1.36244, -0.00659961, 0.00414698, -0.776785, 0.629718
0.515002, 0.665688, 3.26513, 0.185207, 3.13688, 3.13072, 1.37386, -0.00569592, 0.0016258, -0.773191, 0.634145
0.524974, 0.663528, 3.25315, 0.185002, 3.13531, 3.13224, 1.38341, -0.00560544, 0.000562596, -0.770155, 0.637831
0.53496, 0.661568, 3.24117, 0.184735, 3.13425, 3.13347, 1.39289, -0.00546865, -0.000211142, -0.767126, 0.641473
0.544993, 0.659751, 3.22904, 0.184582, 3.13394, 3.13501, 1.40219, -0.00498266, -0.000798119, -0.764136, 0.645036
0.55498, 0.657944, 3.21695, 0.184831, 3.13478, 3.1383, 1.41145, -0.00346066, -0.00152375, -0.761139, 0.648578
0.569891, 0.655591, 3.19875, 0.185051, 3.13478, 3.14067, 1.42498, -0.00257729, -0.00227678, -0.756732, 0.653716
0.575042, 0.654984, 3.19267, 0.185007, 3.13352, 3.14158, 1.42943, -0.00264887, -0.00304467, -0.755274, 0.655396
0.589978, 0.653026, 3.17453, 0.184596, 3.13088, -3.13903, 1.44348, -0.00257797, -0.00486744, -0.75064, 0.660688
0.600153, 0.65171, 3.16234, 0.18442, 3.13014, -3.13572, 1.45246, -0.00160768, -0.00623237, -0.747657, 0.664054
0.609856, 0.650492, 3.15008, 0.184267, 3.13068, -3.13508, 1.46201, -0.00122058, -0.00623656, -0.744476, 0.667619
0.61979, 0.649512, 3.13788, 0.184339, 3.13086, -3.13652, 1.47105, -0.00172061, -0.0056777, -0.741457, 0.670974
0.630034, 0.648675, 3.12544, 0.18424, 3.13164, -3.13832, 1.48045, -0.0021493, -0.00477989, -0.7383, 0.674452
0.639918, 0.647958, 3.11319, 0.184334, 3.13207, -3.13768, 1.4892, -0.0017879, -0.00482783, -0.735343, 0.677676
0.650049, 0.64728, 3.1007, 0.184319, 3.13337, -3.14023, 1.49889, -0.0023034, -0.00347352, -0.732059, 0.681228
0.659853, 0.646802, 3.08841, 0.184255, 3.13307, 3.14018, 1.50796, -0.00342951, -0.0026229, -0.728965, 0.684537
0.669996, 0.646276, 3.07614, 0.184091, 3.13242, 3.13979, 1.51724, -0.00380681, -0.00270773, -0.725781, 0.68791
0.679989, 0.645922, 3.06377, 0.183849, 3.13226, 3.13891, 1.52642, -0.00419511, -0.00244548, -0.722618, 0.69123
0.690068, 0.645857, 3.05128, 0.183604, 3.13272, 3.13724, 1.53546, -0.0046472, -0.00167805, -0.719488, 0.694488
0.699981, 0.645795, 3.03864, 0.183389, 3.13401, 3.13473, 1.5451, -0.00510161, -0.000321145, -0.716134, 0.697944
0.709877, 0.645821, 3.02636, 0.183494, 3.13435, 3.13552, 1.55369, -0.00470166, -0.000454197, -0.713128, 0.701018
0.719997, 0.645766, 3.01393, 0.183793, 3.13487, 3.13403, 1.56314, -0.00505113, 0.000277042, -0.709807, 0.704378
0.734979, 0.646492, 2.99563, 0.183886, 3.13465, 3.12976, 1.57892, -0.00663172, 0.0017546, -0.704227, 0.709942
0.744991, 0.646997, 2.98328, 0.183926, 3.13444, 3.12827, 1.58795, -0.00721739, 0.00224297, -0.701013, 0.713108
0.75498, 0.647505, 2.97088, 0.183675, 3.13387, 3.13119, 1.59764, -0.00639596, 0.00103505, -0.697552, 0.716505
0.764987, 0.648072, 2.95854, 0.183421, 3.13383, 3.12726, 1.60706, -0.00777042, 0.00246489, -0.694168, 0.719767
0.774987, 0.64892, 2.94605, 0.183183, 3.1336, 3.12795, 1.61618, -0.00760159, 0.00217016, -0.690879, 0.722928
0.78498, 0.64987, 2.93361, 0.182926, 3.13286, 3.12882, 1.62507, -0.00756278, 0.00163392, -0.687661, 0.72599
