t, a_x, a_y, a_z, w_x, w_y, w_z, qx, qy, qz, qw 
0.389976, 0.0430969, -0.0239427, 9.77343, 0.00319589, -0.00319589, -0.0127836, 0.0031306, -0.00234811, -0.102925, 0.994681
0.401995, -0.0095771, 0.0143656, 9.72076, 0.00639178, -0, -0.00958767, 0.00313038, -0.00234841, -0.103021, 0.994672
0.413978, 0.0287313, -0.0287313, 9.69681, 0.00319589, -0, -0.00958767, 0.00313027, -0.00234856, -0.103068, 0.994667
0.419973, 0.0143656, -0, 9.69202, 0.00852238, -0.00319589, -0.010653, 0.00317784, -0.00235366, -0.103116, 0.994661
0.431973, 0.0239427, -0, 9.6585, 0.00426119, -0, -0.00958767, 0.00317772, -0.00235381, -0.103164, 0.994657
0.443973, 0.0143656, -0.0143656, 9.71597, 0.00852238, 0.0010653, -0.00745708, 0.00317772, -0.00235381, -0.103164, 0.994657
0.450041, 0.0430969, -0.0143656, 9.73991, 0.010653, -0.00532648, -0.00958767, 0.00322529, -0.00235891, -0.103211, 0.994651
0.462017, -0.0287313, -0.0095771, 9.67287, 0, -0, -0.00852238, 0.00322518, -0.00235906, -0.103259, 0.994646
0.473979, 0.0718282, -0.0143656, 9.73991, 0.00745708, -0, -0.00426119, 0.00322507, -0.00235922, -0.103307, 0.994642
0.479974, -0.0239427, -0, 9.73033, 0.00532648, -0.00213059, -0.00532648, 0.00322495, -0.00235937, -0.103354, 0.994637
0.491976, -0.0095771, -0.0430969, 9.71118, -0.0010653, -0.0010653, -0.00532648, 0.00317716, -0.00235457, -0.103402, 0.994632
0.503989, 0.052674, -0.0574626, 9.72554, 0.0117183, -0, -0.010653, 0.00317705, -0.00235472, -0.10345, 0.994627
0.509981, 0.0335198, 0.0239427, 9.77822, 0.00213059, -0.00319589, -0.00852238, 0.00322461, -0.00235984, -0.103497, 0.994622
0.52199, 0.00478855, -0.0670397, 9.73512, 0.0010653, -0, -0.00852238, 0.00317682, -0.00235503, -0.103545, 0.994617
0.533976, 0.052674, -0.0191542, 9.7447, 0.0117183, -0.00213059, -0.010653, 0.00317659, -0.00235533, -0.10364, 0.994607
0.539971, -0.0239427, -0.0143656, 9.60583, 0.00213059, -0.00319589, -0.00852238, 0.00322416, -0.00236045, -0.103688, 0.994602
0.551967, 0, -0.0478855, 9.70639, 0.00213059, -0, -0.00958767, 0.00317637, -0.00235564, -0.103736, 0.994597
0.563982, 0.0430969, 0.00478855, 9.76864, 0.00852238, 0.0010653, -0.00852238, 0.00317614, -0.00235594, -0.103831, 0.994587
0.569979, 0.0143656, -0.0191542, 9.63456, 0.00319589, -0.00319589, -0.00852238, 0.00317603, -0.00235609, -0.103879, 0.994582
0.582, 0.0383084, -0.0430969, 9.74949, 0.00426119, 0.0010653, -0.00639178, 0.00317603, -0.00235609, -0.103879, 0.994582
0.593993, 0.0383084, -0.0143656, 9.7447, 0.00852238, -0.00213059, -0.00745708, 0.00317592, -0.00235625, -0.103926, 0.994577
0.599991, 0.0095771, 0.0191542, 9.60583, 0.00213059, -0.00319589, -0.00958767, 0.00322348, -0.00236138, -0.103974, 0.994572
0.611994, 0.0622511, -0.0143656, 9.74949, 0.0010653, -0, -0.010653, 0.0031707, -0.00240423, -0.104022, 0.994567
0.624033, 0.0718282, -0.0095771, 9.74949, 0.00958767, -0.00319589, -0.00958767, 0.00321827, -0.00240937, -0.104069, 0.994562
0.629989, 0.0191542, 0.00478855, 9.68724, 0.00426119, -0.00213059, -0.00852238, 0.00321815, -0.00240952, -0.104117, 0.994557
0.642003, 0.0143656, -0.0814053, 9.64414, 0.0010653, -0.00213059, -0.00639178, 0.00317047, -0.00240453, -0.104117, 0.994557
0.654008, 0.00478855, 0.0143656, 9.76385, 0.010653, -0.00213059, -0.00958767, 0.00321803, -0.00240968, -0.104165, 0.994552
0.66, 0.0239427, 0.0095771, 9.69202, 0.00639178, 0.0010653, -0.00426119, 0.00321792, -0.00240983, -0.104212, 0.994547
0.671996, 0.0191542, -0.0095771, 9.69202, 0, -0.0010653, -0.00852238, 0.0032178, -0.00240999, -0.10426, 0.994542
0.683968, 0.00478855, -0.00478855, 9.71597, 0.00745708, -0.00319589, -0.0117183, 0.00321769, -0.00241014, -0.104308, 0.994537
0.689996, 0, 0.00478855, 9.70639, 0.010653, -0, -0.00958767, 0.00326525, -0.0024153, -0.104355, 0.994532
0.701979, 0.0143656, -0.00478855, 9.7016, 0.0010653, -0.00426119, -0.00852238, 0.00326513, -0.00241545, -0.104403, 0.994527
0.713982, 0.0191542, -0.0095771, 9.66329, 0.00532648, -0.0010653, -0.010653, 0.00326013, -0.00246313, -0.104403, 0.994527
0.719982, 0.0383084, -0, 9.74949, 0.010653, -0, -0.00745708, 0.00326001, -0.00246329, -0.10445, 0.994522
0.731983, 0.0191542, -0.0095771, 9.67287, 0, -0.0010653, -0.0117183, 0.00325989, -0.00246344, -0.104498, 0.994517
0.743978, -0.0143656, -0.00478855, 9.6585, 0.00213059, -0, -0.00958767, 0.00326479, -0.00241592, -0.104546, 0.994512
0.749986, 0.0335198, 0.00478855, 9.77343, 0.00745708, -0, -0.010653, 0.00326455, -0.00241624, -0.104641, 0.994502
0.761984, 0, 0.0335198, 9.7016, 0.00426119, -0, -0.00852238, 0.00331211, -0.00242141, -0.104689, 0.994497
0.773982, 0.0383084, 0.00478855, 9.64414, -0.0010653, -0, -0.010653, 0.003312, -0.00242157, -0.104736, 0.994492
0.780004, 0, -0.0766168, 9.7447, 0.00639178, -0, -0.010653, 0.00326421, -0.00241671, -0.104784, 0.994487
0.791977, 0.0383084, 0.0430969, 9.70639, 0.00958767, -0, -0.00958767, 0.00331165, -0.00242205, -0.104879, 0.994476
0.803974, 0.0143656, -0.0287313, 9.67766, 0.00213059, -0.00213059, -0.00958767, 0.00331153, -0.0024222, -0.104927, 0.994471
0.809973, 0.052674, -0.0574626, 9.7016, 0, -0.00426119, -0.00958767, 0.00326374, -0.00241733, -0.104975, 0.994467
0.821979, 0.0574626, -0.0095771, 9.75428, 0.00958767, -0, -0.010653, 0.00326363, -0.00241749, -0.105023, 0.994462
0.833985, 0.0335198, 0.0287313, 9.62977, 0.00852238, -0, -0.010653, 0.00331107, -0.00242284, -0.105118, 0.994451
0.839979, 0.0430969, -0.0478855, 9.72554, 0, -0, -0.00958767, 0.00331095, -0.002423, -0.105165, 0.994446
0.851979, 0.0383084, -0.0287313, 9.73512, 0.00532648, -0.00213059, -0.00745708, 0.00325812, -0.00246579, -0.105213, 0.994441
0.863998, 0.0095771, -0.0718282, 9.73033, 0.00745708, -0, -0.00958767, 0.00325788, -0.0024661, -0.105308, 0.994431
0.869975, -0.0239427, 0.0191542, 9.66329, 0.00319589, -0.00532648, -0.00958767, 0.0032627, -0.00241874, -0.105404, 0.994421
0.881999, 0.0430969, -0.0287313, 9.73991, 0.0010653, -0.00319589, -0.00852238, 0.00325753, -0.00246657, -0.105451, 0.994416
0.893975, 0.0335198, -0.0335198, 9.66329, 0.00532648, 0.00213059, -0.010653, 0.00325741, -0.00246672, -0.105499, 0.994411
0.899979, 0.0430969, -0.0191542, 9.73991, 0.00745708, -0, -0.010653, 0.00325729, -0.00246688, -0.105547, 0.994406
0.91199, -0.0191542, -0, 9.68724, 0.00213059, -0.00213059, -0.0117183, 0.00325717, -0.00246703, -0.105594, 0.994401
0.923986, -0.00478855, -0.0335198, 9.66329, 0.0010653, -0.00213059, -0.00745708, 0.00325705, -0.00246719, -0.105642, 0.994396
0.929982, -0.0191542, -0.0191542, 9.73991, 0.00958767, -0, -0.010653, 0.003262, -0.00241968, -0.10569, 0.994391
0.94198, 0.0287313, -0.0287313, 9.73033, 0.00639178, -0, -0.00958767, 0.00326189, -0.00241983, -0.105738, 0.994386
0.954006, 0.0383084, -0, 9.73512, 0.00426119, -0.0010653, -0.00958767, 0.00326177, -0.00241999, -0.105785, 0.994381
0.959999, 0.0430969, -0.0287313, 9.71118, 0.0010653, -0.00213059, -0.00745708, 0.0032567, -0.00246766, -0.105785, 0.994381
