time, velFL, velFR, velBL, velBR
0, 0, 0, 0, 0
0.0200059, 0, 0, 0, 0
0.0399749, 0, 0, 0, 0
0.0599799, 0, 0, 0, 0
0.0800021, 0, 0, 0, 0
0.100011, 0, 0, 0, 0
0.119995, 0, 0, 0, 0
0.139969, 0, 0, 0, 0
0.160005, 0, 0, 0, 0
0.18, 0, 0, 0, 0
0.199988, 0, 0, 0, 0
0.219984, 0, 0, 0, 0
0.239997, 0, 0, 0, 0
0.260023, 0, 0, 0, 0
0.279991, 0, 0, 0, 0
0.300016, 0, 0, 0, 0
0.319985, 0, 0, 0, 0
0.339988, 0, 0, 0, 0
0.359993, 0, 0, 0, 0
0.379986, 0, 0, 0, 0
0.399987, 0, 0, 0, 0
0.419992, 0, 0, 0, 0
0.440037, 0, 0, 0, 0
0.460061, 0, 0, 0, 0
0.480066, 0, 0, 0, 0
0.499999, 0, 0, 0, 0
0.519987, 0, 0, 0, 0
0.539982, 0, 0, 0, 0
0.560008, 0, 0, 0, 0
0.579998, 0, 0, 0, 0
0.600002, 0, 0, 0, 0
0.620011, 0, 0, 0, 0
0.640067, 0, 0, 0, 0
0.659991, 0, 0, 0, 0
0.68, 0, 0, 0, 0
0.699992, 0, 0, 0, 0
0.72, 0, 0, 0, 0
0.739994, 0, 0, 0, 0
0.759973, 0, 0, 0, 0
0.779987, 0, 0, 0, 0
0.799995, 0, 0, 0, 0
0.820012, 0, 0, 0, 0
0.839986, 0, 0, 0, 0
0.860002, 0, 0, 0, 0
0.879983, 0, 0, 0, 0
0.899999, 0, 0, 0, 0
0.919953, 0, 0, 0, 0
0.94001, 0, 0, 0, 0
0.960005, 0, 0, 0, 0
0.980007, 0, 0, 0, 0
1, 0, 0, 0, 0
1.02001, 0, 0, 0, 0
1.04, 0, 0, 0, 0
1.06001, 0, 0, 0, 0
1.07999, 0, 0, 0, 0
1.09999, 0, 0, 0, 0
1.11998, 0, 0, 0, 0
1.14003, 0, 0, 0, 0
1.16004, 0, 0, 0, 0
1.18, 0, 0, 0, 0
1.2, 0, 0, 0, 0
1.2201, 0, 0, 0, 0
1.24003, 0, 0, 0, 0
1.26, 0, 0, 0, 0
1.28002, 0, 0, 0, 0
1.3, 0, 0, 0, 0
1.31999, 0, 0, 0, 0
1.33999, 0, 0, 0, 0
1.35999, 0, 0, 0, 0
1.37999, 0, 0, 0, 0
1.40001, 0, 0, 0, 0
1.42, 0, 0, 0, 0
1.44005, 0, 0, 0, 0
1.4601, 0, 0, 0, 0
1.48003, 0, 0, 0, 0
1.50001, 0, 0, 0, 0
1.52001, 0, 0, 0, 0
1.53999, 0, 0, 0, 0
1.56, 0, 0, 0, 0
