time, velFL, velFR, velBL, velBR
0, 0, 0, 0, 0
0.020005, 0, 0, 0, 0
0.0400209, 0, 0, 0, 0
0.0600059, 0, 0, 0, 0
0.0800431, 0, 0, 0, 0
0.100042, 0, 0, 0, 0
0.120018, 0, 0, 0, 0
0.14001, 0, 0, 0, 0
0.160011, 0, 0, 0, 0
0.180004, 0, 0, 0, 0
0.200007, 0, 0, 0, 0
0.220007, 0, 0, 0, 0
0.24, 0, 0, 0, 0
0.259983, 0, 0, 0, 0
0.280023, 0, 0, 0, 0
0.299997, 0, 0, 0, 0
0.319985, 0, 0, 0, 0
0.340007, 0, 0, 0, 0
0.359993, 0, 0, 0, 0
0.37999, 0, 0, 0, 0
0.400014, 0, 0, 0, 0
0.420003, 0, 0, 0, 0
0.439989, 0, 0, 0, 0
0.460022, 0, 0, 0, 0
0.479992, 0, 0, 0, 0
0.500057, 0, 0, 0, 0
0.520026, 0, 0, 0, 0
0.540023, 0, 0, 0, 0
0.560012, 0, 0, 0, 0
0.580026, 0, 0, 0, 0
0.600006, 0, 0, 0, 0
0.619998, 0, 0, 0, 0
0.640023, 0, 0, 0, 0
0.660009, 0, 0, 0, 0
0.679995, 0, 0, 0, 0
0.700019, 0, 0, 0, 0
0.720035, 0, 0, 0, 0
0.739997, 0, 0, 0, 0
0.760012, 0, 0, 0, 0
0.780006, 0, 0, 0, 0
0.800043, 0, 0, 0, 0
0.820424, 0, 0, 0, 0
0.840204, 0, 0, 0, 0
0.860025, 0, 0, 0, 0
0.880023, 0, 0, 0, 0
0.900036, 0, 0, 0, 0
0.920006, 0, 0, 0, 0
0.940033, 0, 0, 0, 0
0.960003, 0, 0, 0, 0
0.979994, 0, 0, 0, 0
1.00001, 0, 0, 0, 0
1.02002, 0, 0, 0, 0
1.0401, 0, 0, 0, 0
1.06008, 0, 0, 0, 0
1.08, 0, 0, 0, 0
1.09999, 0, 0, 0, 0
1.12003, 0, 0, 0, 0
1.14009, 0, 0, 0, 0
1.16, 0, 0, 0, 0
1.18012, 0, 0, 0, 0
1.20006, 0, 0, 0, 0
1.22, 0, 0, 0, 0
1.24003, 0, 0, 0, 0
1.25999, 0, 0, 0, 0
1.28004, 0, 0, 0, 0
1.30014, 0, 0, 0, 0
1.3201, 0, 0, 0, 0
1.34006, 0, 0, 0, 0
1.36001, 0, 0, 0, 0
1.38, 0, 0, 0, 0
1.4, 0, 0, 0, 0
1.42, 0, 0, 0, 0
1.44, 0, 0, 0, 0
1.45999, 0, 0, 0, 0
1.48001, 0, 0, 0, 0
1.50001, 0, 0, 0, 0
1.51994, 0, 0, 0, 0
1.54004, 0, 0, 0, 0
1.56004, 0, 0, 0, 0
1.58, 0, 0, 0, 0
1.60011, 0, 0, 0, 0
1.62016, 0, 0, 0, 0
1.64007, 0, 0, 0, 0
1.6601, 0, 0, 0, 0
1.68004, 0, 0, 0, 0
1.69999, 0, 0, 0, 0
1.72001, 0, 0, 0, 0
1.74005, 0, 0, 0, 0
1.76006, 0, 0, 0, 0
1.78006, 0, 0, 0, 0
1.80005, 0, 0, 0, 0
1.82004, 0, 0, 0, 0
1.84004, 0, 0, 0, 0
1.86006, 0, 0, 0, 0
1.88012, 0, 0, 0, 0
1.90005, 0, 0, 0, 0
1.92, 0, 0, 0, 0
1.94001, 0, 0, 0, 0
1.96008, 0, 0, 0, 0
1.98, 0, 0, 0, 0
2, 0, 0, 0, 0
2.02005, 0, 0, 0, 0
2.04, 0, 0, 0, 0
2.06002, 0, 0, 0, 0
2.08003, 0, 0, 0, 0
2.10001, 0, 0, 0, 0
2.12001, 0, 0, 0, 0
2.14001, 0, 0, 0, 0
2.16001, 0, 0, 0, 0
2.17999, 0, 0, 0, 0
2.20001, 0, 0, 0, 0
2.22, 0, 0, 0, 0
2.23998, 0, 0, 0, 0
2.26, 0, 0, 0, 0
2.28, 0, 0, 0, 0
2.30001, 0, 0, 0, 0
2.32002, 0, 0, 0, 0
2.34002, 0, 0, 0, 0
2.36001, 0, 0, 0, 0
2.38001, 0, 0, 0, 0
2.40005, 0, 0, 0, 0
2.42, 0, 0, 0, 0
2.44002, 0, 0, 0, 0
2.46, 0, 0, 0, 0
2.48, 0, 0, 0, 0
2.50004, 0, 0, 0, 0
2.52001, 0, 0, 0, 0
2.53995, 0, 0, 0, 0
2.56008, 0, 0, 0, 0
2.5802, 0, 0, 0, 0
2.60004, 0, 0, 0, 0
2.62003, 0, 0, 0, 0
2.64003, 0, 0, 0, 0
2.66, 0, 0, 0, 0
2.68002, 0, 0, 0, 0
2.70001, 0, 0, 0, 0
2.72001, 0, 0, 0, 0
2.74001, 0, 0, 0, 0
2.76003, 0, 0, 0, 0
2.78004, 0, 0, 0, 0
2.80001, 0, 0, 0, 0
2.82006, 0, 0, 0, 0
2.84009, 0, 0, 0, 0
2.86006, 0, 0, 0, 0
2.88011, 0, 0, 0, 0
2.9, 0, 0, 0, 0
2.92004, 0, 0, 0, 0
2.94004, 0, 0, 0, 0
2.96, 0, 0, 0, 0
2.98005, 0, 0, 0, 0
3, 0, 0, 0, 0
3.02, 0, 0, 0, 0
3.04002, 0, 0, 0, 0
3.06001, 0, 0, 0, 0
3.07996, 0, 0, 0, 0
3.10015, 0, 0, 0, 0
3.1201, 0, 0, 0, 0
3.14007, 0, 0, 0, 0
3.16003, 0, 0, 0, 0
3.18005, 0, 0, 0, 0
3.20001, 0, 0, 0, 0
3.22004, 0, 0, 0, 0
3.24001, 0, 0, 0, 0
3.26002, 0, 0, 0, 0
3.28005, 0, 0, 0, 0
3.3, 0, 0, 0, 0
3.32001, 0, 0, 0, 0
3.34002, 0, 0, 0, 0
3.36003, 0, 0, 0, 0
