time, velFL, velFR, velBL, velBR
0, 0, 0, 0, 0
0.0200372, 0, 0, 0, 0
0.0400321, 0, 0, 0, 0
0.06002, 0, 0, 0, 0
0.0800021, 0, 0, 0, 0
0.100035, 0, 0, 0, 0
0.120021, 0, 0, 0, 0
0.140013, 0, 0, 0, 0
0.160021, 0, 0, 0, 0
0.179997, 0, 0, 0, 0
0.200012, 0, 0, 0, 0
0.220077, 0, 0, 0, 0
0.240006, 0, 0, 0, 0
0.260003, 0, 0, 0, 0
0.279995, 0, 0, 0, 0
0.299999, 0, 0, 0, 0
0.320005, 0, 0, 0, 0
0.340143, 0, 0, 0, 0
0.360104, 0, 0, 0, 0
0.380031, 0, 0, 0, 0
0.400019, 0, 0, 0, 0
0.419999, 0, 0, 0, 0
0.440005, 0, 0, 0, 0
0.460005, 0, 0, 0, 0
0.479994, 0, 0, 0, 0
0.500002, 0, 0, 0, 0
0.520006, 0, 0, 0, 0
0.540006, 0, 0, 0, 0
0.560002, 0, 0, 0, 0
0.58001, 0, 0, 0, 0
0.600017, 0, 0, 0, 0
0.619993, 0, 0, 0, 0
0.640054, 0, 0, 0, 0
0.660003, 0, 0, 0, 0
0.679975, 0, 0, 0, 0
0.70002, 0, 0, 0, 0
0.719986, 0, 0, 0, 0
0.740007, 0, 0, 0, 0
0.760006, 0, 0, 0, 0
0.779989, 0, 0, 0, 0
0.800005, 0, 0, 0, 0
0.819957, 0, 0, 0, 0
0.840011, 0, 0, 0, 0
0.860065, 0, 0, 0, 0
0.880157, 0, 0, 0, 0
0.900097, 0, 0, 0, 0
0.919997, 0, 0, 0, 0
0.940019, 0, 0, 0, 0
0.960024, 0, 0, 0, 0
0.979999, 0, 0, 0, 0
1.00003, 0, 0, 0, 0
1.02001, 0, 0, 0, 0
1.03996, 0, 0, 0, 0
1.06008, 0, 0, 0, 0
1.07998, 0, 0, 0, 0
1.10002, 0, 0, 0, 0
1.12005, 0, 0, 0, 0
1.14006, 0, 0, 0, 0
1.16005, 0, 0, 0, 0
1.18006, 0, 0, 0, 0
1.20003, 0, 0, 0, 0
1.22002, 0, 0, 0, 0
1.24004, 0, 0, 0, 0
1.26002, 0, 0, 0, 0
1.28001, 0, 0, 0, 0
1.30003, 0, 0, 0, 0
1.32001, 0, 0, 0, 0
1.34001, 0, 0, 0, 0
1.36, 0, 0, 0, 0
1.38001, 0, 0, 0, 0
1.40001, 0, 0, 0, 0
1.42002, 0, 0, 0, 0
1.43998, 0, 0, 0, 0
1.46001, 0, 0, 0, 0
1.48002, 0, 0, 0, 0
1.50003, 0, 0, 0, 0
1.52001, 0, 0, 0, 0
1.54001, 0, 0, 0, 0
1.56002, 0, 0, 0, 0
1.58002, 0, 0, 0, 0
1.60003, 0, 0, 0, 0
1.62022, 0, 0, 0, 0
1.64006, 0, 0, 0, 0
1.66008, 0, 0, 0, 0
1.68006, 0, 0, 0, 0
1.70001, 0, 0, 0, 0
1.72003, 0, 0, 0, 0
1.74, 0, 0, 0, 0
1.76006, 0, 0, 0, 0
1.78003, 0, 0, 0, 0
1.80003, 0, 0, 0, 0
1.82003, 0, 0, 0, 0
1.84005, 0, 0, 0, 0
1.86012, 0, 0, 0, 0
1.88005, 0, 0, 0, 0
1.90004, 0, 0, 0, 0
1.92001, 0, 0, 0, 0
1.94001, 0, 0, 0, 0
1.96003, 0, 0, 0, 0
1.98001, 0, 0, 0, 0
2.00001, 0, 0, 0, 0
2.02004, 0, 0, 0, 0
2.04013, 0, 0, 0, 0
2.06008, 0, 0, 0, 0
2.08002, 0, 0, 0, 0
2.1, 0, 0, 0, 0
2.12001, 0, 0, 0, 0
2.14003, 0, 0, 0, 0
2.16002, 0, 0, 0, 0
2.18, 0, 0, 0, 0
2.20007, 0, 0, 0, 0
2.22001, 0, 0, 0, 0
2.24003, 0, 0, 0, 0
2.26001, 0, 0, 0, 0
2.28004, 0, 0, 0, 0
2.3, 0, 0, 0, 0
2.31999, 0, 0, 0, 0
2.34, 0, 0, 0, 0
2.35997, 0, 0, 0, 0
2.38004, 0, 0, 0, 0
2.4, 0, 0, 0, 0
2.41999, 0, 0, 0, 0
2.44002, 0, 0, 0, 0
2.46, 0, 0, 0, 0
2.48, 0, 0, 0, 0
2.50009, 0, 0, 0, 0
2.52, 0, 0, 0, 0
2.54003, 0, 0, 0, 0
2.56003, 0, 0, 0, 0
2.58005, 0, 0, 0, 0
2.60001, 0, 0, 0, 0
2.62003, 0, 0, 0, 0
2.64034, 0, 0, 0, 0
2.66002, 0, 0, 0, 0
2.68003, 0, 0, 0, 0
2.70005, 0, 0, 0, 0
2.72, 0, 0, 0, 0
2.74005, 0, 0, 0, 0
2.75998, 0, 0, 0, 0
2.78001, 0, 0, 0, 0
2.80002, 0, 0, 0, 0
2.82002, 0, 0, 0, 0
2.84001, 0, 0, 0, 0
2.86005, 0, 0, 0, 0
2.88011, 0, 0, 0, 0
2.90007, 0, 0, 0, 0
2.92002, 0, 0, 0, 0
2.94001, 0, 0, 0, 0
2.96, 0, 0, 0, 0
2.98001, 0, 0, 0, 0
3.00004, 0, 0, 0, 0
3.02004, 0, 0, 0, 0
3.04003, 0, 0, 0, 0
3.06001, 0, 0, 0, 0
3.08001, 0, 0, 0, 0
3.10005, 0, 0, 0, 0
3.11999, 0, 0, 0, 0
3.14002, 0, 0, 0, 0
3.16002, 0, 0, 0, 0
3.18007, 0, 0, 0, 0
3.2, 0, 0, 0, 0
3.22003, 0, 0, 0, 0
3.24, 0, 0, 0, 0
3.26, 0, 0, 0, 0
3.28011, 0, 0, 0, 0
3.30012, 0, 0, 0, 0
3.32007, 0, 0, 0, 0
3.34005, 0, 0, 0, 0
3.36004, 0, 0, 0, 0
3.38001, 0, 0, 0, 0
3.40002, 0, 0, 0, 0
3.42003, 0, 0, 0, 0
3.44, 0, 0, 0, 0
3.46001, 0, 0, 0, 0
3.48001, 0, 0, 0, 0
3.50004, 0, 0, 0, 0
3.52003, 0, 0, 0, 0
3.53999, 0, 0, 0, 0
3.56, 0, 0, 0, 0
3.58001, 0, 0, 0, 0
3.60002, 0, 0, 0, 0
3.62001, 0, 0, 0, 0
3.64003, 0, 0, 0, 0
3.66, 0, 0, 0, 0
3.68001, 0, 0, 0, 0
3.70008, 0, 0, 0, 0
3.72001, 0, 0, 0, 0
3.74, 0, 0, 0, 0
3.76002, 0, 0, 0, 0
3.78002, 0, 0, 0, 0
3.8, 0, 0, 0, 0
3.82002, 0, 0, 0, 0
3.84003, 0, 0, 0, 0
3.86005, 0, 0, 0, 0
3.8801, 0, 0, 0, 0
3.90006, 0, 0, 0, 0
3.91999, 0, 0, 0, 0
3.94002, 0, 0, 0, 0
3.96006, 0, 0, 0, 0
3.98006, 0, 0, 0, 0
4.00006, 0, 0, 0, 0
4.01999, 0, 0, 0, 0
4.04, 0, 0, 0, 0
4.06006, 0, 0, 0, 0
4.08, 0, 0, 0, 0
4.1, 0, 0, 0, 0
4.12005, 0, 0, 0, 0
4.14001, 0, 0, 0, 0
4.15999, 0, 0, 0, 0
4.18001, 0, 0, 0, 0
4.20002, 0, 0, 0, 0
4.22006, 0, 0, 0, 0
4.24003, 0, 0, 0, 0
4.26001, 0, 0, 0, 0
4.28001, 0, 0, 0, 0
4.30008, 0, 0, 0, 0
4.32, 0, 0, 0, 0
4.34003, 0, 0.466334, 0, 0
4.36005, 0, 0.466334, 0, 0
4.38001, 0, 0.466334, 0, 0
4.4, 0, 0.466334, 0, 0
4.42, 0, 0.466334, 0, 0
4.44001, 0, 0.466334, 0, 0
4.46001, 0, 0.466334, 0, 0
4.48005, 0, 0.466334, 0, 0
4.50001, 0, 0.466334, 0, 0
4.52, 0, 0.466334, 0, 0
4.54, 0, 0.466334, 0, 0
4.56001, 0, 0.466334, 0, 0
4.58004, 0, 0.466334, 0, 0
4.60003, 0.466374, 0, 0, 0.466374
4.62001, 0.466374, 0, 0, 0.466374
4.64, 0.466374, 0, 0, 0.466374
4.66008, 0.466374, 0, 0, 0.466374
4.67999, 0.466374, 0, 0, 0.466374
4.70003, 0.466374, 0, 0, 0.466374
4.72007, 0.466374, 0, 0, 0.466374
4.74005, 0.466374, 0, 0, 0.466374
4.76002, 0.466374, 0, 0, 0.466374
4.78008, 0.466374, 0, 0, 0.466374
4.80014, 0.466374, 0, 0, 0.466374
4.82005, 0.466374, 0, 0, 0.466374
4.84002, 0.466374, 0, 0, 0.466374
4.86006, 0, 0.233144, 0, 0
4.88003, 0, 0.233144, 0, 0
4.90002, 0, 0.233144, 0, 0
4.92001, 0, 0.233144, 0, 0
4.94001, 0, 0.233144, 0, 0
4.96, 0, 0.233144, 0, 0
4.98001, 0, 0.233144, 0, 0
5.00001, 0, 0.233144, 0, 0
5.02005, 0, 0.233144, 0, 0
5.03999, 0, 0.233144, 0, 0
5.06001, 0, 0.233144, 0, 0
5.08002, 0, 0.233144, 0, 0
5.10002, 0, 0.233144, 0, 0
5.12, 0.466314, 0.233157, 0.466314, 0.466314
5.14007, 0.466314, 0.233157, 0.466314, 0.466314
5.16007, 0.466314, 0.233157, 0.466314, 0.466314
5.18002, 0.466314, 0.233157, 0.466314, 0.466314
5.20007, 0.466314, 0.233157, 0.466314, 0.466314
5.22002, 0.466314, 0.233157, 0.466314, 0.466314
5.24001, 0.466314, 0.233157, 0.466314, 0.466314
