t, a_x, a_y, a_z, w_x, w_y, w_z, qx, qy, qz, qw 
0.168015, 0.00478855, 0.00478855, 9.63456, 0.00639178, -0.00426119, -0.00852238, 0.00209007, -0.000553105, -0.190956, 0.981596
0.179984, -0.052674, -0.0478855, 9.77343, 0.00639178, 0.0010653, -0.00958767, 0.00213712, -0.00056226, -0.190956, 0.981596
0.185971, -0.0430969, -0.0430969, 9.73991, 0.00426119, -0.00426119, -0.00852238, 0.0021371, -0.000562362, -0.191003, 0.981587
0.197983, 0.0287313, -0.0430969, 9.72076, 0.00213059, 0.0010653, -0.00745708, 0.00209004, -0.000553206, -0.191003, 0.981587
0.209986, 0.0095771, -0, 9.66808, 0.00532648, -0.00319589, -0.010653, 0.00213712, -0.00056226, -0.190956, 0.981596
0.215982, -0.052674, -0.0239427, 9.73033, 0.00745708, -0.00213059, -0.00639178, 0.0021371, -0.000562362, -0.191003, 0.981587
0.228027, -0.0287313, -0.0574626, 9.7447, 0.00319589, -0, -0.00745708, 0.00213712, -0.00056226, -0.190956, 0.981596
0.239985, 0.0383084, 0.00478855, 9.6585, 0.00426119, -0.0010653, -0.00852238, 0.00213712, -0.00056226, -0.190956, 0.981596
0.245982, -0.0095771, -0.0766168, 9.77343, 0.00745708, -0, -0.00958767, 0.00213715, -0.000562157, -0.190909, 0.981605
0.257997, -0.0335198, -0.0239427, 9.69681, 0.00426119, -0, -0.00958767, 0.00213712, -0.00056226, -0.190956, 0.981596
0.269982, 0, -0.052674, 9.70639, 0.00213059, -0.00319589, -0.010653, 0.00213712, -0.00056226, -0.190956, 0.981596
0.27598, 0, -0.0143656, 9.66329, 0.00639178, -0, -0.00745708, 0.00213712, -0.00056226, -0.190956, 0.981596
0.287973, -0.0766168, -0.0430969, 9.73512, 0.00426119, -0.00213059, -0.00958767, 0.0021371, -0.000562362, -0.191003, 0.981587
0.299994, 0.00478855, -0.00478855, 9.71597, 0.00532648, -0, -0.00852238, 0.00213712, -0.00056226, -0.190956, 0.981596
0.305987, 0.0287313, -0.052674, 9.73991, 0.00532648, -0, -0.010653, 0.0021371, -0.000562362, -0.191003, 0.981587
0.317999, -0.0191542, -0.0143656, 9.65372, 0.00213059, -0.00213059, -0.00958767, 0.0021371, -0.000562362, -0.191003, 0.981587
0.329981, -0.0574626, -0.00478855, 9.68724, 0.00319589, -0.00213059, -0.00958767, 0.0021371, -0.000562362, -0.191003, 0.981587
0.335997, 0.00478855, -0, 9.65372, 0.00319589, 0.00213059, -0.00852238, 0.0021371, -0.000562362, -0.191003, 0.981587
0.348005, 0.0191542, -0.0574626, 9.71118, 0.00213059, -0.00213059, -0.00852238, 0.0021371, -0.000562362, -0.191003, 0.981587
0.359982, -0.0430969, -0.0478855, 9.66329, 0.0010653, 0.00319589, -0.00958767, 0.00213712, -0.00056226, -0.190956, 0.981596
0.365979, -0.0095771, -0.0335198, 9.70639, 0.00213059, -0, -0.00532648, 0.00213712, -0.00056226, -0.190956, 0.981596
0.377993, -0.0095771, -0.0430969, 9.71118, 0.00745708, -0.00319589, -0.00958767, 0.00213712, -0.00056226, -0.190956, 0.981596
0.389986, -0.0239427, -0.00478855, 9.73991, 0.00532648, -0, -0.00958767, 0.00213712, -0.00056226, -0.190956, 0.981596
0.396004, -0.0143656, -0.0478855, 9.71597, 0.00319589, -0, -0.00958767, 0.00213712, -0.00056226, -0.190956, 0.981596
0.408025, -0.0095771, -0.0383084, 9.73991, 0.00319589, -0.00426119, -0.00745708, 0.00213712, -0.00056226, -0.190956, 0.981596
0.419989, -0.0430969, -0.0814053, 9.73512, 0.00852238, -0.0010653, -0.010653, 0.00213715, -0.000562157, -0.190909, 0.981605
0.425979, -0.00478855, -0.0191542, 9.73512, 0.00426119, -0.00213059, -0.00745708, 0.00213715, -0.000562157, -0.190909, 0.981605
0.438031, 0, -0.0670397, 9.68724, 0.00639178, -0, -0.00852238, 0.00213715, -0.000562157, -0.190909, 0.981605
0.449984, -0.0095771, -0.0335198, 9.7016, 0.00639178, -0.00319589, -0.00958767, 0.00213715, -0.000562157, -0.190909, 0.981605
0.455985, -0.0766168, -0.0430969, 9.73512, 0.00852238, 0.00213059, -0.010653, 0.00213715, -0.000562157, -0.190909, 0.981605
0.468012, -0.052674, -0.0430969, 9.69202, 0.00319589, -0.00319589, -0.00745708, 0.0021463, -0.000515101, -0.190909, 0.981605
0.47998, 0, -0.0287313, 9.72076, 0.00532648, -0, -0.00958767, 0.00214633, -0.000514998, -0.190862, 0.981614
0.48598, 0.0287313, -0, 9.69202, 0.00639178, -0.00319589, -0.00958767, 0.00218421, -0.000571309, -0.190909, 0.981605
0.498009, -0.0622511, -0.0287313, 9.69202, 0.00532648, -0.00213059, -0.00958767, 0.00218423, -0.000571204, -0.190862, 0.981614
0.510002, 0.0095771, -0.0383084, 9.66808, 0.00319589, -0.00319589, -0.00745708, 0.00218423, -0.000571204, -0.190862, 0.981614
0.515984, -0.0143656, -0.0287313, 9.68724, 0.00213059, -0, -0.00852238, 0.00218423, -0.000571204, -0.190862, 0.981614
0.528012, -0.0383084, -0.0478855, 9.69202, 0.00319589, -0.00639178, -0.010653, 0.00213718, -0.000562055, -0.190862, 0.981614
0.539985, -0.0335198, -0.0335198, 9.67287, 0, -0.00213059, -0.00852238, 0.00213718, -0.000562055, -0.190862, 0.981614
0.545979, 0.0191542, -0.0430969, 9.71118, 0.00532648, 0.00213059, -0.00852238, 0.00213718, -0.000562055, -0.190862, 0.981614
0.557982, 0.0239427, -0.0191542, 9.72554, 0.00532648, -0.00213059, -0.010653, 0.00212803, -0.000609112, -0.190862, 0.981614
0.569983, -0.0478855, -0.0191542, 9.63456, 0.00426119, 0.0010653, -0.00745708, 0.00213718, -0.000562055, -0.190862, 0.981614
0.57598, -0.0143656, -0.0718282, 9.71118, 0.00958767, -0.00852238, -0.00852238, 0.0021372, -0.000561952, -0.190815, 0.981624
0.588068, -0.0430969, -0.0861939, 9.67287, 0.00213059, -0, -0.00745708, 0.00212806, -0.00060901, -0.190815, 0.981624
0.599997, -0.0239427, -0.0478855, 9.68724, 0.00532648, 0.00319589, -0.00958767, 0.0021372, -0.000561952, -0.190815, 0.981624
0.605989, -0.0478855, -0.0622511, 9.7447, 0.00426119, -0.00319589, -0.0117183, 0.00213718, -0.000562055, -0.190862, 0.981614
0.617985, -0.00478855, -0.0239427, 9.6585, 0.00319589, 0.0010653, -0.00852238, 0.00213718, -0.000562055, -0.190862, 0.981614
0.629991, 0.0622511, -0.0095771, 9.7016, 0.00852238, -0.00213059, -0.010653, 0.00213718, -0.000562055, -0.190862, 0.981614
0.635987, -0.052674, -0.0095771, 9.64893, 0.00213059, -0.00213059, -0.00745708, 0.00213718, -0.000562055, -0.190862, 0.981614
0.647985, -0.0239427, -0.00478855, 9.71118, 0.00532648, -0, -0.00639178, 0.00218426, -0.0005711, -0.190815, 0.981623
0.660004, -0.0383084, -0.0191542, 9.72554, 0.00213059, -0.0010653, -0.00852238, 0.00218426, -0.0005711, -0.190815, 0.981623
0.665983, 0.00478855, -0.0287313, 9.66329, 0.00532648, 0.00213059, -0.00852238, 0.0021372, -0.000561952, -0.190815, 0.981624
0.677981, -0.0478855, -0.0287313, 9.77822, 0.00426119, -0.00426119, -0.00745708, 0.00218429, -0.000570995, -0.190768, 0.981633
0.689978, -0.052674, -0.0430969, 9.67287, 0.00426119, 0.0010653, -0.00958767, 0.0021372, -0.000561952, -0.190815, 0.981624
0.695976, -0.0143656, -0.0143656, 9.70639, 0.00426119, -0.00426119, -0.010653, 0.00218426, -0.0005711, -0.190815, 0.981623
0.708031, 0.0335198, 0.0095771, 9.69681, 0.00958767, -0.00426119, -0.00852238, 0.00218426, -0.0005711, -0.190815, 0.981623
0.719998, -0.0335198, -0.0430969, 9.68724, 0, -0.00426119, -0.00852238, 0.00217511, -0.000618157, -0.190815, 0.981623
0.725982, -0.0670397, -0.0670397, 9.72554, 0.00745708, 0.00319589, -0.00745708, 0.00218426, -0.0005711, -0.190815, 0.981623
0.737989, 0.0095771, -0.0095771, 9.65372, 0.00745708, -0.00426119, -0.00745708, 0.00218426, -0.0005711, -0.190815, 0.981623
0.749988, -0.0191542, -0.0383084, 9.66808, 0.00213059, 0.00213059, -0.00958767, 0.00218426, -0.0005711, -0.190815, 0.981623
0.755977, 0, -0.0095771, 9.76385, 0.0117183, -0.0010653, -0.0127836, 0.00223129, -0.000580354, -0.190862, 0.981614
0.768007, -0.052674, -0.0095771, 9.73991, 0.00852238, -0.0010653, -0.0127836, 0.00223129, -0.000580354, -0.190862, 0.981614
0.780006, -0.0718282, -0.0622511, 9.6585, 0.00213059, -0, -0.00958767, 0.00224044, -0.000533297, -0.190862, 0.981614
0.78598, -0.0430969, -0.0095771, 9.74949, 0.010653, -0.0010653, -0.00745708, 0.0022875, -0.000542447, -0.190862, 0.981614
0.798004, -0.0239427, -0.0191542, 9.63935, 0.00639178, -0.00319589, -0.00852238, 0.0022875, -0.000542447, -0.190862, 0.981614
0.809996, -0.0622511, -0.0574626, 9.72554, 0, -0, -0.00958767, 0.0022875, -0.000542447, -0.190862, 0.981614
0.815985, 0.0239427, -0.0574626, 9.76385, 0.00532648, -0.00319589, -0.00852238, 0.0022875, -0.000542447, -0.190862, 0.981614
0.828026, -0.0335198, -0.0191542, 9.75428, 0.00319589, -0.00213059, -0.0117183, 0.00228747, -0.000542556, -0.190909, 0.981605
0.839988, -0.0574626, -0.0478855, 9.6585, 0, -0.00213059, -0.00532648, 0.00224044, -0.000533297, -0.190862, 0.981614
0.845994, -0.0239427, -0.0383084, 9.75906, 0.00958767, -0, -0.00958767, 0.00224044, -0.000533297, -0.190862, 0.981614
0.858, 0.0383084, -0.0287313, 9.60583, 0, -0.00426119, -0.00852238, 0.00223129, -0.000580354, -0.190862, 0.981614
0.870111, -0.0239427, -0.0718282, 9.67287, 0.00319589, -0.00213059, -0.00745708, 0.00223129, -0.000580354, -0.190862, 0.981614
0.87603, -0.00478855, -0.0718282, 9.78301, 0.00958767, -0, -0.010653, 0.00223129, -0.000580354, -0.190862, 0.981614
0.888009, 0.0430969, 0.0191542, 9.72554, 0.00426119, -0, -0.00958767, 0.00223132, -0.000580247, -0.190815, 0.981623
0.899916, 0, -0.0287313, 9.69681, 0, 0.00213059, -0.00852238, 0.00223132, -0.000580247, -0.190815, 0.981623
0.905991, -0.0383084, -0.0430969, 9.78301, 0.00639178, -0.0010653, -0.00745708, 0.00223129, -0.000580354, -0.190862, 0.981614
0.917997, -0.0191542, -0.0143656, 9.70639, 0.00426119, -0.00426119, -0.00852238, 0.00223129, -0.000580354, -0.190862, 0.981614
0.929972, 0.0095771, -0.0430969, 9.70639, 0, -0.00319589, -0.00852238, 0.00223129, -0.000580354, -0.190862, 0.981614
0.935982, -0.0239427, -0.052674, 9.68724, 0.00426119, 0.00213059, -0.010653, 0.00223129, -0.000580354, -0.190862, 0.981614
0.948017, -0.052674, -0.0095771, 9.69681, 0.010653, -0.00213059, -0.00745708, 0.00223129, -0.000580354, -0.190862, 0.981614
0.959998, 0.00478855, -0.0191542, 9.66329, 0.00426119, -0.00426119, -0.0127836, 0.00223126, -0.000580461, -0.190909, 0.981605
0.965979, -0.00478855, -0.0191542, 9.67287, 0.0010653, -0.0010653, -0.010653, 0.00222211, -0.000627517, -0.190909, 0.981605
0.97798, -0.0287313, -0.0622511, 9.71597, 0.00852238, -0, -0.00852238, 0.00223123, -0.000580568, -0.190956, 0.981596
0.989979, -0.0574626, 0.00478855, 9.69202, 0.0010653, -0.0010653, -0.00745708, 0.00227829, -0.000589722, -0.190956, 0.981596
0.995972, -0.0287313, -0.0239427, 9.73512, -0.0010653, -0.00319589, -0.00639178, 0.00223126, -0.000580461, -0.190909, 0.981605
1.00802, -0.0430969, -0.0430969, 9.70639, 0.00852238, -0, -0.0127836, 0.00223123, -0.000580568, -0.190956, 0.981596
1.01997, 0.0143656, -0.0478855, 9.72554, 0.00745708, -0.00213059, -0.00852238, 0.00223123, -0.000580568, -0.190956, 0.981596
1.02598, -0.0574626, -0.0430969, 9.64414, 0, -0.0010653, -0.00745708, 0.00223123, -0.000580568, -0.190956, 0.981596
1.03799, 0, -0.0335198, 9.64414, 0, -0, -0.0127836, 0.00223123, -0.000580568, -0.190956, 0.981596
1.04998, -0.052674, -0.0430969, 9.66329, 0.00745708, -0.0010653, -0.00745708, 0.00218418, -0.000571414, -0.190956, 0.981596
1.05599, -0.0574626, -0, 9.6585, 0.00532648, -0.00319589, -0.0117183, 0.00223123, -0.000580568, -0.190956, 0.981596
1.06803, -0.0383084, -0.0670397, 9.74949, 0, -0.0010653, -0.00852238, 0.00218415, -0.000571518, -0.191003, 0.981587
1.07998, 0, -0.0335198, 9.69681, 0.00319589, -0, -0.00745708, 0.00218418, -0.000571414, -0.190956, 0.981596
1.08597, -0.0095771, -0.0095771, 9.72554, 0.00958767, -0, -0.00958767, 0.00223123, -0.000580568, -0.190956, 0.981596
1.09803, -0.0287313, -0.0191542, 9.7447, 0.00319589, -0.0010653, -0.00532648, 0.00224039, -0.000533512, -0.190956, 0.981596
1.10999, -0.0239427, -0.0622511, 9.7016, -0.0010653, -0.00319589, -0.00745708, 0.00219336, -0.000524252, -0.190909, 0.981605
1.116, 0.0191542, -0.0670397, 9.75428, 0.00852238, -0.00213059, -0.00958767, 0.00218421, -0.000571309, -0.190909, 0.981605
1.12803, -0.0095771, -0.052674, 9.66808, 0.00852238, 0.00213059, -0.00852238, 0.00218418, -0.000571414, -0.190956, 0.981596
1.14, -0.0143656, -0.0239427, 9.71597, 0.00319589, -0.00319589, -0.00852238, 0.00218418, -0.000571414, -0.190956, 0.981596
1.14599, -0.0191542, -0.0383084, 9.68724, -0.00426119, -0, -0.00958767, 0.00218421, -0.000571309, -0.190909, 0.981605
1.15801, -0.0191542, -0.0287313, 9.72076, 0.00639178, 0.00213059, -0.0117183, 0.00219333, -0.000524358, -0.190956, 0.981596
1.16999, -0.052674, 0.00478855, 9.73033, 0.00852238, -0.0010653, -0.00745708, 0.00219333, -0.000524358, -0.190956, 0.981596
1.17598, -0.0239427, -0.0622511, 9.72554, 0.00532648, 0.0010653, -0.00745708, 0.00219336, -0.000524252, -0.190909, 0.981605
1.18797, 0.0239427, -0.0430969, 9.66329, 0.0010653, -0.0010653, -0.00852238, 0.00219333, -0.000524358, -0.190956, 0.981596
1.19999, 0.0143656, -0.0287313, 9.71597, 0.00319589, -0, -0.00852238, 0.00219333, -0.000524358, -0.190956, 0.981596
1.20598, -0.0095771, -0.0478855, 9.73991, 0.00745708, -0, -0.00745708, 0.00219336, -0.000524252, -0.190909, 0.981605
1.21801, -0.0430969, -0.00478855, 9.70639, 0.00426119, -0, -0.00958767, 0.00219336, -0.000524252, -0.190909, 0.981605
1.23, 0.0143656, -0.0766168, 9.67287, 0.0010653, -0.0010653, -0.00852238, 0.00219336, -0.000524252, -0.190909, 0.981605
1.23599, -0.0095771, -0.0335198, 9.74949, 0.00639178, 0.0010653, -0.010653, 0.00219336, -0.000524252, -0.190909, 0.981605
1.24802, -0.0430969, -0.0430969, 9.7878, 0.00745708, -0, -0.00958767, 0.00219336, -0.000524252, -0.190909, 0.981605
1.26001, 0, -0, 9.7016, 0.00426119, -0, -0.00852238, 0.00219336, -0.000524252, -0.190909, 0.981605
1.26599, -0.0335198, -0.052674, 9.61062, 0.0010653, -0.00213059, -0.00958767, 0.00219338, -0.000524147, -0.190862, 0.981614
1.278, -0.0095771, -0.0622511, 9.74949, 0.00532648, -0.0010653, -0.00639178, 0.00219336, -0.000524252, -0.190909, 0.981605
1.29007, 0.00478855, -0.0670397, 9.75906, 0.00958767, 0.0010653, -0.010653, 0.00219336, -0.000524252, -0.190909, 0.981605
1.29599, -0.00478855, -0.0191542, 9.75428, 0.00319589, -0.0010653, -0.00745708, 0.00219336, -0.000524252, -0.190909, 0.981605
1.30798, -0.0335198, -0.0191542, 9.68245, 0.00426119, -0.0010653, -0.00958767, 0.00219338, -0.000524147, -0.190862, 0.981614
1.32, 0, -0.0239427, 9.68245, 0.00213059, -0.0010653, -0.00852238, 0.00219338, -0.000524147, -0.190862, 0.981614
1.32598, -0.0670397, -0.0718282, 9.72076, 0.00532648, 0.0010653, -0.00958767, 0.00220253, -0.00047709, -0.190862, 0.981614
1.338, -0.0287313, -0.0095771, 9.72554, 0.00958767, 0.0010653, -0.00745708, 0.00220253, -0.00047709, -0.190862, 0.981614
1.34999, -0.00478855, -0.0335198, 9.72554, 0.00319589, -0.00213059, -0.00958767, 0.00220253, -0.00047709, -0.190862, 0.981614
1.35603, 0.00478855, -0.0574626, 9.64414, 0.0010653, -0.00213059, -0.010653, 0.00220253, -0.00047709, -0.190862, 0.981614
1.36798, -0.0191542, -0.0239427, 9.69202, 0.00532648, -0.00213059, -0.00852238, 0.00220255, -0.000476985, -0.190815, 0.981623
1.37999, -0.00478855, -0.0287313, 9.73033, 0.00532648, -0.0010653, -0.00745708, 0.00220255, -0.000476985, -0.190815, 0.981623
1.38597, 0.0143656, 0.0287313, 9.72076, 0.00426119, -0.00213059, -0.00958767, 0.00224047, -0.000533189, -0.190815, 0.981623
1.39799, -0.0191542, -0.0670397, 9.7016, 0.00319589, 0.0010653, -0.00958767, 0.00219338, -0.000524147, -0.190862, 0.981614
1.40999, 0.0191542, -0.0335198, 9.62977, 0.0010653, -0, -0.00958767, 0.00219336, -0.000524252, -0.190909, 0.981605
1.41601, -0.00478855, -0.0574626, 9.70639, 0.00745708, -0.0010653, -0.00745708, 0.00219338, -0.000524147, -0.190862, 0.981614
1.42805, -0.0095771, -0, 9.74949, 0.00745708, 0.0010653, -0.00958767, 0.00219338, -0.000524147, -0.190862, 0.981614
1.43998, -0.0478855, -0.0191542, 9.67766, 0.00319589, -0, -0.00852238, 0.00224959, -0.00048624, -0.190862, 0.981614
1.44598, 0.0335198, -0.0287313, 9.60104, 0.0010653, -0.00319589, -0.010653, 0.00219338, -0.000524147, -0.190862, 0.981614
1.458, -0.0383084, -0.0095771, 9.67287, 0.00532648, -0, -0.0117183, 0.00224044, -0.000533297, -0.190862, 0.981614
1.47001, -0.0287313, -0.0239427, 9.72076, 0.00426119, -0.0010653, -0.00958767, 0.00224959, -0.00048624, -0.190862, 0.981614
1.47597, -0.0239427, -0.0143656, 9.77343, 0.00958767, -0, -0.00426119, 0.00224959, -0.00048624, -0.190862, 0.981614
1.48801, -0.00478855, -0.0622511, 9.68724, 0.00532648, -0.00213059, -0.00639178, 0.00224959, -0.00048624, -0.190862, 0.981614
1.49998, 0, -0.0335198, 9.66329, 0, -0, -0.00745708, 0.00224961, -0.000486132, -0.190815, 0.981623
1.50602, -0.0191542, -0.0574626, 9.73512, 0.00426119, -0.00213059, -0.00958767, 0.00224961, -0.000486132, -0.190815, 0.981623
1.51798, -0.0478855, -0.0478855, 9.73512, 0.00745708, -0, -0.010653, 0.00224961, -0.000486132, -0.190815, 0.981623
1.52999, -0.00478855, -0, 9.60104, 0.00745708, 0.00213059, -0.00958767, 0.00224961, -0.000486132, -0.190815, 0.981623
1.536, -0.0191542, -0.0478855, 9.7016, 0.00319589, -0, -0.00639178, 0.00224959, -0.00048624, -0.190862, 0.981614
1.54803, 0.00478855, -0.00478855, 9.67287, 0, -0.00213059, -0.00639178, 0.00224961, -0.000486132, -0.190815, 0.981623
1.55999, -0.0191542, -0.0239427, 9.71118, 0.00319589, -0.0010653, -0.00532648, 0.00224961, -0.000486132, -0.190815, 0.981623
1.56598, -0.0335198, -0.0430969, 9.69681, 0.00958767, -0.0010653, -0.00745708, 0.00224961, -0.000486132, -0.190815, 0.981623
1.578, -0.0143656, -0.0383084, 9.72554, 0.00532648, -0, -0.00852238, 0.00224961, -0.000486132, -0.190815, 0.981623
1.59002, -0.0095771, -0.105348, 9.67287, 0.0010653, -0.00213059, -0.00745708, 0.00224961, -0.000486132, -0.190815, 0.981623
1.59598, 0.0095771, -0.0335198, 9.69681, 0.00319589, -0.00319589, -0.010653, 0.00220258, -0.000476879, -0.190768, 0.981633
1.60802, -0.0239427, -0.0622511, 9.60583, 0.00319589, -0.0010653, -0.00852238, 0.00220258, -0.000476879, -0.190768, 0.981633
1.62, -0.0478855, -0.052674, 9.71118, 0.00852238, -0, -0.00852238, 0.00220258, -0.000476879, -0.190768, 0.981633
1.62603, -0.0287313, -0.00478855, 9.72554, 0.010653, -0, -0.00852238, 0.00224964, -0.000486024, -0.190768, 0.981632
1.63805, 0.0191542, -0.0383084, 9.68245, 0.00426119, -0, -0.00852238, 0.00224966, -0.000485916, -0.190721, 0.981642
1.65001, 0, -0, 9.68245, 0.0010653, -0.00532648, -0.00852238, 0.00224966, -0.000485916, -0.190721, 0.981642
1.65599, 0.0287313, -0.0335198, 9.67766, 0.00639178, -0.0010653, -0.00958767, 0.00224052, -0.000532975, -0.190721, 0.981642
1.66802, -0.0383084, -0.0478855, 9.69202, 0.00639178, -0, -0.010653, 0.00224052, -0.000532975, -0.190721, 0.981642
1.68, 0, -0, 9.7878, 0.00958767, -0.0010653, -0.00958767, 0.00228757, -0.000542118, -0.190721, 0.981641
1.68599, -0.0095771, -0.0574626, 9.66329, 0.00532648, 0.0010653, -0.00852238, 0.0022876, -0.000542008, -0.190674, 0.981651
1.698, -0.0143656, -0.0574626, 9.68724, 0.00639178, -0.00319589, -0.00958767, 0.00229674, -0.000494949, -0.190674, 0.981651
1.70999, -0.0191542, -0.0239427, 9.66329, 0.00319589, -0, -0.00852238, 0.0022876, -0.000542008, -0.190674, 0.981651
1.71599, -0.0239427, -0.0622511, 9.71118, 0.0010653, -0, -0.00958767, 0.00229674, -0.000494949, -0.190674, 0.981651
1.72803, -0.0095771, 0.0335198, 9.74949, 0.00852238, 0.0010653, -0.00958767, 0.00229674, -0.000494949, -0.190674, 0.981651
1.74001, -0.0478855, -0.0909824, 9.71597, 0.00213059, -0.00213059, -0.00532648, 0.00229674, -0.000494949, -0.190674, 0.981651
1.746, -0.0191542, -0.00478855, 9.71118, 0.00213059, -0.00319589, -0.010653, 0.00229674, -0.000494949, -0.190674, 0.981651
1.758, 0.00478855, -0.0574626, 9.72076, 0.0010653, -0, -0.00958767, 0.00224966, -0.000485916, -0.190721, 0.981642
1.77004, 0.0239427, -0.0814053, 9.69202, 0.00532648, -0.00213059, -0.00958767, 0.00224964, -0.000486024, -0.190768, 0.981632
1.77599, -0.0383084, -0.0143656, 9.73512, 0.00745708, 0.00213059, -0.00958767, 0.00224964, -0.000486024, -0.190768, 0.981632
1.78791, -0.0143656, -0.0287313, 9.69681, 0.00745708, -0, -0.0127836, 0.00229669, -0.000495169, -0.190768, 0.981632
1.79999, -0.0383084, -0.0430969, 9.7447, 0, -0, -0.0117183, 0.00229669, -0.000495169, -0.190768, 0.981632
1.806, 0.00478855, -0.0239427, 9.65372, 0.00213059, -0.0010653, -0.00958767, 0.00224961, -0.000486132, -0.190815, 0.981623
1.81799, 0, -0.0814053, 9.74949, 0.00319589, 0.0010653, -0.00852238, 0.00224961, -0.000486132, -0.190815, 0.981623
1.83, -0.0383084, -0.0766168, 9.75906, 0.00639178, 0.00426119, -0.00532648, 0.00225876, -0.000439075, -0.190815, 0.981623
1.836, 0, -0.0383084, 9.73512, 0.00639178, -0.00213059, -0.00852238, 0.00225876, -0.000439075, -0.190815, 0.981623
1.84806, -0.0191542, -0.0622511, 9.64893, 0.00532648, -0.00213059, -0.00852238, 0.00225876, -0.000439075, -0.190815, 0.981623
1.86002, -0.0287313, -0.0430969, 9.68245, 0, -0, -0.00852238, 0.00221168, -0.000430033, -0.190862, 0.981614
1.8661, -0.00478855, -0.0335198, 9.7016, 0.00213059, -0.00426119, -0.010653, 0.00221168, -0.000430033, -0.190862, 0.981614
1.87802, -0.00478855, -0.052674, 9.71597, 0.00426119, -0, -0.00532648, 0.00220255, -0.000476985, -0.190815, 0.981623
1.89001, -0.00478855, -0.0814053, 9.73512, 0.00745708, -0.0010653, -0.00639178, 0.00220255, -0.000476985, -0.190815, 0.981623
1.89598, -0.0239427, -0.0095771, 9.72076, 0.00319589, -0.0010653, -0.0117183, 0.00220258, -0.000476879, -0.190768, 0.981633
1.90802, 0.0191542, -0.0622511, 9.65372, 0.00319589, -0.00319589, -0.00958767, 0.00220258, -0.000476879, -0.190768, 0.981633
1.91999, -0.0478855, -0.0478855, 9.75428, 0, -0.00319589, -0.00958767, 0.00215552, -0.000467734, -0.190768, 0.981633
1.92598, -0.0861939, -0, 9.72554, 0.00319589, -0.00319589, -0.0117183, 0.00215554, -0.000467631, -0.190721, 0.981642
1.93799, 0.0095771, -0.0095771, 9.69202, 0.00319589, -0.00213059, -0.00852238, 0.00215554, -0.000467631, -0.190721, 0.981642
1.94999, -0.00478855, -0.0143656, 9.71118, 0.00745708, 0.00213059, -0.0117183, 0.00215556, -0.000467527, -0.190674, 0.981651
1.956, -0.0574626, -0, 9.67766, 0.00639178, -0.0010653, -0.00958767, 0.00220262, -0.000476668, -0.190674, 0.981651
1.96802, -0.0909824, -0.0383084, 9.71118, 0, 0.0010653, -0.00639178, 0.00221176, -0.000429609, -0.190674, 0.981651
1.97999, 0.00478855, -0.0143656, 9.62977, 0.00426119, -0.0010653, -0.00958767, 0.00221176, -0.000429609, -0.190674, 0.981651
