t, a_x, a_y, a_z, w_x, w_y, w_z, qx, qy, qz, qw 
0.329992, 0.0383084, 0.00478855, 9.67766, 0.00426119, -0.00213059, -0.010653, 0.00310809, -0.00469113, -0.187078, 0.982329
0.341977, 0.0430969, -0.0287313, 9.73033, 0.00958767, -0, -0.010653, 0.00310809, -0.00469113, -0.187078, 0.982329
0.348045, 0.0814053, -0, 9.65372, 0.00639178, -0.0010653, -0.00745708, 0.00315541, -0.00469995, -0.187031, 0.982338
0.359975, 0.0239427, -0.00478855, 9.6585, 0, -0, -0.00852238, 0.00315541, -0.00469995, -0.187031, 0.982338
0.371967, 0.119714, 0.00478855, 9.7016, 0.00852238, -0, -0.00958767, 0.00315518, -0.0047001, -0.187078, 0.982329
0.37804, 0.0430969, 0.0383084, 9.68724, 0, -0.0010653, -0.00852238, 0.00315496, -0.00470025, -0.187125, 0.98232
0.390004, 0.0478855, -0.0287313, 9.70639, 0, -0, -0.00745708, 0.00310764, -0.00469143, -0.187173, 0.982311
0.401969, 0.0670397, -0.0143656, 9.71118, 0.00852238, -0.00213059, -0.00852238, 0.00310764, -0.00469143, -0.187173, 0.982311
0.40803, 0.0335198, 0.0095771, 9.65372, 0.00426119, -0.00426119, -0.00958767, 0.00315473, -0.0047004, -0.187172, 0.982311
0.419959, 0.0143656, -0.0287313, 9.73033, 0.00426119, -0, -0.00852238, 0.00310764, -0.00469143, -0.187173, 0.982311
0.431975, 0.0574626, -0, 9.78301, 0.00852238, -0, -0.00532648, 0.00315473, -0.0047004, -0.187172, 0.982311
0.438053, 0.0670397, 0.0095771, 9.68724, 0.00319589, -0.0010653, -0.0117183, 0.00315473, -0.0047004, -0.187172, 0.982311
0.449974, 0.0478855, -0.0143656, 9.67766, 0, 0.0010653, -0.00639178, 0.00310742, -0.00469158, -0.18722, 0.982302
0.461967, 0.0909824, 0.0191542, 9.71597, 0.0127836, -0.00213059, -0.00958767, 0.00315451, -0.00470056, -0.187219, 0.982302
0.468039, 0.0574626, -0.0143656, 9.68245, 0.0010653, -0.00213059, -0.00958767, 0.00315451, -0.00470056, -0.187219, 0.982302
0.479982, 0.052674, -0.0095771, 9.73512, 0.00426119, -0, -0.010653, 0.00315428, -0.00470071, -0.187267, 0.982293
0.491962, 0.0670397, 0.0191542, 9.78301, 0.010653, -0, -0.00852238, 0.00315428, -0.00470071, -0.187267, 0.982293
0.49805, 0.0383084, -0.0095771, 9.65372, 0.0010653, -0.00426119, -0.010653, 0.00315428, -0.00470071, -0.187267, 0.982293
0.509969, 0.0383084, 0.0143656, 9.74949, 0.00639178, -0.00213059, -0.00639178, 0.00315428, -0.00470071, -0.187267, 0.982293
0.522062, 0.0766168, -0.0239427, 9.73033, 0.00958767, -0, -0.00958767, 0.00320115, -0.00470984, -0.187313, 0.982284
0.528005, 0.0335198, -0.0335198, 9.67766, 0.0010653, -0.0010653, -0.00958767, 0.00320115, -0.00470984, -0.187313, 0.982284
0.53999, 0.0095771, -0.0095771, 9.6585, 0, 0.0010653, -0.0127836, 0.00316304, -0.00465377, -0.187314, 0.982284
0.551966, 0.0574626, -0, 9.68245, 0.00958767, 0.0010653, -0.00639178, 0.00316304, -0.00465377, -0.187314, 0.982284
0.563966, 0.0718282, 0.0239427, 9.66329, 0.00213059, -0, -0.00852238, 0.00316304, -0.00465377, -0.187314, 0.982284
0.569979, 0.0718282, 0.0335198, 9.69681, 0, 0.0010653, -0.010653, 0.00316304, -0.00465377, -0.187314, 0.982284
0.58199, 0.0430969, -0.0143656, 9.74949, 0.00745708, -0, -0.00852238, 0.00316326, -0.00465362, -0.187267, 0.982293
0.588039, 0.0718282, -0, 9.71118, 0.00319589, -0.0010653, -0.00639178, 0.00316326, -0.00465362, -0.187267, 0.982293
0.59997, 0.0383084, -0.0335198, 9.61541, 0.0010653, -0.00213059, -0.00958767, 0.00316326, -0.00465362, -0.187267, 0.982293
0.611996, 0.0478855, 0.0095771, 9.69681, 0.00319589, -0.0010653, -0.00852238, 0.00316326, -0.00465362, -0.187267, 0.982293
0.618054, 0.052674, -0.0095771, 9.76864, 0.00958767, -0, -0.010653, 0.00316326, -0.00465362, -0.187267, 0.982293
0.629971, 0.0718282, 0.0478855, 9.62498, 0.0010653, -0.00213059, -0.0127836, 0.00316304, -0.00465377, -0.187314, 0.982284
0.641971, 0.095771, -0.0143656, 9.68245, 0.00639178, -0.00213059, -0.00852238, 0.00316281, -0.00465392, -0.187361, 0.982275
0.64804, 0.0574626, -0, 9.81174, 0.0117183, 0.00213059, -0.00958767, 0.0032099, -0.0046629, -0.187361, 0.982275
0.659974, 0.0670397, -0.0239427, 9.67766, 0.00319589, -0.00319589, -0.00958767, 0.00321013, -0.00466275, -0.187314, 0.982284
0.672017, 0.0335198, -0.0383084, 9.68724, -0.00213059, -0.00319589, -0.00958767, 0.00316281, -0.00465392, -0.187361, 0.982275
0.678002, 0.052674, 0.00478855, 9.72554, 0.00745708, -0.00319589, -0.00532648, 0.00316281, -0.00465392, -0.187361, 0.982275
0.689967, 0.0670397, -0.0143656, 9.75906, 0.010653, 0.00319589, -0.00958767, 0.0032099, -0.0046629, -0.187361, 0.982275
0.701967, 0.0574626, 0.0335198, 9.67287, 0.00213059, -0.00213059, -0.00852238, 0.0032099, -0.0046629, -0.187361, 0.982275
0.707966, 0.0335198, -0.0718282, 9.60583, -0.0010653, -0.00213059, -0.00532648, 0.00316259, -0.00465407, -0.187408, 0.982266
0.719979, 0.0335198, 0.0095771, 9.73033, 0.00745708, -0, -0.00852238, 0.00316259, -0.00465407, -0.187408, 0.982266
0.731977, 0.052674, -0.0143656, 9.79258, 0.00745708, -0.0010653, -0.00958767, 0.00316259, -0.00465407, -0.187408, 0.982266
0.738054, 0.0766168, -0, 9.64414, 0.00319589, -0.00319589, -0.00745708, 0.00316259, -0.00465407, -0.187408, 0.982266
0.749969, 0.10056, 0.0095771, 9.64893, 0.00532648, -0.00213059, -0.010653, 0.00320968, -0.00466306, -0.187408, 0.982266
0.762011, 0.052674, -0.0287313, 9.73512, 0.00852238, -0, -0.00958767, 0.00320946, -0.00466321, -0.187455, 0.982257
0.767998, 0.0622511, 0.0239427, 9.69202, 0.010653, -0.00319589, -0.00958767, 0.00320946, -0.00466321, -0.187455, 0.982257
0.779987, 0.0718282, -0, 9.64414, 0.00319589, -0, -0.00852238, 0.00324756, -0.00471928, -0.187454, 0.982257
0.791965, 0.0861939, 0.0287313, 9.69681, 0.00639178, -0.00319589, -0.00958767, 0.00324756, -0.00471928, -0.187454, 0.982257
0.798036, 0.0191542, -0, 9.69681, 0.00852238, -0, -0.00532648, 0.00324756, -0.00471928, -0.187454, 0.982257
0.809976, 0.0574626, -0.0143656, 9.66329, 0.00319589, -0, -0.0127836, 0.00324778, -0.00471913, -0.187407, 0.982266
0.821971, 0.0622511, -0.0430969, 9.67287, -0.0010653, -0.00319589, -0.00852238, 0.00324778, -0.00471913, -0.187407, 0.982266
0.827965, 0.0861939, -0.0095771, 9.7447, 0.00532648, -0.00319589, -0.010653, 0.00320069, -0.00471014, -0.187408, 0.982266
0.839968, 0.052674, -0.0143656, 9.68245, 0.00958767, -0.0010653, -0.0117183, 0.00324778, -0.00471913, -0.187407, 0.982266
0.851968, 0.052674, -0, 9.69681, 0.00319589, -0.0010653, -0.00958767, 0.00324778, -0.00471913, -0.187407, 0.982266
0.863972, 0.052674, 0.0191542, 9.72076, 0.00213059, -0, -0.00639178, 0.00324778, -0.00471913, -0.187407, 0.982266
0.869988, 0.0383084, 0.0287313, 9.67766, 0.00639178, -0.00213059, -0.00852238, 0.00324778, -0.00471913, -0.187407, 0.982266
0.881978, 0.0335198, 0.0095771, 9.76864, 0.00745708, -0, -0.010653, 0.00324778, -0.00471913, -0.187407, 0.982266
0.887982, 0.0766168, 0.0287313, 9.7016, 0.00745708, -0.00213059, -0.0117183, 0.00329464, -0.00472827, -0.187454, 0.982256
0.89997, 0.0383084, -0.0239427, 9.67287, 0.0010653, -0, -0.010653, 0.00329464, -0.00472827, -0.187454, 0.982256
0.911966, 0.0670397, 0.0287313, 9.7016, 0, -0.00213059, -0.00852238, 0.00324756, -0.00471928, -0.187454, 0.982257
0.918033, 0.10056, -0.0430969, 9.73033, 0.00639178, -0.0010653, -0.00745708, 0.00324756, -0.00471928, -0.187454, 0.982257
0.92997, 0.0335198, 0.0095771, 9.72076, 0.00958767, -0.00319589, -0.00745708, 0.00324756, -0.00471928, -0.187454, 0.982257
0.941974, 0.105348, -0.0335198, 9.67287, 0.00426119, -0.00213059, -0.00958767, 0.00323857, -0.00476637, -0.187454, 0.982256
0.947963, 0.0766168, 0.0239427, 9.72076, 0.0010653, -0.0010653, -0.00639178, 0.0032388, -0.00476622, -0.187407, 0.982265
0.959969, 0.0670397, -0.0239427, 9.71597, 0.00639178, -0.00213059, -0.00852238, 0.0032388, -0.00476622, -0.187407, 0.982265
0.971964, 0.0718282, -0.0191542, 9.69202, 0.00958767, -0.0010653, -0.00958767, 0.0032388, -0.00476622, -0.187407, 0.982265
0.978038, 0.0191542, -0.0191542, 9.60104, 0.00958767, -0.0010653, -0.00852238, 0.00328588, -0.0047752, -0.187407, 0.982265
0.989964, 0.0430969, -0.0287313, 9.7016, 0.00319589, -0, -0.010653, 0.00328588, -0.0047752, -0.187407, 0.982265
1.00196, 0.0574626, -0.0143656, 9.68724, 0.00213059, -0, -0.00958767, 0.00328588, -0.0047752, -0.187407, 0.982265
1.00796, 0.0670397, 0.00478855, 9.73512, 0.00532648, -0, -0.00852238, 0.00328611, -0.00477504, -0.18736, 0.982274
1.01996, 0.0478855, 0.0239427, 9.69681, 0.00852238, -0.0010653, -0.00852238, 0.00328611, -0.00477504, -0.18736, 0.982274
1.03197, 0.0766168, -0.0095771, 9.68724, 0.0010653, -0, -0.00852238, 0.00328634, -0.00477488, -0.187313, 0.982283
1.03808, 0.0287313, -0.0191542, 9.72076, 0.00639178, -0.00319589, -0.010653, 0.00328634, -0.00477488, -0.187313, 0.982283
1.04997, 0.052674, -0, 9.6585, 0.00532648, 0.0010653, -0.00958767, 0.00328634, -0.00477488, -0.187313, 0.982283
1.06199, 0.052674, 0.00478855, 9.67766, 0.00958767, -0, -0.00852238, 0.00329532, -0.0047278, -0.187313, 0.982283
1.06798, 0.0430969, -0.0191542, 9.64414, 0.00745708, -0.00319589, -0.010653, 0.00334264, -0.00473662, -0.187266, 0.982292
1.07998, 0.0478855, -0, 9.6585, 0.0010653, -0.00319589, -0.010653, 0.00334264, -0.00473662, -0.187266, 0.982292
1.09197, 0.105348, 0.0095771, 9.67287, 0.00426119, -0.00213059, -0.00852238, 0.00333389, -0.00478354, -0.187218, 0.982301
1.09803, 0.10056, -0.00478855, 9.75906, 0.00958767, -0, -0.00852238, 0.00333389, -0.00478354, -0.187218, 0.982301
1.11, 0.0335198, 0.00478855, 9.7878, 0.00639178, -0.00319589, -0.00852238, 0.00333389, -0.00478354, -0.187218, 0.982301
1.12199, 0.0670397, 0.00478855, 9.66808, 0.00639178, -0.0010653, -0.00852238, 0.00338121, -0.00479236, -0.187171, 0.98231
1.128, 0.0670397, -0.0191542, 9.67287, -0.00213059, -0.00213059, -0.010653, 0.00333412, -0.00478338, -0.187171, 0.98231
1.14, 0.052674, 0.0143656, 9.63935, 0.00213059, -0.00319589, -0.00745708, 0.00332515, -0.00483047, -0.187171, 0.98231
1.15198, 0.095771, -0.0239427, 9.72554, 0.00532648, -0, -0.00745708, 0.00332491, -0.00483063, -0.187218, 0.982301
1.16399, 0.0239427, 0.00478855, 9.66329, 0.00639178, -0.00319589, -0.010653, 0.00332491, -0.00483063, -0.187218, 0.982301
1.16998, 0.0430969, -0, 9.71118, 0.00319589, -0, -0.0117183, 0.00332468, -0.00483079, -0.187265, 0.982292
1.182, 0.0478855, 0.0143656, 9.64893, 0.00213059, -0.0010653, -0.010653, 0.00332491, -0.00483063, -0.187218, 0.982301
1.18799, 0.0430969, 0.0239427, 9.65372, 0.00639178, -0, -0.00958767, 0.00333389, -0.00478354, -0.187218, 0.982301
1.19998, 0.0718282, 0.0287313, 9.66808, 0.00639178, -0.00213059, -0.00852238, 0.00332468, -0.00483079, -0.187265, 0.982292
1.21198, 0.0670397, -0.0095771, 9.74949, 0.00852238, 0.0010653, -0.0117183, 0.003372, -0.00483961, -0.187218, 0.982301
1.21805, 0.0095771, -0.0335198, 9.7016, 0.0010653, 0.0010653, -0.00958767, 0.00333366, -0.0047837, -0.187265, 0.982292
1.22998, 0.0191542, 0.00478855, 9.64414, 0.00426119, -0.00213059, -0.00745708, 0.00333366, -0.0047837, -0.187265, 0.982292
1.24198, 0.0670397, -0.0095771, 9.69681, 0.00532648, -0.00426119, -0.00745708, 0.00333366, -0.0047837, -0.187265, 0.982292
1.24798, 0.0909824, -0.0191542, 9.79258, 0.00745708, -0.00213059, -0.00852238, 0.00333389, -0.00478354, -0.187218, 0.982301
1.25997, 0.0670397, 0.0095771, 9.74949, 0.00639178, -0.00213059, -0.010653, 0.003372, -0.00483961, -0.187218, 0.982301
1.272, 0.0239427, -0.0335198, 9.68245, 0.00532648, 0.00213059, -0.010653, 0.00338098, -0.00479252, -0.187218, 0.982301
1.27804, 0.0622511, -0.00478855, 9.67766, 0.0010653, -0.0010653, -0.00958767, 0.00333389, -0.00478354, -0.187218, 0.982301
1.28997, 0.0430969, -0.0191542, 9.7016, 0.00319589, -0, -0.00745708, 0.00333366, -0.0047837, -0.187265, 0.982292
1.30198, 0.105348, -0.0143656, 9.69681, 0.00532648, -0.00213059, -0.010653, 0.00333343, -0.00478386, -0.187312, 0.982283
1.30798, 0.0239427, -0.0191542, 9.69681, 0.00745708, -0.0010653, -0.00745708, 0.00333343, -0.00478386, -0.187312, 0.982283
1.31998, 0.0239427, 0.00478855, 9.71118, 0.00319589, -0, -0.00958767, 0.00333366, -0.0047837, -0.187265, 0.982292
1.33197, 0.0478855, 0.0335198, 9.71597, 0.0010653, -0, -0.0127836, 0.00333366, -0.0047837, -0.187265, 0.982292
1.33803, 0.0814053, 0.0095771, 9.72076, 0.00319589, -0.00319589, -0.010653, 0.00333366, -0.0047837, -0.187265, 0.982292
1.35, 0.0574626, -0.0143656, 9.68245, 0.00639178, -0.00319589, -0.00958767, 0.00333366, -0.0047837, -0.187265, 0.982292
1.36203, 0.0670397, 0.0095771, 9.74949, 0.00852238, -0, -0.00532648, 0.00333366, -0.0047837, -0.187265, 0.982292
1.36802, 0.0383084, -0.00478855, 9.7016, 0.00532648, -0, -0.00852238, 0.00338098, -0.00479252, -0.187218, 0.982301
1.37999, 0.0574626, -0.0095771, 9.7016, 0.0010653, -0, -0.00745708, 0.00333389, -0.00478354, -0.187218, 0.982301
1.39199, 0.0430969, 0.0143656, 9.71118, 0.00319589, -0.00319589, -0.010653, 0.00333412, -0.00478338, -0.187171, 0.98231
1.39804, 0.095771, -0.0143656, 9.72076, 0.00213059, -0.00319589, -0.00852238, 0.00333412, -0.00478338, -0.187171, 0.98231
1.40997, 0.0574626, -0, 9.71597, 0.00532648, -0.00532648, -0.0117183, 0.00332515, -0.00483047, -0.187171, 0.98231
1.42197, 0.00478855, -0.0095771, 9.7878, 0.00532648, -0, -0.00745708, 0.00333435, -0.00478322, -0.187124, 0.982319
1.42796, 0.0430969, -0.0191542, 9.67287, 0.00319589, 0.00319589, -0.00745708, 0.00333435, -0.00478322, -0.187124, 0.982319
1.43998, 0.0766168, -0.0191542, 9.68724, 0.00639178, -0.0010653, -0.0117183, 0.00333435, -0.00478322, -0.187124, 0.982319
1.45198, 0.0670397, -0.0143656, 9.74949, 0.00319589, -0.0010653, -0.010653, 0.00333458, -0.00478307, -0.187077, 0.982328
1.46398, 0.10056, 0.0287313, 9.66808, 0.00745708, -0.0010653, -0.00958767, 0.00333435, -0.00478322, -0.187124, 0.982319
1.46997, 0.0574626, -0, 9.76385, 0.00639178, 0.0010653, -0.010653, 0.00333458, -0.00478307, -0.187077, 0.982328
1.48198, 0.0574626, -0.0095771, 9.67287, 0.00426119, 0.00213059, -0.010653, 0.00333481, -0.00478291, -0.18703, 0.982337
1.48799, 0.0574626, -0, 9.70639, 0.00213059, -0, -0.00745708, 0.00334377, -0.00473581, -0.18703, 0.982337
1.49997, 0.0766168, 0.00478855, 9.69681, 0.00213059, -0, -0.010653, 0.00334377, -0.00473581, -0.18703, 0.982337
1.51199, 0.0335198, -0, 9.7016, 0.00426119, -0.00319589, -0.00852238, 0.00334355, -0.00473597, -0.187077, 0.982328
1.51814, 0.0574626, 0.0095771, 9.79258, 0.00852238, -0.00319589, -0.0117183, 0.00333481, -0.00478291, -0.18703, 0.982337
1.53001, 0.0335198, -0, 9.7016, 0.00639178, 0.00319589, -0.00745708, 0.00334355, -0.00473597, -0.187077, 0.982328
1.54198, 0.0478855, -0.0287313, 9.74949, 0.00639178, -0, -0.00958767, 0.00334355, -0.00473597, -0.187077, 0.982328
1.54797, 0.0670397, 0.0095771, 9.72554, 0.00319589, -0, -0.00745708, 0.00334355, -0.00473597, -0.187077, 0.982328
1.55997, 0.105348, -0.0287313, 9.71118, 0.00532648, -0.00319589, -0.010653, 0.00334355, -0.00473597, -0.187077, 0.982328
1.57201, 0.095771, 0.0095771, 9.7447, 0.00426119, -0.0010653, -0.010653, 0.00334355, -0.00473597, -0.187077, 0.982328
1.57805, 0.0191542, -0.0287313, 9.73033, 0.00532648, -0, -0.00958767, 0.00334355, -0.00473597, -0.187077, 0.982328
1.58997, 0.0430969, -0.0143656, 9.70639, 0.00639178, 0.00213059, -0.00745708, 0.00334355, -0.00473597, -0.187077, 0.982328
1.60197, 0.052674, -0.0095771, 9.74949, 0.0010653, 0.0010653, -0.0117183, 0.00335252, -0.00468888, -0.187077, 0.982328
1.60797, 0.0574626, 0.0095771, 9.72554, 0.00532648, -0.00532648, -0.00852238, 0.00335252, -0.00468888, -0.187077, 0.982328
1.61997, 0.0814053, 0.0143656, 9.68724, 0.00532648, -0.00319589, -0.00852238, 0.00334377, -0.00473581, -0.18703, 0.982337
1.63202, 0.0718282, -0, 9.67287, 0.00852238, -0.00213059, -0.00958767, 0.00339064, -0.00474494, -0.187077, 0.982328
1.63806, 0.0287313, 0.00478855, 9.73991, 0.00639178, -0.0010653, -0.00958767, 0.00339064, -0.00474494, -0.187077, 0.982328
1.64997, 0.0909824, -0.0287313, 9.6585, 0.00319589, -0, -0.00852238, 0.00339064, -0.00474494, -0.187077, 0.982328
1.66198, 0.0574626, -0.00478855, 9.64893, 0.0010653, -0.00213059, -0.00958767, 0.00339087, -0.00474478, -0.18703, 0.982337
1.66799, 0.0766168, -0, 9.73033, 0.00639178, -0.00532648, -0.010653, 0.00333458, -0.00478307, -0.187077, 0.982328
1.67999, 0.0670397, -0.0191542, 9.74949, 0.00426119, -0.00426119, -0.0127836, 0.00333458, -0.00478307, -0.187077, 0.982328
1.69197, 0.00478855, -0.0287313, 9.63935, 0.00745708, -0, -0.00852238, 0.00333458, -0.00478307, -0.187077, 0.982328
1.69797, 0.0191542, -0.00478855, 9.72554, 0.00958767, -0.0010653, -0.0127836, 0.00338167, -0.00479203, -0.187077, 0.982328
1.70997, 0.0909824, -0.0143656, 9.69202, 0.00213059, 0.0010653, -0.00852238, 0.00338167, -0.00479203, -0.187077, 0.982328
1.72199, 0.10056, -0.0143656, 9.68245, 0.00426119, -0, -0.010653, 0.00338167, -0.00479203, -0.187077, 0.982328
1.72808, 0.0622511, -0.0335198, 9.6585, 0.00639178, -0.00639178, -0.00852238, 0.00338167, -0.00479203, -0.187077, 0.982328
1.74003, 0.0766168, -0.0143656, 9.72076, 0.00639178, -0.00532648, -0.00958767, 0.00337293, -0.00483896, -0.187029, 0.982337
1.75201, 0.0383084, -0.0287313, 9.7447, 0.00426119, -0.00213059, -0.010653, 0.0033727, -0.00483912, -0.187077, 0.982328
1.76405, -0.00478855, 0.0335198, 9.71118, 0.00532648, 0.00426119, -0.00745708, 0.00338167, -0.00479203, -0.187077, 0.982328
1.76997, 0.0814053, 0.0239427, 9.70639, 0.00426119, -0.0010653, -0.010653, 0.00338144, -0.0047922, -0.187124, 0.982319
1.78199, 0.0909824, 0.0143656, 9.65372, 0.00213059, -0.00532648, -0.00745708, 0.0033727, -0.00483912, -0.187077, 0.982328
1.78786, 0.110137, -0.0239427, 9.6585, 0.00319589, -0.00319589, -0.00745708, 0.0033727, -0.00483912, -0.187077, 0.982328
1.80002, 0.0430969, 0.0143656, 9.67766, 0.00745708, -0.00213059, -0.00958767, 0.0033727, -0.00483912, -0.187077, 0.982328
1.81203, -0.0143656, -0.0095771, 9.71118, 0.00319589, 0.00213059, -0.00958767, 0.0033727, -0.00483912, -0.187077, 0.982328
1.81798, 0.0574626, -0.0287313, 9.72076, 0.0010653, -0.0010653, -0.00852238, 0.00333458, -0.00478307, -0.187077, 0.982328
1.82986, 0.0718282, -0.0287313, 9.6585, 0.00532648, -0.00213059, -0.010653, 0.00332584, -0.00483, -0.18703, 0.982337
1.84198, 0.119714, 0.0143656, 9.67766, 0.00319589, -0, -0.00639178, 0.00332584, -0.00483, -0.18703, 0.982337
1.84798, 0.119714, -0.0239427, 9.66329, 0.00745708, -0.00426119, -0.00532648, 0.00331687, -0.00487709, -0.187029, 0.982337
1.85999, 0.052674, 0.0383084, 9.7447, 0.00852238, -0.0010653, -0.00745708, 0.00336396, -0.00488605, -0.187029, 0.982336
1.87197, 0.0383084, 0.0335198, 9.73991, 0.00532648, -0, -0.00852238, 0.00336373, -0.00488621, -0.187076, 0.982327
1.87798, 0.0095771, -0, 9.7016, 0.00745708, 0.0010653, -0.00745708, 0.0033727, -0.00483912, -0.187077, 0.982328
1.89021, 0.095771, -0.0287313, 9.65372, 0.0010653, -0.0010653, -0.00745708, 0.0033727, -0.00483912, -0.187077, 0.982328
1.90198, 0.0766168, 0.00478855, 9.64893, 0.00532648, -0.00319589, -0.0117183, 0.0033727, -0.00483912, -0.187077, 0.982328
1.90798, 0.10056, -0.00478855, 9.75428, 0.00532648, -0.00426119, -0.00639178, 0.00336373, -0.00488621, -0.187076, 0.982327
1.91998, 0.0430969, -0, 9.72076, 0.00745708, -0.00319589, -0.00852238, 0.00336396, -0.00488605, -0.187029, 0.982336
1.93198, -0.0574626, 0.0143656, 9.75906, 0.00639178, 0.0010653, -0.00745708, 0.00342002, -0.00484793, -0.187029, 0.982336
1.93797, 0.0478855, -0, 9.70639, 0.00213059, -0, -0.00639178, 0.00342002, -0.00484793, -0.187029, 0.982336
1.94998, 0.10056, 0.00478855, 9.66808, 0.0010653, -0, -0.00958767, 0.00342002, -0.00484793, -0.187029, 0.982336
1.96198, 0.0670397, 0.0383084, 9.7447, 0.00532648, -0.00213059, -0.00852238, 0.00341979, -0.00484809, -0.187076, 0.982327
1.96799, 0.0574626, -0.0191542, 9.76385, 0.00532648, -0.00213059, -0.00852238, 0.00341106, -0.00489502, -0.187029, 0.982336
1.97997, 0.0861939, 0.0383084, 9.71118, 0.00532648, -0.0010653, -0.010653, 0.00341082, -0.00489518, -0.187076, 0.982327
1.99197, 0.0191542, -0.0239427, 9.68724, 0.00639178, -0, -0.00745708, 0.00341979, -0.00484809, -0.187076, 0.982327
