t, x, y, z, angX, angY, angZ, qx, qy, qz, qw
0, 0.200408, 3.38818, 0.151606, 0.0150483, 0.00508173, 0.761979, 0.00792931, -0.000439127, 0.371845, 0.928261
0.00486279, 0.200415, 3.38818, 0.151591, 0.0146281, 0.00456715, 0.762079, 0.00763859, -0.000600219, 0.37189, 0.928245
0.00989914, 0.200409, 3.38814, 0.151615, 0.0143614, 0.00484603, 0.761926, 0.0075667, -0.000420617, 0.37182, 0.928274
0.0148864, 0.20042, 3.38816, 0.151558, 0.0152088, 0.00488153, 0.761978, 0.00796659, -0.000561881, 0.371844, 0.928261
0.0199199, 0.200409, 3.38823, 0.151583, 0.0150569, 0.00518636, 0.761744, 0.00795283, -0.000391239, 0.371736, 0.928304
0.0247977, 0.200399, 3.38823, 0.151583, 0.0158258, 0.00575499, 0.761698, 0.0084154, -0.000270024, 0.371717, 0.928308
0.0299268, 0.200423, 3.38821, 0.151581, 0.0148187, 0.00487511, 0.761865, 0.00778437, -0.000491897, 0.371792, 0.928283
0.0348575, 0.200391, 3.38815, 0.151513, 0.0147402, 0.00475767, 0.761941, 0.00772608, -0.000532104, 0.371827, 0.92827
0.0398078, 0.200382, 3.38824, 0.151573, 0.0148856, 0.00489552, 0.761976, 0.00781921, -0.000495305, 0.371843, 0.928262
0.044883, 0.200403, 3.3882, 0.151537, 0.0143727, 0.00438311, 0.762078, 0.00748585, -0.000638152, 0.371889, 0.928247
0.0498073, 0.200408, 3.38819, 0.151632, 0.0143955, 0.0049338, 0.761917, 0.00759884, -0.00038618, 0.371816, 0.928275
0.0548112, 0.20043, 3.38816, 0.151597, 0.0137235, 0.00407202, 0.761978, 0.00712674, -0.000661464, 0.371842, 0.928268
0.0598578, 0.200422, 3.38814, 0.151584, 0.0145189, 0.00454338, 0.761908, 0.00758356, -0.000590308, 0.371811, 0.928277
0.0648992, 0.20041, 3.38823, 0.151605, 0.015332, 0.00504544, 0.761918, 0.00805427, -0.00050847, 0.371817, 0.928271
0.0698278, 0.200434, 3.38815, 0.151552, 0.0143058, 0.00428714, 0.762038, 0.00743699, -0.00067011, 0.37187, 0.928255
0.0748935, 0.200427, 3.38817, 0.151587, 0.0136626, 0.00415992, 0.76195, 0.00711483, -0.000609249, 0.371829, 0.928274
0.0799294, 0.200399, 3.3882, 0.151639, 0.014525, 0.00470953, 0.76191, 0.00761725, -0.000514325, 0.371812, 0.928276
0.0848751, 0.200387, 3.3882, 0.151523, 0.0152262, 0.0049594, 0.761802, 0.00798917, -0.00052827, 0.371763, 0.928293
0.0898051, 0.200392, 3.38821, 0.151577, 0.0148314, 0.0048739, 0.761848, 0.00779006, -0.000494761, 0.371784, 0.928287
0.0949075, 0.200381, 3.38818, 0.151568, 0.0151773, 0.00502722, 0.76191, 0.00797907, -0.000488134, 0.371813, 0.928273
0.099942, 0.200406, 3.38816, 0.151581, 0.0149229, 0.00470073, 0.76202, 0.0078003, -0.00059282, 0.371863, 0.928255
0.10482, 0.200389, 3.38818, 0.15154, 0.0145269, 0.0046847, 0.762035, 0.0076135, -0.000526683, 0.37187, 0.928253
0.109896, 0.200399, 3.38818, 0.15156, 0.0150943, 0.00509603, 0.761936, 0.00795337, -0.00044088, 0.371825, 0.928269
0.114887, 0.200384, 3.38812, 0.151576, 0.0141774, 0.00437747, 0.762143, 0.00739412, -0.000604688, 0.37192, 0.928235
0.11978, 0.200402, 3.38816, 0.151587, 0.0143282, 0.00443756, 0.761851, 0.00747541, -0.000603759, 0.371784, 0.928289
0.124856, 0.200419, 3.38817, 0.151588, 0.0146897, 0.00485244, 0.761843, 0.00772028, -0.00047835, 0.371782, 0.928288
0.129799, 0.200444, 3.38812, 0.151539, 0.0137104, 0.003806, 0.762072, 0.00707117, -0.000782835, 0.371885, 0.928252
0.134835, 0.20046, 3.38814, 0.151547, 0.0139598, 0.00391604, 0.762133, 0.00720734, -0.000778342, 0.371913, 0.928239
0.139894, 0.20043, 3.38822, 0.151618, 0.0144299, 0.00451674, 0.762017, 0.00753724, -0.000586529, 0.371862, 0.928257
0.144913, 0.200425, 3.38818, 0.151575, 0.0143625, 0.00419517, 0.762159, 0.00744612, -0.000723771, 0.371926, 0.928232
0.149842, 0.200424, 3.38815, 0.151582, 0.0135325, 0.00408722, 0.761885, 0.00704092, -0.000618563, 0.371799, 0.928286
0.154833, 0.20039, 3.38815, 0.151529, 0.0151822, 0.00495504, 0.762047, 0.00796791, -0.000523099, 0.371876, 0.928248
0.159912, 0.200385, 3.38824, 0.15159, 0.0156809, 0.00550255, 0.761653, 0.00830122, -0.000360075, 0.371695, 0.928318
0.164886, 0.200427, 3.38813, 0.15151, 0.014727, 0.00455922, 0.761971, 0.00768304, -0.00062187, 0.37184, 0.928265
0.169796, 0.200402, 3.38814, 0.151556, 0.0147704, 0.00473579, 0.761918, 0.00773604, -0.000547789, 0.371816, 0.928274
0.174907, 0.200403, 3.38818, 0.151585, 0.0147787, 0.00504863, 0.761696, 0.00779809, -0.000403266, 0.371714, 0.928314
0.17996, 0.200419, 3.38818, 0.151567, 0.0149113, 0.00465472, 0.76201, 0.00778634, -0.000611966, 0.371858, 0.928257
0.184823, 0.200445, 3.38817, 0.151574, 0.0141244, 0.0040257, 0.762244, 0.00730409, -0.000758473, 0.371966, 0.928217
0.189876, 0.200412, 3.38822, 0.15158, 0.015047, 0.0049362, 0.761936, 0.0079017, -0.000506272, 0.371825, 0.928269
0.194927, 0.200399, 3.38818, 0.151614, 0.0146953, 0.00461684, 0.762009, 0.00767904, -0.00058938, 0.371858, 0.928258
0.199854, 0.200396, 3.38822, 0.151592, 0.0149537, 0.00497804, 0.761835, 0.00786616, -0.000469097, 0.371778, 0.928288
0.204804, 0.200384, 3.38822, 0.151568, 0.0148137, 0.00478653, 0.761992, 0.00776556, -0.000532577, 0.37185, 0.92826
0.2098, 0.200422, 3.38817, 0.151566, 0.0134434, 0.0041202, 0.762077, 0.00700564, -0.000587369, 0.371888, 0.928251
