t, x, y, z, angX, angY, angZ, qx, qy, qz, qw
0, -0.504292, 2.83275, 0.18372, 3.11536, 3.11654, 2.39608, -0.0167762, 0.00688997, -0.364275, 0.931115
0.0101089, -0.504344, 2.83263, 0.18355, 3.11504, 3.11702, 2.39623, -0.0168372, 0.00660802, -0.364205, 0.931143
0.020124, -0.504292, 2.83277, 0.183689, 3.11588, 3.11746, 2.39604, -0.0163664, 0.00655183, -0.364291, 0.931118
0.0302513, -0.504358, 2.83277, 0.183702, 3.11526, 3.1171, 2.39658, -0.0167165, 0.00661316, -0.364043, 0.931209
0.0401912, -0.504271, 2.83281, 0.183789, 3.11506, 3.11629, 2.39611, -0.016961, 0.00695203, -0.364265, 0.931115
0.0501277, -0.504258, 2.83282, 0.183751, 3.11436, 3.11576, 2.3961, -0.0173846, 0.00706877, -0.364273, 0.931103
0.0602229, -0.504318, 2.83269, 0.183665, 3.11517, 3.11661, 2.39629, -0.0168527, 0.00682366, -0.364179, 0.931152
0.0701854, -0.504278, 2.83277, 0.18366, 3.11514, 3.11685, 2.39586, -0.0168227, 0.00670089, -0.364377, 0.931075
0.0801153, -0.504304, 2.83279, 0.183691, 3.11541, 3.1171, 2.39617, -0.016651, 0.00663673, -0.364235, 0.931135
0.0901914, -0.50426, 2.8328, 0.183727, 3.11467, 3.11605, 2.39605, -0.0171876, 0.00699286, -0.364297, 0.931098
0.10012, -0.504273, 2.8328, 0.183754, 3.11435, 3.11572, 2.39616, -0.0173945, 0.00708647, -0.364245, 0.931114
0.110109, -0.504219, 2.83287, 0.18379, 3.11515, 3.116, 2.3958, -0.0169726, 0.00709936, -0.364412, 0.931056
0.120191, -0.504267, 2.83277, 0.183652, 3.1151, 3.11662, 2.3959, -0.0168823, 0.00680247, -0.36436, 0.93108
0.130124, -0.504319, 2.8328, 0.183692, 3.115, 3.11667, 2.39625, -0.0169167, 0.00676298, -0.3642, 0.931143
0.145071, -0.504276, 2.83283, 0.183787, 3.1157, 3.1172, 2.3961, -0.0164973, 0.00664243, -0.364264, 0.931126
0.15011, -0.504316, 2.83276, 0.183673, 3.11476, 3.11649, 2.39635, -0.0170653, 0.0068045, -0.364153, 0.931158
0.165139, -0.504362, 2.83272, 0.18363, 3.11482, 3.11679, 2.39654, -0.0169822, 0.00667798, -0.364063, 0.931196
0.175133, -0.504353, 2.83266, 0.183637, 3.11517, 3.11699, 2.3965, -0.0167809, 0.00664633, -0.364078, 0.931193
0.185115, -0.50426, 2.83282, 0.183815, 3.11472, 3.11566, 2.39605, -0.0172331, 0.00717908, -0.364296, 0.931096
0.19507, -0.504272, 2.83277, 0.183779, 3.11447, 3.11555, 2.39623, -0.0173716, 0.00718761, -0.364214, 0.931126
0.205122, -0.504315, 2.83281, 0.183718, 3.11445, 3.11617, 2.39643, -0.017266, 0.00689619, -0.364118, 0.931167
0.2154, -0.504285, 2.83281, 0.183702, 3.11518, 3.11657, 2.39586, -0.0168564, 0.00683753, -0.364381, 0.931072
0.225128, -0.504355, 2.83274, 0.183666, 3.11483, 3.11666, 2.39652, -0.0169981, 0.00673808, -0.364074, 0.931191
0.235165, -0.504318, 2.83274, 0.183609, 3.11514, 3.11693, 2.39619, -0.016808, 0.00666574, -0.364224, 0.931136
0.245096, -0.504263, 2.8328, 0.183769, 3.11463, 3.11598, 2.3961, -0.0172177, 0.00701819, -0.364271, 0.931107
0.255201, -0.504246, 2.83287, 0.183762, 3.11575, 3.11708, 2.3958, -0.0164973, 0.00670772, -0.364403, 0.931071
0.265107, -0.504208, 2.8328, 0.183784, 3.11471, 3.11555, 2.39587, -0.0172603, 0.00722647, -0.36438, 0.931062
0.275159, -0.504311, 2.83278, 0.183682, 3.11559, 3.11721, 2.39613, -0.0165467, 0.00661991, -0.364249, 0.931131
0.285195, -0.504295, 2.83274, 0.183658, 3.1149, 3.11647, 2.39611, -0.0170017, 0.00683961, -0.364266, 0.931115
0.295099, -0.504296, 2.8328, 0.183719, 3.1143, 3.11595, 2.39626, -0.0173774, 0.00697304, -0.364197, 0.931134
0.309967, -0.50433, 2.83276, 0.183662, 3.11484, 3.11668, 2.3964, -0.0169899, 0.00673172, -0.364128, 0.93117
0.315087, -0.504262, 2.83281, 0.183684, 3.11487, 3.11641, 2.39597, -0.0170294, 0.00685989, -0.364332, 0.931088
0.324932, -0.504309, 2.8328, 0.183705, 3.11531, 3.11696, 2.39618, -0.0167241, 0.00668395, -0.364227, 0.931136
0.340201, -0.504304, 2.83279, 0.183677, 3.11531, 3.11685, 2.39612, -0.0167436, 0.00673454, -0.364258, 0.931123
0.350135, -0.504295, 2.83285, 0.183804, 3.11443, 3.11553, 2.39611, -0.0173923, 0.00719161, -0.364271, 0.931103
0.360224, -0.504273, 2.83287, 0.183817, 3.1153, 3.11644, 2.39604, -0.0168228, 0.00692148, -0.364296, 0.931106
0.370144, -0.504281, 2.83276, 0.183712, 3.11509, 3.1164, 2.3961, -0.0169263, 0.00690431, -0.364267, 0.931115
0.38022, -0.504333, 2.83278, 0.183703, 3.11467, 3.11633, 2.39629, -0.0171357, 0.00686243, -0.36418, 0.931146
0.390135, -0.504296, 2.83275, 0.183695, 3.11474, 3.11623, 2.39625, -0.0171182, 0.00692092, -0.364202, 0.931137
0.400152, -0.504306, 2.83284, 0.183786, 3.11415, 3.11567, 2.39639, -0.0174959, 0.00707798, -0.364139, 0.931153
0.409975, -0.50429, 2.8328, 0.183702, 3.11403, 3.11582, 2.39629, -0.0175233, 0.00698505, -0.364187, 0.931135
0.42015, -0.504359, 2.83272, 0.183657, 3.11479, 3.11665, 2.39651, -0.0170205, 0.00673938, -0.364079, 0.931188
0.430232, -0.504295, 2.83273, 0.183673, 3.11521, 3.11696, 2.39616, -0.0167703, 0.00666451, -0.364241, 0.93113
0.440121, -0.50435, 2.83267, 0.183608, 3.11438, 3.11638, 2.39652, -0.01726, 0.00678937, -0.364075, 0.931185
0.450098, -0.50427, 2.83283, 0.183836, 3.11473, 3.11604, 2.39617, -0.017157, 0.00700689, -0.364241, 0.93112
0.460188, -0.504336, 2.83268, 0.183654, 3.11448, 3.11624, 2.39646, -0.0172401, 0.00686982, -0.364105, 0.931173
0.470151, -0.504285, 2.8327, 0.183715, 3.11403, 3.11544, 2.39623, -0.0175956, 0.00715751, -0.364214, 0.931122
0.48516, -0.5043, 2.83275, 0.18367, 3.11437, 3.11612, 2.39629, -0.017311, 0.00690812, -0.364185, 0.93114
0.495027, -0.504295, 2.83275, 0.183678, 3.11515, 3.11654, 2.3959, -0.0168763, 0.0068485, -0.364362, 0.931079
